"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,2879840,"2021-02-17T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3EM00000D232------------",11350,0,0,11375,11025,11025,-325,2389200,26591167500,2599,895.6,11050,8000,11025,101500,1924688333,1924688333,1924688333,312600,205900,"",0,0,0,NA,NA
"2",2,2879841,"2021-02-17T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614-E----------",65,0,0,66,63,64,-1,7270200,469634800,590,112.3,65,2045200,64,1403300,2755125000,2755125000,2755125000,0,6400,"",0,0,0,NA,NA
"3",3,2879842,"2021-02-17T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6100,0,0,6100,6100,6100,0,1100,6710000,3,1392.6,6500,2500,6100,1600,620806680,620806680,620806680,0,0,"",0,0,0,NA,NA
"4",4,2879843,"2021-02-17T00:00:00","ABMM","ABM Investama Tbk.","--U-1105000000C311------------",765,0,0,765,745,755,-10,45200,34366000,35,20.1,755,14100,750,8600,2753165000,2753165000,2753165000,0,0,"",0,0,0,NA,NA
"5",5,2879844,"2021-02-17T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1U7PMN0000E743------------",1585,1590,1590,1630,1585,1625,40,29324400,47152412000,5940,1981.7,1630,262700,1625,56000,1.715e+10,1.715e+10,1.715e+10,11573000,21024000,"",35,56875,1,NA,NA
"6",6,2879845,"2021-02-17T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",420,0,0,428,402,408,-12,56916100,23481954000,5707,30.1,408,519200,406,675900,6425160000,6425160000,6425160000,9962600,4496000,"",0,0,0,NA,NA
"7",7,2879846,"2021-02-17T00:00:00","ADES","Akasha Wira International Tbk.","--U-2130000000D212------------",1700,0,0,1760,1650,1685,-15,148000,253602000,161,87.5,1685,16100,1670,7000,589896800,589896800,589896800,0,0,"",0,0,0,NA,NA
"8",8,2879847,"2021-02-17T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1135400000J211------------",1525,0,0,1550,1455,1465,-60,28459800,42548112000,6423,1150.5,1465,1013400,1460,215000,3560849376,3560849376,3560849376,2537000,2762400,"",100200,140600000,2,NA,NA
"9",9,2879848,"2021-02-17T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-110F000000G211------------",8575,0,0,8625,8500,8550,-25,65600,561240000,170,367.7,8550,7500,8500,8400,1e+09,1e+09,1e+09,2200,0,"",0,0,0,NA,NA
"10",10,2879849,"2021-02-17T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",179,0,0,180,170,174,-5,1521600,265233600,325,15.5,175,28200,174,31800,3889179559,3889179559,3889179559,0,0,"",0,0,0,NA,NA
"11",11,2879850,"2021-02-17T00:00:00","ADRO","Adaro Energy Tbk.","--MO1XDCU60000A121------------",1210,1210,1210,1220,1170,1180,-30,123787800,147084819500,19954,107.3,1185,853200,1180,420100,31985962000,31985962000,31985962000,12574600,22700500,"",84,99120,1,NA,NA
"12",12,2879851,"2021-02-17T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",410,0,0,410,382,402,-8,2300,925400,12,365.5,402,1400,382,1800,1e+09,1e+09,1e+09,0,0,"",0,0,0,NA,NA
"13",13,2879852,"2021-02-17T00:00:00","AGII","Aneka Gas Industri Tbk.","--U-1135000000B111------------",1530,0,0,1650,1505,1540,10,98347800,154843544000,22775,140,1545,109000,1540,727100,3066660000,3066660000,3066660000,4210200,3619900,"",0,0,0,NA,NA
"14",14,2879853,"2021-02-17T00:00:00","AGRO","Bank Rakyat Indonesia Agroniaga Tbk.","--M-1105000000G111------------",1140,0,0,1160,1065,1075,-65,202213700,221503474000,25523,1756.3,1075,3580300,1070,7645600,21129857328,21129857328,21129857328,6521700,1965600,"",10000,11100000,1,NA,NA
"15",15,2879854,"2021-02-17T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-2105000000G111------------",206,0,0,256,206,256,50,7081400,1753318000,1370,232.7,0,0,256,558900,11154923542,11154923542,11154923542,440900,87600,"",0,0,0,NA,NA
"16",16,2879855,"2021-02-17T00:00:00","AHAP","Asuransi Harta Aman Pratama Tbk.","--U-2100000000G412------------",56,0,0,60,56,57,1,849400,49098000,241,214.9,59,39700,57,50800,2.94e+09,2.94e+09,2.94e+09,0,0,"",0,0,0,NA,NA
"17",17,2879856,"2021-02-17T00:00:00","AIMS","Akbar Indo Makmur Stimec Tbk","--U-2130000000A121------------",143,0,0,145,136,141,-2,31500,4489400,32,112.8,143,2900,141,3200,2.2e+08,2.2e+08,2.2e+08,0,0,"",0,0,0,NA,NA
"18",18,2879857,"2021-02-17T00:00:00","AISA","Tiga Pilar Sejahtera Food Tbk.","--U-1105000000D222-E----------",312,0,0,318,296,300,-12,89331500,27289615400,6266,36.5,302,826300,300,1132700,9311800000,9311800000,9311800000,13114200,7876800,"",0,0,0,NA,NA
"19",19,2879858,"2021-02-17T00:00:00","AKKU","Anugerah Kagum Karya Utama Tbk.","--U-2130000000E512------------",50,0,0,50,50,50,0,2400,120000,6,75.9,50,5760500,0,0,6449463636,6449463636,6449463636,0,0,"",0,0,0,NA,NA
"20",20,2879859,"2021-02-17T00:00:00","AKPI","Argha Karya Prima Industry Tbk.","--U-2130000000B113------------",480,0,0,480,460,480,0,700,334000,7,63.3,480,3000,454,1600,6.8e+08,6.8e+08,6.8e+08,0,0,"",0,0,0,NA,NA
"21",21,2879860,"2021-02-17T00:00:00","AKRA","AKR Corporindo Tbk.","--MO1X7XM80000A112------------",3450,3450,3440,3490,3400,3470,20,23905100,82785428000,4240,2765.6,3470,42500,3460,180400,4014694920,4014694920,4014694920,1073900,7829700,"",847200,2933853600,1,NA,NA
"22",22,2879861,"2021-02-17T00:00:00","AKSI","Maming Enam Sembilan Mineral Tbk.","--U-2130000000K211------------",1015,0,0,1015,945,945,-70,318000,317318000,115,472.5,945,10700,0,0,7.2e+08,7.2e+08,7.2e+08,28500,8000,"",0,0,0,NA,NA
"23",23,2879862,"2021-02-17T00:00:00","ALDO","Alkindo Naratama Tbk.","--U-2130000000B131------------",476,0,0,472,452,472,-4,115400,53151200,48,345.9,472,1300,458,2100,1.1e+09,1.1e+09,1.1e+09,0,0,"",0,0,0,NA,NA
"24",24,2879863,"2021-02-17T00:00:00","ALKA","Alakasa Industrindo Tbk","--U-2130000000B141------------",240,0,0,258,240,252,12,10800,2665800,19,42.4,252,5300,238,5200,507665055,507665055,507665055,300,0,"",0,0,0,NA,NA
"25",25,2879864,"2021-02-17T00:00:00","ALMI","Alumindo Light Metal Industry Tbk.","--U-2100000000B141-E----------",246,0,0,280,246,252,6,14800,3966200,20,38.8,260,100,252,100,6.16e+08,6.16e+08,6.16e+08,0,0,"",0,0,0,NA,NA
"26",26,2879865,"2021-02-17T00:00:00","ALTO","Tri Banyan Tirta Tbk.","--U-1100000000D212------------",350,0,0,340,328,340,-10,5000,1698800,4,169.9,340,20600,326,200,2191870558,2191870558,2191870558,0,0,"",630000,220500000,1,NA,NA
"27",27,2879866,"2021-02-17T00:00:00","AMAG","Asuransi Multi Artha Guna Tbk.","--U-2105000000G412------------",230,0,0,234,222,234,4,290400,66812600,26,222.9,234,58900,230,68300,5001552516,5001552516,5001552516,0,0,"",0,0,0,NA,NA
"28",28,2879867,"2021-02-17T00:00:00","AMAN","Makmur Berkah Amanda Tbk.","--U-1135000000H111------------",296,0,0,296,296,296,0,115500,34188000,15,269.1,298,192000,296,83300,3873500000,3873500000,3873500000,0,0,"",0,0,0,NA,NA
"29",29,2879868,"2021-02-17T00:00:00","AMAR","Bank Amar Indonesia Tbk.","--U-2105000000G111------------",300,0,0,350,300,340,40,24216300,8201175800,3117,195.4,340,279700,338,40100,7954749000,7954749000,7954749000,5017600,223000,"",0,0,0,NA,NA
"30",30,2879869,"2021-02-17T00:00:00","AMFG","Asahimas Flat Glass Tbk.","--U-1105000000C121------------",3110,0,0,3110,3070,3110,0,260900,805774000,51,126.9,3150,2200,3110,100,4.34e+08,4.34e+08,4.34e+08,203500,0,"",0,0,0,NA,NA
"31",31,2879870,"2021-02-17T00:00:00","AMIN","Ateliers Mecaniques D Indonesie Tbk.","--U-2130000000C143------------",264,0,0,320,250,300,36,35000,10561000,39,234.4,300,4600,256,100,1.08e+09,1.08e+09,1.08e+09,0,0,"",0,0,0,NA,NA
"32",32,2879871,"2021-02-17T00:00:00","AMOR","Ashmore Asset Management Indonesia Tbk.","--M-2105000000G311------------",3160,0,0,3180,3160,3180,20,2725200,8623453000,1154,167.4,3180,18700,3160,2800,1111111200,1109269200,1111111200,0,0,"",47200,163017000,38,NA,NA
"33",33,2879872,"2021-02-17T00:00:00","AMRT","Sumber Alfaria Trijaya Tbk.","--M-1105000000D113------------",790,0,0,795,780,780,-10,238600,186873500,139,1990.4,790,60400,780,370200,41524501700,41524501700,41524501700,79300,146200,"",0,0,0,NA,NA
"34",34,2879873,"2021-02-17T00:00:00","ANDI","Andira Agro Tbk.","--U-2130000000D232------------",51,0,0,52,50,51,0,8214800,419222300,402,127.5,52,6311300,51,471100,9.35e+09,9.35e+09,9.35e+09,0,0,"",0,0,0,NA,NA
"35",35,2879874,"2021-02-17T00:00:00","ANJT","Austindo Nusantara Jaya Tbk.","--U-1135000000D232------------",650,0,0,660,645,650,0,18700,12221000,34,54.2,650,12100,645,10100,3354175000,3354175000,3354175000,0,0,"",0,0,0,NA,NA
"36",36,2879875,"2021-02-17T00:00:00","ANTM","Aneka Tambang Tbk.","--MO1SDNR00000B146------------",2870,2870,2870,2890,2720,2750,-120,443154100,1235373629000,77945,1813.1,2760,973400,2750,816400,24030764725,24030764725,24030764725,20775500,57166700,"",253300,649999500,2,NA,NA
"37",37,2879876,"2021-02-17T00:00:00","APEX","Apexindo Pratama Duta Tbk.","--U-2105000000A131------------",570,0,0,575,535,540,-30,127000,69952000,129,34.6,555,2500,540,25600,2659850000,2659850000,2659850000,0,0,"",0,0,0,NA,NA
"38",38,2879877,"2021-02-17T00:00:00","APIC","Pacific Strategic Financial Tbk.","--M-2815000000G511------------",845,0,0,850,820,835,-10,10698600,8882114000,1595,888.1,835,72400,830,61000,11766313488,11766313488,11766313488,519400,141100,"",16300000,1.3529e+10,3,NA,NA
"39",39,2879878,"2021-02-17T00:00:00","APII","Arita Prima Indonesia Tbk.","--U-2130000000C143------------",174,0,0,176,174,174,0,1200,209600,8,79.1,175,22000,174,29000,1075760000,1075760000,1075760000,100,0,"",0,0,0,NA,NA
"40",40,2879879,"2021-02-17T00:00:00","APLI","Asiaplast Industries Tbk.","--U-1130000000B113------------",189,0,0,204,189,191,2,44300,8609300,25,159.2,198,9000,191,12900,1362671400,1362671400,1362671400,0,0,"",0,0,0,NA,NA
"41",41,2879880,"2021-02-17T00:00:00","APLN","Agung Podomoro Land Tbk.","--M-1805000000H111------------",177,0,0,182,173,174,-3,83504400,14848227000,3576,47.7,175,436700,174,32600,22699326779,22699326779,22699326779,11431900,7732200,"",10000,1790000,1,NA,NA
"42",42,2879881,"2021-02-17T00:00:00","ARGO","Argo Pantes Tbk","--U-2100000000E413-E----------",1800,0,0,1820,1700,1710,-90,6300,11313000,28,43,1715,100,1710,2600,335557450,335557450,335557450,500,0,"",0,0,0,NA,NA
