,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2794210,2020-08-27T00:00:00,AALI,Astra Agro Lestari Tbk.,--M-183PM2000012--------------,10075.0,0.0,0.0,10125.0,10000.0,10025.0,-50.0,787200.0,7911500000.0,861.0,814.4,10050.0,23200.0,10025.0,58300.0,1924688333.0,1924688333.0,1924688333.0,93700.0,85900.0,,279.0,2795350.0,4.0,,
1,2,2794211,2020-08-27T00:00:00,ABBA,Mahaka Media Tbk.,--U-210000000095---E----------,50.0,0.0,0.0,51.0,50.0,50.0,0.0,1641700.0,82085700.0,119.0,87.7,50.0,723100.0,0.0,0.0,2755125000.0,2755125000.0,2755125000.0,0.0,0.0,,0.0,0.0,0.0,,
2,3,2794212,2020-08-27T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,XDU-210500000084--------------,6900.0,0.0,0.0,0.0,0.0,6900.0,0.0,0.0,0.0,0.0,1575.3,6900.0,801200.0,0.0,0.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2794213,2020-08-27T00:00:00,ABMM,ABM Investama Tbk.,--U-110500000098--------------,955.0,0.0,0.0,955.0,955.0,955.0,0.0,200.0,191000.0,1.0,25.5,955.0,9900.0,950.0,2500.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2794214,2020-08-27T00:00:00,ACES,Ace Hardware Indonesia Tbk.,XDM-1XKEMA000093--------------,1645.0,0.0,0.0,1645.0,1590.0,1610.0,-35.0,21248600.0,34203303500.0,6157.0,1963.4,1615.0,141500.0,1610.0,44000.0,17150000000.0,17150000000.0,17150000000.0,15463900.0,4967200.0,,4688100.0,7585345800.0,1.0,,
5,6,2794215,2020-08-27T00:00:00,ACST,Acset Indonusa Tbk.,--U-113000000062--------------,545.0,0.0,0.0,580.0,510.0,510.0,-35.0,6102400.0,3236321500.0,687.0,21.4,0.0,0.0,0.0,0.0,700000000.0,700000000.0,700000000.0,4000.0,0.0,,13800.0,8904000.0,8.0,,
6,7,2794216,2020-08-27T00:00:00,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,1350.0,0.0,0.0,1395.0,1335.0,1335.0,-15.0,361100.0,490898000.0,330.0,69.4,1340.0,500.0,1335.0,1700.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2794217,2020-08-27T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--M-18AF80000062--------------,615.0,0.0,0.0,625.0,610.0,610.0,-5.0,7982000.0,4922103000.0,1095.0,479.1,615.0,120100.0,610.0,2216400.0,3560849376.0,3560849376.0,3560849376.0,382900.0,440100.0,,60.0,37200.0,1.0,,
8,9,2794218,2020-08-27T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,7850.0,0.0,0.0,8025.0,7850.0,7950.0,100.0,163700.0,1301990000.0,325.0,341.9,7950.0,3900.0,7900.0,25200.0,1000000000.0,1000000000.0,1000000000.0,0.0,3700.0,,0.0,0.0,0.0,,
9,10,2794219,2020-08-27T00:00:00,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,112.0,0.0,0.0,115.0,111.0,113.0,1.0,1732300.0,196091900.0,164.0,10.1,114.0,341300.0,113.0,197500.0,3889179559.0,3889179559.0,3889179559.0,0.0,0.0,,0.0,0.0,0.0,,
10,11,2794220,2020-08-27T00:00:00,ADRO,Adaro Energy Tbk.,--M-1XDCU1000021--------------,1110.0,0.0,0.0,1130.0,1110.0,1125.0,15.0,61274600.0,68538651000.0,5221.0,102.3,1125.0,2199900.0,1120.0,54900.0,31985962000.0,31985962000.0,31985962000.0,9033600.0,21219000.0,,3809060.0,4260288200.0,4.0,,
11,12,2794221,2020-08-27T00:00:00,AGAR,Asia Sejahtera Mina Tbk.,--U-213000000091--------------,476.0,0.0,0.0,496.0,476.0,476.0,0.0,2000.0,954000.0,3.0,432.7,472.0,2400.0,0.0,0.0,1000000000.0,1000000000.0,1000000000.0,0.0,1800.0,,0.0,0.0,0.0,,
12,13,2794222,2020-08-27T00:00:00,AGII,Aneka Gas Industri Tbk.,--M-113500000034--------------,498.0,0.0,0.0,498.0,494.0,498.0,0.0,227700.0,112649600.0,120.0,45.3,500.0,28700.0,498.0,8500.0,3066660000.0,3066660000.0,3066660000.0,0.0,0.0,,0.0,0.0,0.0,,
13,14,2794223,2020-08-27T00:00:00,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M-115500000081--------------,380.0,0.0,0.0,414.0,380.0,388.0,8.0,353309700.0,141356664800.0,20854.0,633.9,390.0,2269000.0,388.0,1457300.0,21129857328.0,21129857328.0,21129857328.0,4616700.0,1752700.0,,0.0,0.0,0.0,,
14,15,2794224,2020-08-27T00:00:00,AGRS,Bank IBK Indonesia Tbk.,--U-210500000081--------------,195.0,0.0,0.0,200.0,190.0,194.0,-1.0,250300.0,48944000.0,47.0,176.4,200.0,29000.0,194.0,21300.0,11154923542.0,11154923542.0,11728776913.0,0.0,40000.0,,0.0,0.0,0.0,,
15,16,2794225,2020-08-27T00:00:00,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-210000000084--------------,51.0,0.0,0.0,53.0,50.0,53.0,2.0,17800.0,913700.0,18.0,199.8,52.0,7100.0,51.0,2900.0,2940000000.0,2940000000.0,2940000000.0,0.0,0.0,,0.0,0.0,0.0,,
16,17,2794226,2020-08-27T00:00:00,AIMS,Akbar Indo Makmur Stimec Tbk,--U-210000000091--------------,168.0,0.0,0.0,168.0,157.0,157.0,-11.0,3200.0,534500.0,6.0,125.6,157.0,1900.0,0.0,0.0,220000000.0,220000000.0,220000000.0,0.0,0.0,,0.0,0.0,0.0,,
17,18,2794227,2020-08-27T00:00:00,AISA,Tiga Pilar Sejahtera Food Tbk.,--U-110000000051---E----------,168.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,4787500000.0,4787500000.0,4787500000.0,0.0,0.0,,0.0,0.0,0.0,,
18,19,2794228,2020-08-27T00:00:00,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-210000000094--------------,50.0,0.0,0.0,50.0,50.0,50.0,0.0,100.0,5000.0,1.0,75.9,50.0,2691500.0,0.0,0.0,6449463636.0,6449463636.0,6449463636.0,0.0,0.0,,0.0,0.0,0.0,,
19,20,2794229,2020-08-27T00:00:00,AKPI,Argha Karya Prima Industry Tbk.,--U-213000000035--------------,290.0,0.0,0.0,290.0,290.0,290.0,0.0,11200.0,3248000.0,3.0,38.3,350.0,1000.0,292.0,2300.0,680000000.0,680000000.0,680000000.0,0.0,0.0,,0.0,0.0,0.0,,
20,21,2794230,2020-08-27T00:00:00,AKRA,AKR Corporindo Tbk.,--M-1S3XM0000091--------------,3030.0,0.0,0.0,3040.0,2930.0,2950.0,-80.0,18912100.0,56307903000.0,2998.0,2351.1,2950.0,758500.0,2940.0,44000.0,4014694920.0,4014694920.0,4014694920.0,4176500.0,215000.0,,0.0,0.0,0.0,,
21,22,2794231,2020-08-27T00:00:00,AKSI,Maming Enam Sembilan Mineral Tbk.,--U-213000000074--------------,300.0,0.0,0.0,300.0,282.0,284.0,-16.0,53500.0,15337600.0,22.0,142.0,284.0,4100.0,282.0,3600.0,720000000.0,720000000.0,720000000.0,0.0,0.0,,731700.0,204876000.0,4.0,,
22,23,2794232,2020-08-27T00:00:00,ALDO,Alkindo Naratama Tbk.,--U-213000000038--------------,400.0,0.0,0.0,388.0,376.0,378.0,-22.0,27200.0,10266200.0,9.0,277.0,400.0,66600.0,378.0,100.0,1100000000.0,1100000000.0,1100000000.0,0.0,0.0,,0.0,0.0,0.0,,
23,24,2794233,2020-08-27T00:00:00,ALKA,Alakasa Industrindo Tbk,--U-213000000033--------------,290.0,0.0,0.0,290.0,290.0,290.0,0.0,10600.0,3074000.0,9.0,48.8,300.0,4000.0,290.0,29400.0,507665055.0,507665055.0,507665055.0,0.0,0.0,,0.0,0.0,0.0,,
24,25,2794234,2020-08-27T00:00:00,ALMI,Alumindo Light Metal Industry Tbk.,--U-210000000033---E----------,220.0,0.0,0.0,220.0,220.0,220.0,0.0,5300.0,1166000.0,2.0,33.8,230.0,100.0,220.0,700.0,616000000.0,616000000.0,616000000.0,0.0,0.0,,0.0,0.0,0.0,,
