"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3073052,"2022-02-14T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3PM10000D232------------",10075,0,0,10375,10075,10300,225,3818700,38943195000,3232,836.7,10300,12500,10275,44900,1924688333,1924688333,1004302372,442700,1618100,"",0,0,0,NA,NA
"2",2,3073053,"2022-02-14T00:00:00","ABBA","Mahaka Media Tbk.","CRU-2100000000E614------------",396,0,0,418,386,400,4,65984200,26463554200,7449,701.8,402,531500,400,215000,2755125000,2755125000,1524410663,14551500,2872800,"",0,0,0,NA,NA
"3",3,3073054,"2022-02-14T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6600,0,0,0,0,6600,0,0,0,0,1506.8,6800,300,6400,100,620806680,620806680,388004175,0,0,"",0,0,0,NA,NA
"4",4,3073055,"2022-02-14T00:00:00","ABMM","ABM Investama Tbk.","--M-1115000000C311------------",1425,0,0,1475,1425,1460,35,3103800,4497629000,1014,38.9,1465,63100,1460,15900,2753165000,2753165000,1442383144,15200,747900,"",0,0,0,NA,NA
"5",5,3073056,"2022-02-14T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--M-187EMN6000E743------------",1220,0,0,1230,1210,1210,-10,6388400,7772647000,1959,1475.6,1215,10000,1210,1065400,1.715e+10,1.715e+10,10962280000,3341800,105300,"",0,0,0,NA,NA
"6",6,3073057,"2022-02-14T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",198,0,0,199,192,194,-4,5599300,1085665500,728,14.3,195,271000,194,59700,12675160000,12675160000,6426306120,760500,191800,"",0,0,0,NA,NA
"7",7,3073058,"2022-02-14T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",3530,0,0,3690,3490,3640,110,149600,534715000,147,189.1,3640,1800,3630,400,589896800,589896800,265335581,0,0,"",0,0,0,NA,NA
"8",8,3073059,"2022-02-14T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835K52000J211------------",920,0,0,915,885,895,-25,7682400,6849583000,1530,702.9,895,540000,890,554100,3560849376,3560849376,2471229467,1329900,254500,"",0,0,0,NA,NA
"9",9,3073060,"2022-02-14T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-1115200000G211------------",7950,0,0,8000,7900,7925,-25,221100,1757357500,275,340.9,7950,3700,7925,800,1e+09,1e+09,447500000,900,0,"",0,0,0,NA,NA
"10",10,3073061,"2022-02-14T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",180,0,0,185,179,181,1,590400,106839100,219,16.2,181,3300,180,400,3889179559,3889179559,1867972942,0,0,"",0,0,0,NA,NA
