,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2812639,2020-10-02T00:00:00,AALI,Astra Agro Lestari Tbk.,--M-183PM2000012--------------,10675.0,0.0,0.0,10750.0,10200.0,10500.0,-175.0,1504300.0,15702390000.0,1381.0,853.0,10500.0,41700.0,10425.0,3000.0,1924688333.0,1924688333.0,1924688333.0,21800.0,101400.0,,0.0,0.0,0.0,,
1,2,2812640,2020-10-02T00:00:00,ABBA,Mahaka Media Tbk.,--U-210000000095---E----------,50.0,0.0,0.0,50.0,50.0,50.0,0.0,54500.0,2725000.0,11.0,87.7,50.0,4186100.0,0.0,0.0,2755125000.0,2755125000.0,2755125000.0,0.0,0.0,,0.0,0.0,0.0,,
2,3,2812641,2020-10-02T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U-210500000084--------------,6575.0,0.0,0.0,6575.0,6575.0,6575.0,0.0,100.0,657500.0,1.0,1501.1,6575.0,300.0,0.0,0.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2812642,2020-10-02T00:00:00,ABMM,ABM Investama Tbk.,--U-110500000098--------------,860.0,0.0,0.0,860.0,855.0,855.0,-5.0,800.0,685000.0,3.0,22.8,855.0,1200.0,800.0,1400.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2812643,2020-10-02T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--MO1XKEMA000093--------------,1610.0,1610.0,1610.0,1610.0,1565.0,1575.0,-35.0,3102100.0,4894451000.0,1390.0,1920.7,1580.0,92800.0,1575.0,359900.0,17150000000.0,17150000000.0,17150000000.0,1068100.0,817800.0,,0.0,0.0,0.0,,
5,6,2812644,2020-10-02T00:00:00,ACST,Acset Indonusa Tbk.,--U-113000000062--------------,193.0,0.0,0.0,196.0,181.0,185.0,-8.0,44838100.0,8347976100.0,2734.0,13.7,185.0,1363900.0,184.0,1620800.0,6425160000.0,6425160000.0,6425160000.0,1002500.0,320000.0,,0.0,0.0,0.0,,
6,7,2812645,2020-10-02T00:00:00,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,1130.0,0.0,0.0,1135.0,1120.0,1125.0,-5.0,27800.0,31287000.0,21.0,58.4,1125.0,100.0,1120.0,3700.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2812646,2020-10-02T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--M-18AF80000062--------------,510.0,0.0,0.0,515.0,500.0,500.0,-10.0,4345200.0,2196619000.0,618.0,392.7,505.0,184700.0,500.0,1047300.0,3560849376.0,3560849376.0,3560849376.0,192200.0,22200.0,,0.0,0.0,0.0,,
8,9,2812647,2020-10-02T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,7225.0,0.0,0.0,7250.0,7150.0,7225.0,0.0,18900.0,136212500.0,49.0,310.8,7225.0,200.0,7200.0,800.0,1000000000.0,1000000000.0,1000000000.0,100.0,300.0,,0.0,0.0,0.0,,
9,10,2812648,2020-10-02T00:00:00,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,121.0,0.0,0.0,121.0,117.0,119.0,-2.0,916400.0,108794100.0,93.0,10.6,120.0,84200.0,119.0,17300.0,3889179559.0,3889179559.0,3889179559.0,0.0,0.0,,0.0,0.0,0.0,,
