"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,2983288,"2021-09-06T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3EM00000D232------------",8625,0,0,8700,8600,8650,25,599400,5177655000,653,702.7,8650,1700,8625,2800,1924688333,1924688333,1924688333,53100,98000,"",44,371800,1,NA,NA
"2",2,2983289,"2021-09-06T00:00:00","ABBA","Mahaka Media Tbk.","--U-2105000000E614-E-L--------",615,0,0,665,615,645,30,22442600,14470622500,3189,1131.6,645,483600,640,255900,2755125000,2755125000,2755125000,2956800,656700,"",0,0,0,NA,NA
"3",3,2983290,"2021-09-06T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6950,0,0,0,0,6950,0,0,0,0,1586.7,7600,100,0,0,620806680,620806680,620806680,0,0,"",0,0,0,NA,NA
"4",4,2983291,"2021-09-06T00:00:00","ABMM","ABM Investama Tbk.","--U-1105000000C311------------",1330,0,0,1380,1320,1330,0,100200,133531500,85,35.5,1335,7500,1330,100,2753165000,2753165000,2753165000,1400,0,"",0,0,0,NA,NA
"5",5,2983292,"2021-09-06T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1S3PMN0000E743------------",1375,1380,1380,1415,1380,1400,25,11713700,16417314500,2561,1707.3,1405,17200,1400,127200,1.715e+10,1.715e+10,1.715e+10,3851000,4246500,"",0,0,0,NA,NA
"6",6,2983293,"2021-09-06T00:00:00","ACST","Acset Indonusa Tbk.","--U-1135000000J211------------",246,0,0,270,246,268,22,124976500,32786407600,8916,19.8,268,2637100,266,1635400,12675160000,12675160000,12675160000,6939500,8114300,"",0,0,0,NA,NA
"7",7,2983294,"2021-09-06T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",3050,0,0,3050,3000,3050,0,173800,524419000,217,158.4,3050,5900,3040,1000,589896800,589896800,589896800,0,0,"",0,0,0,NA,NA
"8",8,2983295,"2021-09-06T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835V50000J211------------",740,0,0,840,740,840,100,86155800,69215573000,12644,659.7,845,1106700,840,2928100,3560849376,3560849376,3560849376,1060900,3216800,"",53,37100,1,NA,NA
"9",9,2983296,"2021-09-06T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-110F000000G211------------",7675,0,0,7750,7650,7750,75,91800,707902500,184,333.3,7750,4200,7725,2000,1e+09,1e+09,1e+09,0,15000,"",0,0,0,NA,NA
"10",10,2983297,"2021-09-06T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",216,0,0,218,212,216,0,3746800,803890000,455,19.3,218,340100,216,21100,3889179559,3889179559,3889179559,2e+05,27900,"",0,0,0,NA,NA
