"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3071500,"2022-02-10T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3PM10000D232------------",9875,0,0,10075,9925,9975,100,1760200,17587395000,1828,810.3,9975,13900,9950,1400,1924688333,1924688333,1004302372,482700,902800,"",1100,13681800,1,NA,NA
"2",2,3071501,"2022-02-10T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614------------",332,0,0,380,332,350,18,78213600,28157313800,7389,614,352,93200,350,317800,2755125000,2755125000,1524410663,4686100,13244000,"",0,0,0,NA,NA
"3",3,3071502,"2022-02-10T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6825,0,0,6525,6350,6525,-300,200,1287500,2,1489.7,6925,100,6550,100,620806680,620806680,388004175,0,0,"",0,0,0,NA,NA
"4",4,3071503,"2022-02-10T00:00:00","ABMM","ABM Investama Tbk.","--M-1115000000C311------------",1425,0,0,1460,1420,1430,5,2256400,3250056000,674,38.1,1435,20000,1430,11100,2753165000,2753165000,1442383144,3800,518000,"",0,0,0,NA,NA
"5",5,3071504,"2022-02-10T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--M-187EMN6000E743------------",1220,0,0,1240,1210,1230,10,12234000,14981136500,2192,1500,1230,223400,1225,367100,1.715e+10,1.715e+10,10962280000,9614300,1830600,"",1750300,2147618100,3,NA,NA
"6",6,3071505,"2022-02-10T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",198,0,0,200,196,199,1,5011800,992435800,697,14.7,199,15600,198,688100,12675160000,12675160000,6426306120,229500,786600,"",0,0,0,NA,NA
"7",7,3071506,"2022-02-10T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",3520,0,0,3580,3500,3550,30,116100,411141000,79,184.4,3550,1500,3530,100,589896800,589896800,265335581,0,0,"",0,0,0,NA,NA
"8",8,3071507,"2022-02-10T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835K52000J211------------",930,0,0,935,905,920,-10,7583700,6965123000,2117,722.5,920,193600,915,400,3560849376,3560849376,2471229467,396500,395800,"",0,0,0,NA,NA
"9",9,3071508,"2022-02-10T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-1115200000G211------------",7725,0,0,7775,7700,7750,25,100200,775225000,89,333.3,7775,21900,7750,3400,1e+09,1e+09,447500000,0,0,"",0,0,0,NA,NA
"10",10,3071509,"2022-02-10T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",180,0,0,184,178,181,1,797200,144192800,220,16.2,182,27100,181,3600,3889179559,3889179559,1867972942,0,20000,"",0,0,0,NA,NA
