"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3059132,"2022-01-18T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3PM00000D232------------",9800,0,0,9800,9575,9675,-125,1318200,12755232500,1532,786,9700,2800,9675,7800,1924688333,1924688333,1004302372,373900,276200,"",66,633600,2,NA,NA
"2",2,3059133,"2022-01-18T00:00:00","ABBA","Mahaka Media Tbk.","--U-2105000000E614------------",292,0,0,306,290,290,-2,13845300,4119711000,1484,508.8,292,7700,290,667000,2755125000,2755125000,1524410663,706000,2567100,"",0,0,0,NA,NA
"3",3,3059134,"2022-01-18T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6750,0,0,6325,6325,6325,-425,100,632500,1,1444,8075,100,6500,1500,620806680,620806680,388004175,0,0,"",0,0,0,NA,NA
"4",4,3059135,"2022-01-18T00:00:00","ABMM","ABM Investama Tbk.","--M-1105000000C311------------",1400,0,0,1420,1380,1385,-15,2517800,3511531000,566,36.9,1385,84600,1380,238900,2753165000,2753165000,1442383144,436900,100200,"",0,0,0,NA,NA
"5",5,3059136,"2022-01-18T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1H3EMN6000E743------------",1350,1350,1350,1370,1335,1345,-5,6830700,9208150500,3429,1640.2,1345,195800,1340,300,1.715e+10,1.715e+10,10962280000,3114300,1522700,"",3817100,5153085000,2,NA,NA
"6",6,3059137,"2022-01-18T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",195,0,0,197,185,190,-5,22755800,4315552800,1148,14,190,1258200,189,881200,12675160000,12675160000,6426306120,56500,214300,"",0,0,0,NA,NA
"7",7,3059138,"2022-01-18T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",3650,0,0,3690,3400,3570,-80,282000,985080000,329,185.5,3570,44200,3530,1400,589896800,589896800,265335581,0,13600,"",0,0,0,NA,NA
"8",8,3059139,"2022-01-18T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835V52000J211------------",830,0,0,840,785,825,-5,23627700,19077239500,3649,647.9,830,142600,825,127900,3560849376,3560849376,2471229467,448900,301000,"",7500,6225000,1,NA,NA
"9",9,3059140,"2022-01-18T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-1105000000G211------------",7600,0,0,7650,7550,7550,-50,173500,1315727500,265,324.7,7600,1200,7550,74600,1e+09,1e+09,447500000,50000,0,"",0,0,0,NA,NA
"10",10,3059141,"2022-01-18T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",194,0,0,195,193,193,-1,296400,57421000,65,17.2,194,17700,193,1300,3889179559,3889179559,1867972942,0,0,"",1e+05,19400000,1,NA,NA
