"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3060674,"2022-01-20T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3PM00000D232------------",9700,0,0,9850,9700,9825,125,879200,8627997500,1206,798.2,9825,26100,9800,1400,1924688333,1924688333,1004302372,199000,523900,"",0,0,0,NA,NA
"2",2,3060675,"2022-01-20T00:00:00","ABBA","Mahaka Media Tbk.","--U-2105000000E614------------",286,0,0,292,280,280,-6,3985500,1137429200,539,491.2,282,50200,280,37800,2755125000,2755125000,1524410663,413100,625700,"",0,0,0,NA,NA
"3",3,3060676,"2022-01-20T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",7375,0,0,7450,7375,7400,25,1600,11855000,9,1689.4,7400,10300,7375,200,620806680,620806680,388004175,0,0,"",0,0,0,NA,NA
"4",4,3060677,"2022-01-20T00:00:00","ABMM","ABM Investama Tbk.","--M-1105000000C311------------",1380,0,0,1390,1370,1380,0,2297900,3169026000,660,36.8,1385,700,1380,22400,2753165000,2753165000,1442383144,518500,168100,"",0,0,0,NA,NA
"5",5,3060678,"2022-01-20T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1H3EMN6000E743------------",1340,1340,1340,1340,1300,1300,-40,9791200,12834290500,2204,1585.4,1300,22700,1295,261500,1.715e+10,1.715e+10,10962280000,7461800,3370200,"",5515400,7261781800,5,NA,NA
"6",6,3060679,"2022-01-20T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",190,0,0,195,188,191,1,10090800,1936602500,733,14.1,191,524600,190,273400,12675160000,12675160000,6426306120,29700,29700,"",0,0,0,NA,NA
"7",7,3060680,"2022-01-20T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",3400,0,0,3510,3300,3400,0,297400,1009651000,281,176.6,3440,400,3400,9400,589896800,589896800,265335581,0,55300,"",0,0,0,NA,NA
"8",8,3060681,"2022-01-20T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835V52000J211------------",825,0,0,845,820,835,10,9453000,7896190000,1621,655.8,840,206700,835,26200,3560849376,3560849376,2471229467,111200,19100,"",200,166000,1,NA,NA
"9",9,3060682,"2022-01-20T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-1105000000G211------------",7550,0,0,7600,7550,7575,25,40400,305267500,105,325.8,7575,4700,7550,6500,1e+09,1e+09,447500000,0,0,"",400,3160000,1,NA,NA
"10",10,3060683,"2022-01-20T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",194,0,0,194,192,194,0,208500,40325000,70,17.3,194,119400,193,7800,3889179559,3889179559,1867972942,0,0,"",0,0,0,NA,NA
"11",11,3060684,"2022-01-20T00:00:00","ADMR","Adaro Minerals Indonesia Tbk.","--U-2130000000A121------------",890,0,0,1015,885,950,60,379101400,365485715500,55720,950,955,592400,950,40794000,40882331500,40882331500,20317181500,1067600,2559500,"",17935900,17290207600,1,NA,NA
"12",12,3060685,"2022-01-20T00:00:00","ADRO","Adaro Energy Tbk.","XDMO1XD5U60000A121------------",2230,2230,2240,2360,2230,2310,80,213577600,492711940000,21977,210,2310,700100,2300,191400,31985962000,31985962000,21184302633,33739000,41442100,"",3052550,6844966950,3,NA,NA
"13",13,3060686,"2022-01-20T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",344,0,0,362,344,358,14,10500,3680800,31,325.5,356,1800,348,1200,1e+09,1e+09,550100000,0,0,"",0,0,0,NA,NA
"14",14,3060687,"2022-01-20T00:00:00","AGII","Aneka Gas Industri Tbk.","--M-1835400000B111------------",1435,0,0,1450,1425,1430,-5,2820000,4041721500,1114,130,1435,27400,1430,58900,3066660000,3066660000,1565836596,51200,200100,"",0,0,0,NA,NA
"15",15,3060688,"2022-01-20T00:00:00","AGRO","Bank Raya Indonesia Tbk.","--U-1100000000G111------------",1345,0,0,1380,1310,1320,-25,56884100,75838794500,9908,2199.3,1325,65200,1320,1017300,22520054593,22520054593,10917722467,2039200,14314300,"",1000090,1458121465,3,NA,NA
"16",16,3060689,"2022-01-20T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-2105000000G111------------",167,0,0,175,165,165,-2,62892500,10665421100,4424,204.9,165,408900,164,1298500,17481603282,17481603282,7810780346,750000,842000,"",25,3925,1,NA,NA
"17",17,3060690,"2022-01-20T00:00:00","AHAP","Asuransi Harta Aman Pratama Tbk.","--U-2100000000G412------------",69,0,0,72,69,70,1,7098300,499181900,254,263.9,70,699400,69,1608600,2.94e+09,2.94e+09,1495578000,0,0,"",0,0,0,NA,NA
"18",18,3060691,"2022-01-20T00:00:00","AIMS","Akbar Indo Makmur Stimec Tbk","--U-2130000000A121------------",372,0,0,372,354,360,-12,153900,55962800,72,288,368,10200,360,200,2.2e+08,2.2e+08,111276000,0,0,"",0,0,0,NA,NA
"19",19,3060692,"2022-01-20T00:00:00","AISA","FKS Food Sejahtera Tbk.","--U-1135000000D222------------",179,0,0,182,175,176,-3,6017700,1074871800,1797,21.4,176,8400,175,215800,9311800000,9311800000,5757485940,0,100,"",0,0,0,NA,NA
"20",20,3060693,"2022-01-20T00:00:00","AKKU","Anugerah Kagum Karya Utama Tbk.","--U-2130000000E512------------",50,0,0,50,50,50,0,1700,85000,10,75.9,50,9752300,0,0,6449463636,6449463636,3577517479,0,0,"",0,0,0,NA,NA
"21",21,3060694,"2022-01-20T00:00:00","AKPI","Argha Karya Prima Industry Tbk.","--U-2130000000B113------------",1140,0,0,1140,1065,1125,-15,63800,68271500,38,148.4,1125,900,1070,300,612248000,612248000,261001322,0,0,"",0,0,0,NA,NA
