"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3119961,"2022-05-19T00:00:00","AALI","Astra Agro Lestari Tbk.","XDM-183PM10000D232------------",11950,0,0,12300,11750,12200,250,2233000,27120090000,2670,991.1,12200,12400,12175,1100,1924688333,1924688333,390711732,829600,1005100,"",0,0,0,NA,NA
"2",2,3119962,"2022-05-19T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614---L--------",189,0,0,202,179,190,1,14695900,2786109600,1451,419.8,190,39200,189,300,3935892857,3935892857,1342926643,2150600,1316100,"",0,0,0,NA,NA
"3",3,3119963,"2022-05-19T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6250,0,0,0,0,6250,0,0,0,0,1426.9,6725,300,5825,100,620806680,620806680,78594126,0,0,"",0,0,0,NA,NA
"4",4,3119964,"2022-05-19T00:00:00","ABMM","ABM Investama Tbk.","--M-1115000000C311------------",3230,0,0,3230,3120,3210,-20,5490700,17464810000,2045,85.6,3210,141000,3200,1600,2753165000,2753165000,568803889,326100,711000,"",0,0,0,NA,NA
"5",5,3119965,"2022-05-19T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--M-187EMN6000E743------------",1015,0,0,1020,980,1020,5,57325100,57594927500,3676,1243.9,1025,139900,1020,85400,1.715e+10,1.715e+10,6835990000,37263300,40415900,"",29425,30013250,2,NA,NA
"6",6,3119966,"2022-05-19T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",165,0,0,166,162,163,-2,3972700,648628100,269,12,164,380900,163,508600,12675160000,12675160000,2259981028,367300,3700,"",0,0,0,NA,NA
"7",7,3119967,"2022-05-19T00:00:00","ADCP","Adhi Commuter Properti Tbk.","--U-1130000000H111------------",74,0,0,74,72,73,-1,14609100,1068156900,828,56.2,74,8014300,73,2189900,22222222200,22222222200,2222222220,0,0,"",0,0,0,NA,NA
"8",8,3119968,"2022-05-19T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",4800,0,0,4850,4700,4820,20,602100,2886163000,161,250.4,4800,800,4770,1200,589896800,589896800,48961434,0,0,"",0,0,0,NA,NA
"9",9,3119969,"2022-05-19T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835K52000J211------------",680,0,0,680,670,675,-5,3468200,2341640000,1022,530.1,675,190100,670,1089300,3560849376,3560849376,1744816194,341700,542300,"",423500,290265000,2,NA,NA
"10",10,3119970,"2022-05-19T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-1115200000G211------------",8075,0,0,8150,7950,8025,-50,165900,1332870000,161,345.2,8050,7800,8025,800,1e+09,1e+09,79100000,14900,0,"",0,0,0,NA,NA
"11",11,3119971,"2022-05-19T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",167,0,0,168,165,167,0,157600,26193000,53,14.9,167,49100,166,200,3889179559,3889179559,520372225,0,0,"",0,0,0,NA,NA
"12",12,3119972,"2022-05-19T00:00:00","ADMR","Adaro Minerals Indonesia Tbk.","--U-2135000000A121------------",2430,0,0,2400,2260,2300,-130,180523800,413884106000,22885,2300,2310,461200,2300,186500,40882331500,40882331500,6606584770,24939700,27486900,"",1785700,4358644400,3,NA,NA
"13",13,3119973,"2022-05-19T00:00:00","ADRO","Adaro Energy Indonesia Tbk.","XDMO1XD2Q60000A121------------",3190,3140,3130,3180,3050,3110,-80,166293000,518466916000,17367,282.7,3120,98600,3110,454300,31985962000,31985962000,13981063990,41320700,57128900,"",5355922,16672426376,33,NA,NA
"14",14,3119974,"2022-05-19T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",332,0,0,358,328,334,2,4600,1618200,20,303.6,350,9700,334,900,1e+09,1e+09,250200000,0,0,"",0,0,0,NA,NA
