"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,2966939,"2021-08-06T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3EM00000D232------------",8050,0,0,8100,8000,8025,-25,983200,7898785000,679,651.9,8050,21800,8025,40300,1924688333,1924688333,1924688333,220600,2800,"",0,0,0,NA,NA
"2",2,2966940,"2021-08-06T00:00:00","ABBA","Mahaka Media Tbk.","--U-2105000000E614-E-L--------",575,0,0,640,575,600,25,30154700,18431524500,4495,1052.6,600,163900,595,323400,2755125000,2755125000,2755125000,1915200,3731400,"",0,0,0,NA,NA
"3",3,2966941,"2021-08-06T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6950,0,0,0,0,6950,0,0,0,0,1586.7,6925,200,0,0,620806680,620806680,620806680,0,0,"",0,0,0,NA,NA
"4",4,2966942,"2021-08-06T00:00:00","ABMM","ABM Investama Tbk.","--U-1105000000C311------------",1135,0,0,1140,1110,1130,-5,119000,134400000,71,30.1,1135,13100,1130,62300,2753165000,2753165000,2753165000,0,5000,"",0,0,0,NA,NA
"5",5,2966943,"2021-08-06T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1S3PMN0000E743M-----------",1350,1370,1365,1370,1315,1335,-15,6970300,9338934500,1870,1628,1340,346300,1335,423800,1.715e+10,1.715e+10,1.715e+10,2338700,4135900,"",10036192,13625791044,6,NA,NA
"6",6,2966944,"2021-08-06T00:00:00","ACST","Acset Indonusa Tbk.","--U-1135000000J211------------",284,0,0,294,276,284,0,59029000,16747907800,6114,21,284,280900,282,825900,6425160000,6425160000,6425160000,2827500,2034100,"",0,0,0,NA,NA
"7",7,2966945,"2021-08-06T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",2290,0,0,2370,2290,2370,80,99800,232620000,138,123.1,2370,18700,2360,7700,589896800,589896800,589896800,0,0,"",0,0,0,NA,NA
"8",8,2966946,"2021-08-06T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835V50000J211------------",700,0,0,710,695,700,0,8188600,5744098500,1735,549.7,705,629100,700,506300,3560849376,3560849376,3560849376,362800,1167100,"",0,0,0,NA,NA
"9",9,2966947,"2021-08-06T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","XDU-110F000000G211------------",7675,0,0,7700,7650,7700,25,33500,257337500,86,331.2,7700,1700,7675,5700,1e+09,1e+09,1e+09,0,0,"",0,0,0,NA,NA
"10",10,2966948,"2021-08-06T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",230,0,0,236,220,220,-10,9335500,2116260800,1641,19.6,224,11000,220,720200,3889179559,3889179559,3889179559,0,0,"",0,0,0,NA,NA
"11",11,2966949,"2021-08-06T00:00:00","ADRO","Adaro Energy Tbk.","--MO1XD5U60000A121------------",1300,1310,1315,1325,1285,1290,-10,41862500,54286010500,6033,117.3,1290,1395300,1285,3203300,31985962000,31985962000,31985962000,10874500,11728100,"",361128,475374800,14,NA,NA
"12",12,2966950,"2021-08-06T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",408,0,0,410,408,408,0,300,122800,3,370.9,408,1500,0,0,1e+09,1e+09,1e+09,0,0,"",0,0,0,NA,NA
"13",13,2966951,"2021-08-06T00:00:00","AGII","Aneka Gas Industri Tbk.","CDM-1835400000B111------------",1655,0,0,1665,1610,1625,-30,24590200,39915162500,4099,147.7,1625,96000,1620,608200,3066660000,3066660000,3066660000,1387800,468100,"",0,0,0,NA,NA
"14",14,2966952,"2021-08-06T00:00:00","AGRO","Bank Rakyat Indonesia Agroniaga Tbk.","--U-1100000000G111------------",2720,0,0,2790,2580,2620,-100,112483600,300499310000,26966,4280.5,2620,1277000,2610,481100,21417698855,21417698855,21417698855,10231400,2450400,"",1250140,3314128642,3,NA,NA
"15",15,2966953,"2021-08-06T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-2105000000G111------------",340,0,0,362,320,328,-12,161473500,54956357600,14014,407.3,330,410600,328,791600,17481603282,17481603282,17481603282,8541900,8096100,"",0,0,0,NA,NA
"16",16,2966954,"2021-08-06T00:00:00","AHAP","Asuransi Harta Aman Pratama Tbk.","--U-2100000000G412------------",57,0,0,59,57,58,1,719700,41685800,188,218.7,58,321300,57,252300,2.94e+09,2.94e+09,2.94e+09,0,0,"",0,0,0,NA,NA
"17",17,2966955,"2021-08-06T00:00:00","AIMS","Akbar Indo Makmur Stimec Tbk","--U-2130000000A121------------",416,0,0,418,398,400,-16,228200,93479800,123,320,400,33400,398,3600,2.2e+08,2.2e+08,2.2e+08,0,0,"",0,0,0,NA,NA
"18",18,2966956,"2021-08-06T00:00:00","AISA","FKS Food Sejahtera Tbk.","--U-1105000000D222------------",220,0,0,224,212,214,-6,14561400,3144350400,1301,26,216,131800,214,56400,9311800000,9311800000,9311800000,127800,2148900,"",0,0,0,NA,NA
"19",19,2966957,"2021-08-06T00:00:00","AKKU","Anugerah Kagum Karya Utama Tbk.","--U-2130000000E512------------",50,0,0,50,50,50,0,100,5000,1,75.9,50,3699100,0,0,6449463636,6449463636,6449463636,0,0,"",0,0,0,NA,NA
"20",20,2966958,"2021-08-06T00:00:00","AKPI","Argha Karya Prima Industry Tbk.","XDU-2130000000B113------------",620,0,0,640,605,610,-10,21000,12838000,26,80.5,620,5800,610,500,612248000,612248000,612248000,0,0,"",0,0,0,NA,NA
"21",21,2966959,"2021-08-06T00:00:00","AKRA","AKR Corporindo Tbk.","XDMO1S7XM80000A112------------",3450,3490,3490,3490,3430,3480,30,1938200,6712012000,1157,2773.5,3480,10500,3460,5500,4014694920,4014694920,4014694920,755900,938200,"",1155489,4000304006,3,NA,NA
"22",22,2966960,"2021-08-06T00:00:00","AKSI","Maming Enam Sembilan Mineral Tbk.","--U-2130000000K211------------",452,0,0,452,422,424,-28,12200,5204000,32,212,426,200,424,4400,7.2e+08,7.2e+08,7.2e+08,0,0,"",0,0,0,NA,NA
"23",23,2966961,"2021-08-06T00:00:00","ALDO","Alkindo Naratama Tbk.","--U-2130000000B131------------",650,0,0,745,650,720,70,19746500,13906475500,3680,527.7,725,199300,720,375800,1.1e+09,1.1e+09,1.1e+09,262000,85900,"",0,0,0,NA,NA
"24",24,2966962,"2021-08-06T00:00:00","ALKA","Alakasa Industrindo Tbk","--U-2130000000B141------------",230,0,0,230,230,230,0,1000,230000,7,38.7,230,700,222,2300,507665055,507665055,507665055,0,0,"",0,0,0,NA,NA
"25",25,2966963,"2021-08-06T00:00:00","ALMI","Alumindo Light Metal Industry Tbk.","--U-2100000000B141-E----------",256,0,0,266,240,252,-4,9100,2267600,34,38.8,252,11500,246,100,6.16e+08,6.16e+08,6.16e+08,0,0,"",0,0,0,NA,NA
"26",26,2966964,"2021-08-06T00:00:00","ALTO","Tri Banyan Tirta Tbk.","--U-1100000000D212------------",316,0,0,316,300,316,0,69600,21303400,42,157.9,316,36300,300,300,2191870558,2191870558,2191870558,0,0,"",0,0,0,NA,NA
"27",27,2966965,"2021-08-06T00:00:00","AMAG","Asuransi Multi Artha Guna Tbk.","--U-2105000000G412------------",276,0,0,276,270,274,-2,246400,66859800,86,261,274,12600,272,77300,5001552516,5001552516,5001552516,0,0,"",0,0,0,NA,NA
"28",28,2966966,"2021-08-06T00:00:00","AMAN","Makmur Berkah Amanda Tbk.","--U-1135000000H111------------",430,0,0,430,428,428,-2,240400,103226800,50,389.1,430,254400,428,178700,3873500000,3873500000,3873500000,0,0,"",0,0,0,NA,NA
