,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2797724,2020-09-03T00:00:00,AALI,Astra Agro Lestari Tbk.,--M-183PM2000012--------------,11000.0,0.0,0.0,11350.0,11000.0,11200.0,200.0,4751000.0,53083070000.0,3677.0,909.9,11225.0,8400.0,11200.0,10500.0,1924688333.0,1924688333.0,1924688333.0,545800.0,422000.0,,0.0,0.0,0.0,,
1,2,2797725,2020-09-03T00:00:00,ABBA,Mahaka Media Tbk.,--U-210000000095---E----------,50.0,0.0,0.0,50.0,50.0,50.0,0.0,284900.0,14245000.0,17.0,87.7,50.0,3752700.0,0.0,0.0,2755125000.0,2755125000.0,2755125000.0,0.0,0.0,,0.0,0.0,0.0,,
2,3,2797726,2020-09-03T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U-210500000084--------------,6900.0,0.0,0.0,0.0,0.0,6900.0,0.0,0.0,0.0,0.0,1575.3,6700.0,1000.0,0.0,0.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2797727,2020-09-03T00:00:00,ABMM,ABM Investama Tbk.,--U-110500000098--------------,930.0,0.0,0.0,980.0,880.0,925.0,-5.0,8500.0,8109500.0,14.0,24.7,925.0,100.0,885.0,500.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2797728,2020-09-03T00:00:00,ACES,Ace Hardware Indonesia Tbk.,XDM-1XKEMA000093--------------,1625.0,0.0,0.0,1645.0,1600.0,1620.0,-5.0,16756300.0,27181932500.0,4152.0,1975.6,1620.0,47200.0,1615.0,58600.0,17150000000.0,17150000000.0,17150000000.0,9783700.0,3843400.0,,4825679.0,7603861285.0,6.0,,
5,6,2797729,2020-09-03T00:00:00,ACST,Acset Indonusa Tbk.,XRU-113000000062--------------,302.0,0.0,0.0,282.0,282.0,282.0,-20.0,2242100.0,632272200.0,296.0,20.8,282.0,72901400.0,0.0,0.0,700000000.0,700000000.0,6425160000.0,0.0,0.0,,100.0,28200.0,1.0,,
6,7,2797730,2020-09-03T00:00:00,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,1245.0,0.0,0.0,1280.0,1225.0,1260.0,15.0,210800.0,263564000.0,125.0,65.5,1260.0,137200.0,1250.0,1400.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2797731,2020-09-03T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--M-18AF80000062--------------,610.0,0.0,0.0,615.0,600.0,605.0,-5.0,3714200.0,2244969500.0,618.0,475.1,605.0,522700.0,600.0,1378100.0,3560849376.0,3560849376.0,3560849376.0,307600.0,90000.0,,0.0,0.0,0.0,,
8,9,2797732,2020-09-03T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,7750.0,0.0,0.0,7900.0,7725.0,7775.0,25.0,39500.0,307147500.0,120.0,334.4,7800.0,3900.0,7775.0,4100.0,1000000000.0,1000000000.0,1000000000.0,11000.0,1600.0,,0.0,0.0,0.0,,
9,10,2797733,2020-09-03T00:00:00,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,126.0,0.0,0.0,126.0,122.0,123.0,-3.0,3623200.0,445990400.0,202.0,11.0,124.0,174200.0,123.0,283100.0,3889179559.0,3889179559.0,3889179559.0,0.0,0.0,,0.0,0.0,0.0,,
10,11,2797734,2020-09-03T00:00:00,ADRO,Adaro Energy Tbk.,--M-1XDCU1000021--------------,1215.0,0.0,0.0,1230.0,1175.0,1205.0,-10.0,139885600.0,167624294500.0,13558.0,109.5,1210.0,613700.0,1205.0,609500.0,31985962000.0,31985962000.0,31985962000.0,36049000.0,17499200.0,,10483308.0,11845039635.0,7.0,,
11,12,2797735,2020-09-03T00:00:00,AGAR,Asia Sejahtera Mina Tbk.,--U-213000000091--------------,510.0,0.0,0.0,500.0,500.0,500.0,-10.0,100.0,50000.0,1.0,454.5,500.0,22100.0,0.0,0.0,1000000000.0,1000000000.0,1000000000.0,0.0,0.0,,0.0,0.0,0.0,,
