"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,2858956,"2021-01-08T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3EM2000012--------------",12975,0,0,13125,12900,13000,25,4059700,52695982500,4160,1056.1,13000,6483100,12975,100,1924688333,1924688333,1924688333,183200,45700,"",125,1620193,2,NA,NA
"2",2,2858957,"2021-01-08T00:00:00","ABBA","Mahaka Media Tbk.","--U-210000000095---E----------",78,0,0,80,77,78,0,16191900,1269681600,876,136.8,78,617100,77,3313900,2755125000,2755125000,2755125000,0,6800,"",0,0,0,NA,NA
"3",3,2858958,"2021-01-08T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-210500000084--------------",5575,0,0,5575,5575,5575,0,100,557500,1,1272.8,5500,400,5200,100,620806680,620806680,620806680,0,0,"",0,0,0,NA,NA
"4",4,2858959,"2021-01-08T00:00:00","ABMM","ABM Investama Tbk.","--U-110500000098--------------",765,0,0,775,765,770,5,583900,449504000,102,20.5,770,60700,765,44900,2753165000,2753165000,2753165000,100,407700,"",0,0,0,NA,NA
"5",5,2858960,"2021-01-08T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1UKPMN000093--------------",1780,1800,1800,1810,1780,1800,20,13376700,24048716000,4239,2195.1,1800,655600,1795,74500,1.715e+10,1.715e+10,1.715e+10,6096200,9650600,"",5043900,9065888300,2,NA,NA
"6",6,2858961,"2021-01-08T00:00:00","ACST","Acset Indonusa Tbk.","--U-110000000062--------------",440,0,0,476,440,452,12,208017500,95273409400,13305,33.4,454,434600,452,1802400,6425160000,6425160000,6425160000,24328200,24462100,"",2500,1115000,1,NA,NA
"7",7,2858962,"2021-01-08T00:00:00","ADES","Akasha Wira International Tbk.","--U-213000000051--------------",1470,0,0,1500,1420,1490,20,299400,438646000,132,77.4,1495,18600,1490,29600,589896800,589896800,589896800,10000,0,"",0,0,0,NA,NA
"8",8,2858963,"2021-01-08T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-183580000062--------------",1795,0,0,0,0,1795,0,0,0,0,1409.7,0,0,0,0,3560849376,3560849376,3560849376,0,0,"",4e+05,6.6e+08,1,NA,NA
"9",9,2858964,"2021-01-08T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-110F00000082--------------",8725,0,0,8750,8650,8725,0,256700,2231522500,357,375.3,8750,10900,8725,400,1e+09,1e+09,1e+09,100200,8700,"",278800,2425560000,1,NA,NA
"10",10,2858965,"2021-01-08T00:00:00","ADMG","Polychem Indonesia Tbk","--U-113000000034--------------",199,0,0,252,196,242,43,107454400,24851746900,7625,21.6,244,319800,242,1391800,3889179559,3889179559,3889179559,534000,1050000,"",0,0,0,NA,NA
"11",11,2858966,"2021-01-08T00:00:00","ADRO","Adaro Energy Tbk.","--MO1XDCU1000021--------------",1405,1450,1455,1485,1430,1445,40,165263900,240093555000,20097,131.4,1450,2717500,1445,4148300,31985962000,31985962000,31985962000,36113300,42169100,"",100,139496,2,NA,NA
"12",12,2858967,"2021-01-08T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-213000000091--------------",408,0,0,408,392,404,-4,1400,558800,11,367.3,404,500,392,100,1e+09,1e+09,1e+09,0,0,"",0,0,0,NA,NA
"13",13,2858968,"2021-01-08T00:00:00","AGII","Aneka Gas Industri Tbk.","--M-113500000034--------------",990,0,0,1000,950,980,-10,2094800,2056494500,533,89.1,980,37600,975,23200,3066660000,3066660000,3066660000,88900,3400,"",1500000,1.455e+09,1,NA,NA
"14",14,2858969,"2021-01-08T00:00:00","AGRO","Bank Rakyat Indonesia Agroniaga Tbk.","--M-110500000081--------------",1220,0,0,1275,1210,1225,5,228777700,285396194500,21564,2001.4,1225,474900,1220,1222200,21129857328,21129857328,21129857328,7155400,5472100,"",91600,87246000,2,NA,NA
"15",15,2858970,"2021-01-08T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-210500000081--------------",210,0,0,214,206,212,2,389100,80816600,95,192.7,212,46000,210,1000,11154923542,11154923542,11728776913,0,0,"",0,0,0,NA,NA
"16",16,2858971,"2021-01-08T00:00:00","AHAP","Asuransi Harta Aman Pratama Tbk.","--U-210000000084--------------",57,0,0,65,54,62,5,297800,17436600,100,233.8,62,47700,60,2600,2.94e+09,2.94e+09,2.94e+09,0,0,"",0,0,0,NA,NA
"17",17,2858972,"2021-01-08T00:00:00","AIMS","Akbar Indo Makmur Stimec Tbk","--U-213000000091--------------",137,0,0,136,132,136,-1,300,40000,2,108.8,136,1400,133,10000,2.2e+08,2.2e+08,2.2e+08,0,0,"",0,0,0,NA,NA
"18",18,2858973,"2021-01-08T00:00:00","AISA","Tiga Pilar Sejahtera Food Tbk.","--U-110000000051---E----------",370,0,0,382,362,362,-8,33817500,12426354200,2443,44.1,362,1814700,360,3816500,9311800000,9311800000,9311800000,708000,820300,"",139500,52173000,1,NA,NA
"19",19,2858974,"2021-01-08T00:00:00","AKKU","Anugerah Kagum Karya Utama Tbk.","--U-213000000094--------------",50,0,0,50,50,50,0,40600,2030000,7,75.9,50,4307900,0,0,6449463636,6449463636,6449463636,0,0,"",0,0,0,NA,NA
"20",20,2858975,"2021-01-08T00:00:00","AKPI","Argha Karya Prima Industry Tbk.","--U-213000000035--------------",550,0,0,525,515,515,-35,72300,37307000,23,67.9,515,1100,0,0,6.8e+08,6.8e+08,6.8e+08,0,0,"",0,0,0,NA,NA
