,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2804095,2020-09-16T00:00:00,AALI,Astra Agro Lestari Tbk.,--M-183PM2000012--------------,10925.0,0.0,0.0,11050.0,10725.0,10800.0,-125.0,1140400.0,12372160000.0,1277.0,877.4,10825.0,1200.0,10800.0,72300.0,1924688333.0,1924688333.0,1924688333.0,206700.0,16300.0,,0.0,0.0,0.0,,
1,2,2804096,2020-09-16T00:00:00,ABBA,Mahaka Media Tbk.,--U-210000000095---E----------,50.0,0.0,0.0,50.0,50.0,50.0,0.0,28400.0,1420000.0,10.0,87.7,50.0,3704500.0,0.0,0.0,2755125000.0,2755125000.0,2755125000.0,0.0,0.0,,0.0,0.0,0.0,,
2,3,2804097,2020-09-16T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U-210500000084--------------,6750.0,0.0,0.0,6900.0,6900.0,6900.0,150.0,100.0,690000.0,1.0,1575.3,6900.0,799900.0,0.0,0.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2804098,2020-09-16T00:00:00,ABMM,ABM Investama Tbk.,--U-110500000098--------------,850.0,0.0,0.0,875.0,850.0,850.0,0.0,500.0,427500.0,4.0,22.7,850.0,2700.0,820.0,500.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2804099,2020-09-16T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--MO1XKEMA000093--------------,1555.0,1565.0,1565.0,1565.0,1510.0,1520.0,-35.0,6808200.0,10417412500.0,3037.0,1853.7,1525.0,81500.0,1520.0,431700.0,17150000000.0,17150000000.0,17150000000.0,5079300.0,3650500.0,,8494945.0,13141434375.0,4.0,,
5,6,2804100,2020-09-16T00:00:00,ACST,Acset Indonusa Tbk.,--U-113000000062--------------,222.0,0.0,0.0,236.0,210.0,216.0,-6.0,118178300.0,26442079600.0,6496.0,16.0,218.0,641600.0,216.0,2455900.0,5478356275.0,5478356275.0,6425160000.0,1967500.0,35000.0,,75000.0,18900000.0,1.0,,
6,7,2804101,2020-09-16T00:00:00,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,1190.0,0.0,0.0,1200.0,1175.0,1190.0,0.0,129600.0,153991500.0,71.0,61.8,1190.0,21300.0,1180.0,2900.0,589896800.0,589896800.0,589896800.0,0.0,12800.0,,0.0,0.0,0.0,,
7,8,2804102,2020-09-16T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--M-18AF80000062--------------,565.0,0.0,0.0,570.0,550.0,555.0,-10.0,2959700.0,1646854000.0,655.0,435.9,560.0,301400.0,555.0,164700.0,3560849376.0,3560849376.0,3560849376.0,346800.0,55000.0,,0.0,0.0,0.0,,
8,9,2804103,2020-09-16T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,7600.0,0.0,0.0,7600.0,7550.0,7600.0,0.0,25800.0,195445000.0,88.0,326.9,7600.0,1700.0,7575.0,100.0,1000000000.0,1000000000.0,1000000000.0,3600.0,0.0,,0.0,0.0,0.0,,
9,10,2804104,2020-09-16T00:00:00,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,120.0,0.0,0.0,122.0,116.0,119.0,-1.0,1066200.0,126442700.0,173.0,10.6,119.0,82200.0,118.0,2000.0,3889179559.0,3889179559.0,3889179559.0,0.0,0.0,,0.0,0.0,0.0,,
10,11,2804105,2020-09-16T00:00:00,ADRO,Adaro Energy Tbk.,--MO1XDCU1000021--------------,1190.0,1195.0,1200.0,1205.0,1140.0,1145.0,-45.0,52672700.0,61088056500.0,7479.0,104.1,1150.0,275000.0,1145.0,5827400.0,31985962000.0,31985962000.0,31985962000.0,20169800.0,3412500.0,,2449985.0,2832185550.0,2.0,,
11,12,2804106,2020-09-16T00:00:00,AGAR,Asia Sejahtera Mina Tbk.,--U-213000000091--------------,500.0,0.0,0.0,550.0,500.0,500.0,0.0,300.0,155000.0,2.0,454.5,500.0,39100.0,0.0,0.0,1000000000.0,1000000000.0,1000000000.0,100.0,0.0,,0.0,0.0,0.0,,
12,13,2804107,2020-09-16T00:00:00,AGII,Aneka Gas Industri Tbk.,--M-113500000034--------------,470.0,0.0,0.0,474.0,464.0,464.0,-6.0,101200.0,47644200.0,55.0,42.2,474.0,4200.0,464.0,8500.0,3066660000.0,3066660000.0,3066660000.0,0.0,20000.0,,0.0,0.0,0.0,,
13,14,2804108,2020-09-16T00:00:00,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M-110500000081--------------,356.0,0.0,0.0,360.0,340.0,344.0,-12.0,37523100.0,13085467400.0,2701.0,562.0,346.0,904700.0,344.0,672100.0,21129857328.0,21129857328.0,21129857328.0,2478500.0,264000.0,,0.0,0.0,0.0,,
14,15,2804109,2020-09-16T00:00:00,AGRS,Bank IBK Indonesia Tbk.,--U-210500000081--------------,179.0,0.0,0.0,182.0,180.0,180.0,1.0,400.0,72400.0,4.0,163.6,182.0,32300.0,178.0,15000.0,11154923542.0,11154923542.0,11728776913.0,200.0,0.0,,0.0,0.0,0.0,,
