"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,2972883,"2021-08-18T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3EM00000D232------------",8425,0,0,8575,8275,8375,-50,1886200,15760837500,1231,680.4,8375,93700,8350,36500,1924688333,1924688333,1924688333,796200,231800,"",0,0,0,NA,NA
"2",2,2972884,"2021-08-18T00:00:00","ABBA","Mahaka Media Tbk.","--U-2105000000E614-E-L--------",510,0,0,570,476,555,45,99721400,52765763800,9872,973.7,555,1426100,550,429900,2755125000,2755125000,2755125000,12476400,6010900,"",0,0,0,NA,NA
"3",3,2972885,"2021-08-18T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6950,0,0,0,0,6950,0,0,0,0,1586.7,0,0,0,0,620806680,620806680,620806680,0,0,"",0,0,0,NA,NA
"4",4,2972886,"2021-08-18T00:00:00","ABMM","ABM Investama Tbk.","--U-1105000000C311------------",1390,0,0,1390,1295,1295,-95,297700,386743500,169,34.5,1295,38100,0,0,2753165000,2753165000,2753165000,0,800,"",0,0,0,NA,NA
"5",5,2972887,"2021-08-18T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1S3PMN0000E743M-----------",1500,1505,1510,1535,1480,1500,0,12563300,19082320500,4125,1829.3,1500,31900,1495,100,1.715e+10,1.715e+10,1.715e+10,4735900,7486300,"",21460000,32857860000,3,NA,NA
"6",6,2972888,"2021-08-18T00:00:00","ACST","Acset Indonusa Tbk.","--U-1135000000J211------------",250,0,0,266,234,262,12,97059400,24033643200,7767,19.3,262,1908100,260,464400,6425160000,6425160000,6425160000,2369200,2520200,"",0,0,0,NA,NA
"7",7,2972889,"2021-08-18T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",2760,0,0,2800,2650,2700,-60,99000,266345000,149,140.3,2700,10900,2690,200,589896800,589896800,589896800,0,0,"",0,0,0,NA,NA
"8",8,2972890,"2021-08-18T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835V50000J211------------",700,0,0,710,685,700,0,14852000,10360715500,2159,549.7,700,282200,695,1012000,3560849376,3560849376,3560849376,2056400,1932200,"",0,0,0,NA,NA
"9",9,2972891,"2021-08-18T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-110F000000G211------------",7725,0,0,7750,7675,7750,25,94600,727890000,141,333.3,7750,9100,7725,200,1e+09,1e+09,1e+09,0,7000,"",0,0,0,NA,NA
"10",10,2972892,"2021-08-18T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",222,0,0,222,208,210,-12,17442900,3664012600,1435,18.7,212,1000,210,146500,3889179559,3889179559,3889179559,0,0,"",0,0,0,NA,NA
