"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,2927128,"2021-05-22T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3EM00000D232------------",9400,0,0,10000,9450,10000,600,600,5725000,3,812.4,0,0,0,0,1924688333,1924688333,1924688333,600,0,"",0,0,0,NA,NA
"2",2,2927129,"2021-05-22T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614-E----------",218,0,0,0,0,218,0,0,0,0,382.5,0,0,0,0,2755125000,2755125000,2755125000,0,0,"",0,0,0,NA,NA
"3",3,2927130,"2021-05-22T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",7050,0,0,0,0,7050,0,0,0,0,1609.5,0,0,0,0,620806680,620806680,620806680,0,0,"",0,0,0,NA,NA
"4",4,2927131,"2021-05-22T00:00:00","ABMM","ABM Investama Tbk.","--U-1105000000C311------------",795,0,0,0,0,795,0,0,0,0,21.2,0,0,0,0,2753165000,2753165000,2753165000,0,0,"",0,0,0,NA,NA
"5",5,2927132,"2021-05-22T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1U7PMN0000E743------------",1440,1440,1440,1510,1440,1510,70,5015100,7522519000,27,1841.5,0,0,0,0,1.715e+10,1.715e+10,1.715e+10,0,1000,"",2200053515,2257682665,12,NA,NA
"6",6,2927133,"2021-05-22T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",238,0,0,0,0,238,0,0,0,0,17.6,0,0,0,0,6425160000,6425160000,6425160000,0,0,"",4.6e+09,1.0948e+12,2,NA,NA
"7",7,2927134,"2021-05-22T00:00:00","ADES","Akasha Wira International Tbk.","--U-2130000000D212------------",1655,0,0,0,0,1655,0,0,0,0,86,0,0,0,0,589896800,589896800,589896800,0,0,"",0,0,0,NA,NA
"8",8,2927135,"2021-05-22T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1135400000J211------------",960,0,0,980,960,960,0,600,578000,3,753.9,0,0,0,0,3560849376,3560849376,3560849376,0,0,"",200,190000,1,NA,NA
"9",9,2927136,"2021-05-22T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-110F000000G211------------",7950,0,0,0,0,7950,0,0,0,0,341.9,0,0,0,0,1e+09,1e+09,1e+09,0,0,"",0,0,0,NA,NA
"10",10,2927137,"2021-05-22T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",161,0,0,0,0,161,0,0,0,0,14.4,0,0,0,0,3889179559,3889179559,3889179559,0,0,"",0,0,0,NA,NA
"11",11,2927138,"2021-05-22T00:00:00","ADRO","Adaro Energy Tbk.","XDMO1XD5U60000A121------------",1165,1160,1150,1160,1110,1125,-40,9772000,11219953000,9896,102.3,0,0,0,0,31985962000,31985962000,31985962000,8500000,0,"",315101,324707650,7,NA,NA
