"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3112867,"2022-04-27T00:00:00","AALI","Astra Agro Lestari Tbk.","XDM-1M3PM10000D232------------",12625,0,0,12950,12625,12875,250,3096900,39842127500,3861,1045.9,12875,82300,12850,100,1924688333,1924688333,390711732,621800,2044600,"",5,63875,1,NA,NA
"2",2,3112868,"2022-04-27T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614------------",202,0,0,206,197,200,-2,9721200,1944755700,906,441.8,200,158600,199,33100,3935892857,3935892857,1342926643,385900,3254700,"",0,0,0,NA,NA
"3",3,3112869,"2022-04-27T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6275,0,0,0,0,6275,0,0,0,0,1432.6,6275,50000,5875,100,620806680,620806680,78594126,0,0,"",0,0,0,NA,NA
"4",4,3112870,"2022-04-27T00:00:00","ABMM","ABM Investama Tbk.","--M-1115000000C311------------",2360,0,0,2470,2360,2430,70,3057100,7413845000,968,64.8,2440,5500,2430,292200,2753165000,2753165000,568803889,78100,1035900,"",0,0,0,NA,NA
"5",5,3112871,"2022-04-27T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--M-187EMN6000E743------------",1040,0,0,1045,1020,1030,-10,12938600,13289785000,3038,1256.1,1030,236800,1025,299500,1.715e+10,1.715e+10,6835990000,3815200,2238900,"",0,0,0,NA,NA
"6",6,3112872,"2022-04-27T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",172,0,0,173,171,172,0,3370600,578217100,295,12.7,173,514300,172,223700,12675160000,12675160000,2259981028,116400,400,"",0,0,0,NA,NA
"7",7,3112873,"2022-04-27T00:00:00","ADCP","Adhi Commuter Properti Tbk.","--U-1130000000H111------------",78,0,0,78,76,78,0,16851600,1294712800,1228,60,78,2027200,77,1306100,22222222200,22222222200,2222222220,0,0,"",0,0,0,NA,NA
"8",8,3112874,"2022-04-27T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",4150,0,0,4250,4080,4080,-70,467000,1933695000,366,211.9,4100,400,4080,16000,589896800,589896800,48961434,100,0,"",0,0,0,NA,NA
"9",9,3112875,"2022-04-27T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835K52000J211------------",715,0,0,725,705,715,0,5446900,3903742000,1665,561.5,720,563100,715,338800,3560849376,3560849376,1744816194,85600,190300,"",2e+05,1.44e+08,1,NA,NA
"10",10,3112876,"2022-04-27T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","XDU-1115200000G211------------",8300,0,0,8325,8225,8300,0,161400,1335402500,205,357,8325,36300,8300,18700,1e+09,1e+09,79100000,6700,0,"",0,0,0,NA,NA
"11",11,3112877,"2022-04-27T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",177,0,0,181,177,179,2,314900,56316800,68,16,179,48200,177,59500,3889179559,3889179559,520372225,0,0,"",0,0,0,NA,NA
"12",12,3112878,"2022-04-27T00:00:00","ADMR","Adaro Minerals Indonesia Tbk.","--U-2135000000A121------------",2480,0,0,2740,2450,2670,190,244074000,646406224000,47548,2670,2680,272300,2670,962500,40882331500,40882331500,6606584770,18252100,36367300,"",347600,935870400,3,NA,NA
"13",13,3112879,"2022-04-27T00:00:00","ADRO","Adaro Energy Indonesia Tbk.","--MO1XD0Q60000A121------------",3160,3130,3120,3230,3110,3170,10,94218600,300111446000,12044,288.2,3180,258800,3170,1133300,31985962000,31985962000,13981063990,37818900,17204000,"",297557,948906980,15,NA,NA
"14",14,3112880,"2022-04-27T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",332,0,0,360,324,348,16,13300,4572400,56,316.4,348,83600,340,1000,1e+09,1e+09,250200000,0,0,"",0,0,0,NA,NA
"15",15,3112881,"2022-04-27T00:00:00","AGII","Aneka Gas Industri Tbk.","--M-1835F20000B111------------",2300,0,0,2440,2290,2320,20,13176300,31207322000,5849,210.9,2330,10200,2320,481500,3066660000,3066660000,597385368,3265100,1818100,"",0,0,0,NA,NA
"16",16,3112882,"2022-04-27T00:00:00","AGRO","Bank Raya Indonesia Tbk.","--U-1105000000G111------------",985,0,0,1040,980,1020,35,20813100,21141764000,4120,1699.5,1025,318200,1020,1361600,22520054593,22520054593,3182083714,1018400,7094100,"",43,21500,1,NA,NA
"17",17,3112883,"2022-04-27T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-2105000000G111------------",122,0,0,128,121,124,2,12686500,1581470500,2248,154,124,87000,123,605100,17481603282,17481603282,1363565056,192600,107400,"",0,0,0,NA,NA
"18",18,3112884,"2022-04-27T00:00:00","AHAP","Asuransi Harta Aman Pratama Tbk.","--U-2100000000G412------------",63,0,0,65,62,63,0,3606800,229897700,943,237.5,64,241700,63,3567400,2.94e+09,2.94e+09,523026000,0,0,"",0,0,0,NA,NA
"19",19,3112885,"2022-04-27T00:00:00","AIMS","Akbar Indo Makmur Stimec Tbk","--U-2130000000A121------------",258,0,0,258,256,256,-2,12800,3297800,20,204.8,256,17700,254,5900,2.2e+08,2.2e+08,38786000,0,0,"",0,0,0,NA,NA
"20",20,3112886,"2022-04-27T00:00:00","AISA","FKS Food Sejahtera Tbk.","--U-1135000000D222------------",171,0,0,174,171,172,1,3637600,625747600,304,20.9,173,404200,172,94700,9311800000,9311800000,3387632840,0,10000,"",571600,97743600,1,NA,NA
"21",21,3112887,"2022-04-27T00:00:00","AKKU","Anugerah Kagum Karya Utama Tbk.","--U-2130000000E512------------",50,0,0,50,50,50,0,176100,8805000,4,75.9,50,16214700,0,0,6449463636,6449463636,1663316672,0,0,"",0,0,0,NA,NA
"22",22,3112888,"2022-04-27T00:00:00","AKPI","Argha Karya Prima Industry Tbk.","--U-2130000000B113------------",945,0,0,935,900,935,-10,70100,63506000,55,123.3,935,26600,930,1500,612248000,612248000,26816462,0,0,"",0,0,0,NA,NA
"23",23,3112889,"2022-04-27T00:00:00","AKRA","AKR Corporindo Tbk.","--M-18GXM86000A112------------",1020,0,0,1030,990,995,-25,39950700,39964977500,6269,3965.1,995,1626700,990,728400,20073474600,20073474600,7503464805,21149000,4406700,"",202800,206856000,6,NA,NA
"24",24,3112890,"2022-04-27T00:00:00","AKSI","Mineral Sumberdaya Mandiri Tbk.","--U-2130000000K211------------",308,0,0,312,288,290,-18,9145600,2652511800,650,145,290,1900,288,14900,7.2e+08,7.2e+08,57528000,0,0,"",0,0,0,NA,NA
"25",25,3112891,"2022-04-27T00:00:00","ALDO","Alkindo Naratama Tbk.","--U-2135000000B131------------",940,0,0,940,875,885,-55,4965700,4446243500,1296,676.8,890,1400,885,20800,1316856020,1316856020,288654840,794500,260600,"",0,0,0,NA,NA
"26",26,3112892,"2022-04-27T00:00:00","ALKA","Alakasa Industrindo Tbk","--U-2130000000B141------------",296,0,0,302,296,302,6,8600,2570400,23,50.8,298,100,290,20000,507665055,507665055,38074879,0,0,"",0,0,0,NA,NA
"27",27,3112893,"2022-04-27T00:00:00","ALMI","Alumindo Light Metal Industry Tbk.","--U-2105000000B141------------",288,0,0,288,268,270,-18,3500,983200,11,41.5,280,100,270,31200,3.816e+09,3.816e+09,169048800,0,0,"",0,0,0,NA,NA
"28",28,3112894,"2022-04-27T00:00:00","ALTO","Tri Banyan Tirta Tbk.","--U-1100000000D212------------",212,0,0,212,202,202,-10,500,102000,2,100.9,210,7400,208,5000,2191870558,2191870558,590270741,0,0,"",0,0,0,NA,NA
"29",29,3112895,"2022-04-27T00:00:00","AMAG","Asuransi Multi Artha Guna Tbk.","--U-2105000000G412------------",380,0,0,390,380,380,0,59000,22512800,29,361.9,386,20000,382,100,5001552516,5001552516,424131653,0,0,"",0,0,0,NA,NA
"30",30,3112896,"2022-04-27T00:00:00","AMAN","Makmur Berkah Amanda Tbk.","--M-1135000000H111------------",525,0,0,525,525,525,0,339800,178395000,31,477.3,530,219200,525,41200,3873500000,3873500000,455136250,0,0,"",0,0,0,NA,NA
"31",31,3112897,"2022-04-27T00:00:00","AMAR","Bank Amar Indonesia Tbk.","--U-2105000000G111------------",382,0,0,384,370,376,-6,8465000,3188297600,1125,309.1,378,362100,376,728200,13681871000,13681871000,990567460,491900,860900,"",0,0,0,NA,NA
