,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2778088,2020-07-21T00:00:00,AALI,Astra Agro Lestari Tbk.,--M-183PM2000012--------------,9425.0,0.0,0.0,9675.0,9350.0,9550.0,125.0,3280700.0,31168737500.0,2332.0,775.8,9550.0,51900.0,9525.0,28000.0,1924688333.0,1924688333.0,1924688333.0,188900.0,352200.0,,0.0,0.0,0.0,,
1,2,2778089,2020-07-21T00:00:00,ABBA,Mahaka Media Tbk.,--U-210000000095--------------,50.0,0.0,0.0,50.0,50.0,50.0,0.0,288000.0,14400000.0,75.0,87.7,50.0,1264000.0,0.0,0.0,2755125000.0,2755125000.0,2755125000.0,41700.0,0.0,,0.0,0.0,0.0,,
2,3,2778090,2020-07-21T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U-210500000084--------------,6600.0,0.0,0.0,6750.0,6700.0,6750.0,150.0,1000.0,6725000.0,2.0,1541.0,6975.0,100.0,0.0,0.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2778091,2020-07-21T00:00:00,ABMM,ABM Investama Tbk.,XDU-110500000098--------------,1140.0,0.0,0.0,1140.0,1065.0,1105.0,-35.0,28700.0,30667500.0,52.0,29.5,1105.0,1100.0,1065.0,7700.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2778092,2020-07-21T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--M-1UKEM2000093--------------,1555.0,0.0,0.0,1665.0,1555.0,1650.0,95.0,17024300.0,27820196000.0,3999.0,2012.2,1650.0,166500.0,1645.0,1500.0,17150000000.0,17150000000.0,17150000000.0,2607400.0,11583900.0,,0.0,0.0,0.0,,
5,6,2778093,2020-07-21T00:00:00,ACST,Acset Indonusa Tbk.,--U-113000000062--------------,264.0,0.0,0.0,266.0,260.0,262.0,-2.0,1077700.0,283667200.0,112.0,11.0,264.0,28400.0,262.0,65300.0,700000000.0,700000000.0,700000000.0,300000.0,0.0,,0.0,0.0,0.0,,
6,7,2778094,2020-07-21T00:00:00,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,855.0,0.0,0.0,865.0,860.0,865.0,10.0,31100.0,26901000.0,23.0,44.9,865.0,23400.0,860.0,5000.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2778095,2020-07-21T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--M-18AFK0000062--------------,625.0,0.0,0.0,640.0,615.0,630.0,5.0,23191600.0,14590978000.0,1738.0,494.8,635.0,1238700.0,630.0,364500.0,3560849376.0,3560849376.0,3560849376.0,8440400.0,278400.0,,0.0,0.0,0.0,,
8,9,2778096,2020-07-21T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,7750.0,0.0,0.0,7750.0,7650.0,7725.0,-25.0,130400.0,1007630000.0,204.0,332.3,7750.0,13700.0,7725.0,62500.0,1000000000.0,1000000000.0,1000000000.0,0.0,19900.0,,0.0,0.0,0.0,,
9,10,2778097,2020-07-21T00:00:00,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,102.0,0.0,0.0,104.0,102.0,104.0,2.0,536800.0,55401500.0,61.0,9.3,104.0,100.0,103.0,451600.0,3889179559.0,3889179559.0,3889179559.0,0.0,0.0,,0.0,0.0,0.0,,
10,11,2778098,2020-07-21T00:00:00,ADRO,Adaro Energy Tbk.,--M-1XDCU1000021--------------,1130.0,0.0,0.0,1145.0,1115.0,1135.0,5.0,52362800.0,59343130000.0,5904.0,103.2,1140.0,730300.0,1135.0,182500.0,31985962000.0,31985962000.0,31985962000.0,23893700.0,15762600.0,,24487.0,27792310.0,2.0,,
