"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3015664,"2021-11-04T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3PM00000D232------------",11000,0,0,11250,10850,10950,-50,4090100,45388260000,3817,889.6,10975,21200,10950,18500,1924688333,1924688333,1464495353,395100,1659500,"",0,0,0,NA,NA
"2",2,3015665,"2021-11-04T00:00:00","ABBA","Mahaka Media Tbk.","--U-2105000000E614-E-L--------",460,0,0,472,454,456,-4,3570400,1647530600,802,800,458,60900,456,49100,2755125000,2755125000,2139630075,355200,133200,"",1000,466000,1,NA,NA
"3",3,3015666,"2021-11-04T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6800,0,0,0,0,6800,0,0,0,0,1552.4,6575,100,0,0,620806680,620806680,504405428,0,0,"",0,0,0,NA,NA
"4",4,3015667,"2021-11-04T00:00:00","ABMM","ABM Investama Tbk.","--U-1105000000C311------------",1420,0,0,1475,1420,1420,0,3597300,5188483000,794,37.9,1425,18800,1420,81700,2753165000,2753165000,2013114248,784300,197100,"",0,0,0,NA,NA
"5",5,3015668,"2021-11-04T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1S3EMN0000E743------------",1425,1425,1425,1445,1410,1445,20,11242200,16141238500,2572,1762.2,1445,985600,1440,5200,1.715e+10,1.715e+10,14056140000,3887000,6312800,"",65,93925,1,NA,NA
"6",6,3015669,"2021-11-04T00:00:00","ACST","Acset Indonusa Tbk.","--U-1135000000J211------------",264,0,0,272,264,266,2,14210600,3807340400,1306,19.6,268,1133600,266,2285200,12675160000,12675160000,9550733060,1946800,2007300,"",0,0,0,NA,NA
"7",7,3015670,"2021-11-04T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",2570,0,0,2620,2580,2610,40,144100,375630000,160,135.6,2620,24000,2610,27900,589896800,589896800,427616190,0,0,"",0,0,0,NA,NA
"8",8,3015671,"2021-11-04T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835V50000J211------------",1100,0,0,1135,1100,1110,10,39298400,43990624000,5464,871.7,1110,656100,1105,1281500,3560849376,3560849376,3016039421,2088200,1465100,"",200,223000,1,NA,NA
"9",9,3015672,"2021-11-04T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-110F000000G211------------",7725,0,0,7875,7700,7850,125,190600,1485145000,243,337.6,7850,22400,7825,100,1e+09,1e+09,723800000,0,28900,"",0,0,0,NA,NA
"10",10,3015673,"2021-11-04T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",230,0,0,234,228,232,2,899400,207664200,219,20.7,232,195800,230,50300,3889179559,3889179559,2878381792,0,158600,"",0,0,0,NA,NA
