"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3131806,"2022-06-13T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-183PM10000D232------------",11000,0,0,10900,10525,10825,-175,2984900,31886505000,2482,879.4,10825,199400,10800,100,1924688333,1924688333,390711732,430700,1457200,"",121,1289750,2,NA,NA
"2",2,3131807,"2022-06-13T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614---L--------",208,0,0,204,194,194,-14,8507200,1665460400,1077,428.6,194,1294800,0,0,3935892857,3935892857,1342926643,1288500,729200,"",0,0,0,NA,NA
"3",3,3131808,"2022-06-13T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","XDU-2105000000G412-----------X",5950,0,0,5925,5925,5925,-25,100,592500,1,1352.7,5925,3900,0,0,620806680,620806680,78594126,0,0,"",0,0,0,NA,NA
"4",4,3131809,"2022-06-13T00:00:00","ABMM","ABM Investama Tbk.","XDM-1115000000C311------------",2610,0,0,2600,2440,2570,-40,6064400,15255356000,1908,68.5,2580,24700,2570,398100,2753165000,2753165000,568803889,631100,2698400,"",0,0,0,NA,NA
"5",5,3131810,"2022-06-13T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--M-187EMN6000E743------------",915,0,0,915,875,880,-35,33577200,29918003500,5280,1073.2,885,8000,880,5335500,1.715e+10,1.715e+10,6835990000,15761500,5187700,"",0,0,0,NA,NA
"6",6,3131811,"2022-06-13T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",173,0,0,173,163,165,-8,5849900,968140400,694,12.2,165,91600,164,155000,12675160000,12675160000,2259981028,285500,116600,"",0,0,0,NA,NA
"7",7,3131812,"2022-06-13T00:00:00","ADCP","Adhi Commuter Properti Tbk.","--U-1130000000H111------------",79,0,0,80,77,78,-1,19269200,1493146400,1339,60,78,2880700,77,4446500,22222222200,22222222200,2222222220,53200,282000,"",0,0,0,NA,NA
"8",8,3131813,"2022-06-13T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",5850,0,0,6175,5700,5975,125,201400,1192597500,329,310.4,6000,10000,5975,800,589896800,589896800,48961434,15000,35500,"",0,0,0,NA,NA
"9",9,3131814,"2022-06-13T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835K52000J211------------",755,0,0,755,705,710,-45,18626800,13273620500,3611,557.6,710,309200,705,2583800,3560849376,3560849376,1744816194,2485400,499800,"",0,0,0,NA,NA
"10",10,3131815,"2022-06-13T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-1115200000G211------------",8200,0,0,8200,8075,8100,-100,209000,1695107500,263,348.4,8100,5900,8075,12900,1e+09,1e+09,79100000,23100,0,"",0,0,0,NA,NA
"11",11,3131816,"2022-06-13T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",183,0,0,188,176,180,-3,1807700,325357600,283,16.1,180,3900,179,100,3889179559,3889179559,520372225,0,0,"",0,0,0,NA,NA
"12",12,3131817,"2022-06-13T00:00:00","ADMR","Adaro Minerals Indonesia Tbk.","--U-2135000000A121------------",2280,0,0,2300,2130,2130,-150,56945900,121427349000,6048,2130,2130,55187200,0,0,40882331500,40882331500,6606584770,4460300,12470500,"",92,209760,1,NA,NA
"13",13,3131818,"2022-06-13T00:00:00","ADRO","Adaro Energy Indonesia Tbk.","XDMO1XD2Q60000A121------------",3430,3320,3320,3320,3190,3190,-240,202113000,652830382000,19447,290,3190,8478300,0,0,31985962000,31985962000,13981063990,27497300,40062200,"",4122081,14585246719,10,NA,NA
"14",14,3131819,"2022-06-13T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",320,0,0,340,320,338,18,2700,895800,16,307.3,336,6500,326,200,1e+09,1e+09,250200000,0,0,"",0,0,0,NA,NA
"15",15,3131820,"2022-06-13T00:00:00","AGII","Aneka Gas Industri Tbk.","--M-1835F20000B111------------",2200,0,0,2170,2050,2050,-150,11808700,24366408000,2277,186.4,2050,506000,0,0,3066660000,3066660000,597385368,637900,7156400,"",11000,24750000,1,NA,NA
"16",16,3131821,"2022-06-13T00:00:00","AGRO","Bank Raya Indonesia Tbk.","--U-1105000000G111------------",885,0,0,880,850,855,-30,10458900,8980392000,2736,1424.5,855,168900,850,2495500,22520272963,22520272963,3182083714,4555500,785900,"",0,0,0,NA,NA
"17",17,3131822,"2022-06-13T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-2105000000G111------------",130,0,0,139,126,127,-3,46652700,6162812000,4327,157.7,128,12700,127,19500,17481603282,17481603282,1363565056,325200,79800,"",0,0,0,NA,NA
