"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,2952852,"2021-07-12T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3EM00000D232------------",7575,0,0,7700,7575,7600,25,1465300,11189035000,896,617.4,7625,68700,7600,30500,1924688333,1924688333,1924688333,82600,358400,"",0,0,0,NA,NA
"2",2,2952853,"2021-07-12T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614-E-L--------",250,0,0,260,240,246,-4,69583200,17385718600,4106,431.6,248,992700,246,5199700,2755125000,2755125000,2755125000,1606800,2912100,"",0,0,0,NA,NA
"3",3,2952854,"2021-07-12T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","XDU-2105000000G412------------",6950,0,0,6950,6950,6950,0,100,695000,1,1586.7,7050,1200,6950,6300,620806680,620806680,620806680,0,0,"",0,0,0,NA,NA
"4",4,2952855,"2021-07-12T00:00:00","ABMM","ABM Investama Tbk.","--U-1105000000C311---L--------",775,0,0,785,775,775,0,17200,13393000,34,20.7,780,3500,770,15500,2753165000,2753165000,2753165000,0,0,"",0,0,0,NA,NA
"5",5,2952856,"2021-07-12T00:00:00","ACES","Ace Hardware Indonesia Tbk.","XDMO1H7PMN0000E743M-----------",1545,1555,1555,1570,1540,1560,15,16613800,25869907000,2835,1902.4,1565,267100,1560,12700,1.715e+10,1.715e+10,1.715e+10,9072900,15823700,"",75,117000,1,NA,NA
"6",6,2952857,"2021-07-12T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",220,0,0,226,210,212,-8,12623800,2727305400,1099,15.7,214,888900,212,89400,6425160000,6425160000,6425160000,5053500,737800,"",0,0,0,NA,NA
"7",7,2952858,"2021-07-12T00:00:00","ADES","Akasha Wira International Tbk.","--U-2130000000D212------------",2210,0,0,2430,2180,2430,220,285400,674863000,394,126.2,2440,11100,2430,75900,589896800,589896800,589896800,5400,0,"",0,0,0,NA,NA
"8",8,2952859,"2021-07-12T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1135400000J211------------",715,0,0,730,710,710,-5,15710300,11320226500,2169,557.6,715,247700,710,659700,3560849376,3560849376,3560849376,1284600,1549800,"",0,0,0,NA,NA
"9",9,2952860,"2021-07-12T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-110F000000G211------------",7750,0,0,7800,7725,7725,-25,140100,1084595000,377,332.3,7750,20800,7725,9200,1e+09,1e+09,1e+09,28000,800,"",0,0,0,NA,NA
"10",10,2952861,"2021-07-12T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",212,0,0,222,210,222,10,11728900,2564836600,1431,19.8,222,91200,220,570400,3889179559,3889179559,3889179559,0,1627600,"",0,0,0,NA,NA
"11",11,2952862,"2021-07-12T00:00:00","ADRO","Adaro Energy Tbk.","--MO1XD5U60000A121------------",1250,1270,1270,1270,1235,1235,-15,43425000,54153537000,6130,112.3,1240,40200,1235,138800,31985962000,31985962000,31985962000,18893400,10098800,"",26654,33448640,3,NA,NA
"12",12,2952863,"2021-07-12T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",420,0,0,490,420,440,20,45100,20832600,124,400,450,2800,440,500,1e+09,1e+09,1e+09,0,0,"",0,0,0,NA,NA
"13",13,2952864,"2021-07-12T00:00:00","AGII","Aneka Gas Industri Tbk.","--U-1135000000B111------------",1555,0,0,1605,1565,1565,10,31761100,50153781500,7405,142.3,1570,223100,1565,275300,3066660000,3066660000,3066660000,554600,4134300,"",0,0,0,NA,NA
"14",14,2952865,"2021-07-12T00:00:00","AGRO","Bank Rakyat Indonesia Agroniaga Tbk.","--U-1105000000G111------------",2010,0,0,2060,1875,1975,-35,180248600,353508873000,32838,3226.7,1975,1135100,1970,273000,21379233779,21379233779,21379233779,21455100,21987300,"",7301400,14487346800,4,NA,NA
"15",15,2952866,"2021-07-12T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-2105000000G111------------",252,0,0,242,236,236,-16,126501300,29891385400,7504,293.1,236,19495600,0,0,17481603282,17481603282,17481603282,0,216000,"",25000,5900000,1,NA,NA
"16",16,2952867,"2021-07-12T00:00:00","AHAP","Asuransi Harta Aman Pratama Tbk.","--U-2100000000G412------------",61,0,0,63,60,61,0,2433700,149912000,307,230,62,624800,61,100100,2.94e+09,2.94e+09,2.94e+09,0,0,"",63700,3949400,1,NA,NA
"17",17,2952868,"2021-07-12T00:00:00","AIMS","Akbar Indo Makmur Stimec Tbk","--U-2130000000A121------------",470,0,0,585,472,585,115,6224400,3303534500,3282,468,0,0,585,2547300,2.2e+08,2.2e+08,2.2e+08,0,0,"",0,0,0,NA,NA
