,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2854655,2020-12-29T00:00:00,AALI,Astra Agro Lestari Tbk.,--M-1M3EM2000012--------------,12250.0,0.0,0.0,12500.0,12000.0,12100.0,-150.0,3184200.0,38975812500.0,2359.0,983.0,12100.0,200500.0,12075.0,6600.0,1924688333.0,1924688333.0,1924688333.0,568400.0,213000.0,,0.0,0.0,0.0,,
1,2,2854656,2020-12-29T00:00:00,ABBA,Mahaka Media Tbk.,--U-210000000095---E----------,77.0,0.0,0.0,93.0,75.0,88.0,11.0,473192900.0,41364860700.0,11831.0,154.4,89.0,3652300.0,88.0,2552900.0,2755125000.0,2755125000.0,2755125000.0,500.0,180000.0,,0.0,0.0,0.0,,
2,3,2854657,2020-12-29T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U-210500000084--------------,5575.0,0.0,0.0,0.0,0.0,5575.0,0.0,0.0,0.0,0.0,1272.8,5575.0,1100.0,5200.0,100.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2854658,2020-12-29T00:00:00,ABMM,ABM Investama Tbk.,--U-110500000098--------------,750.0,0.0,0.0,790.0,750.0,755.0,5.0,570000.0,430036000.0,147.0,20.1,755.0,170100.0,750.0,115300.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2854659,2020-12-29T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--MO1UKPMN000093--------------,1785.0,1800.0,1800.0,1800.0,1735.0,1800.0,15.0,6238700.0,11045430500.0,3062.0,2195.1,1800.0,1716700.0,1795.0,69600.0,17150000000.0,17150000000.0,17150000000.0,1778500.0,2623600.0,,3105000.0,5427540000.0,1.0,,
5,6,2854660,2020-12-29T00:00:00,ACST,Acset Indonusa Tbk.,--U-110000000062--------------,464.0,0.0,0.0,500.0,464.0,468.0,4.0,271101400.0,130000305400.0,15413.0,34.6,470.0,277500.0,468.0,2174500.0,6425160000.0,6425160000.0,6425160000.0,32209700.0,20305300.0,,0.0,0.0,0.0,,
6,7,2854661,2020-12-29T00:00:00,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,1560.0,0.0,0.0,1560.0,1490.0,1510.0,-50.0,152000.0,231699000.0,129.0,78.4,1515.0,6800.0,1510.0,300.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2854662,2020-12-29T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--M-183F80000062--------------,1550.0,0.0,0.0,1635.0,1530.0,1590.0,40.0,146513200.0,233129933000.0,18915.0,1248.7,1595.0,435000.0,1590.0,547100.0,3560849376.0,3560849376.0,3560849376.0,13018800.0,13451100.0,,422500.0,865000500.0,3.0,,
8,9,2854663,2020-12-29T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,8725.0,0.0,0.0,8750.0,8625.0,8700.0,-25.0,166800.0,1451847500.0,231.0,374.2,8725.0,200.0,8700.0,3200.0,1000000000.0,1000000000.0,1000000000.0,39400.0,0.0,,0.0,0.0,0.0,,
9,10,2854664,2020-12-29T00:00:00,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,264.0,0.0,0.0,270.0,248.0,250.0,-14.0,66319400.0,16943662200.0,3827.0,22.3,250.0,2763000.0,248.0,1078800.0,3889179559.0,3889179559.0,3889179559.0,9699100.0,0.0,,0.0,0.0,0.0,,
