"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3098744,"2022-04-01T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3PM10000D232------------",12550,0,0,12525,12250,12300,-250,1592700,19650400000,1846,999.2,12350,700,12300,7700,1924688333,1924688333,390711732,993000,717000,"",0,0,0,NA,NA
"2",2,3098745,"2022-04-01T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614------------",286,0,0,288,280,284,-2,8342800,2369127800,986,627.4,284,145400,282,330700,3935892857,3935892857,1342926643,443400,1517600,"",0,0,0,NA,NA
"3",3,3098746,"2022-04-01T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6400,0,0,0,0,6400,0,0,0,0,1461.1,6700,100,6000,200,620806680,620806680,78594126,0,0,"",0,0,0,NA,NA
"4",4,3098747,"2022-04-01T00:00:00","ABMM","ABM Investama Tbk.","--M-1115000000C311------------",1765,0,0,1785,1720,1780,15,1587600,2785286000,594,47.5,1780,114300,1775,1900,2753165000,2753165000,568803889,217800,122800,"",0,0,0,NA,NA
"5",5,3098748,"2022-04-01T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--M-187EMN6000E743------------",1025,0,0,1095,1025,1075,50,68685200,73771987000,10410,1311,1075,28200,1070,437400,1.715e+10,1.715e+10,6835990000,15009500,36609900,"",8019579,8596985054,3,NA,NA
"6",6,3098749,"2022-04-01T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",193,0,0,197,189,190,-3,10526200,2015794700,2936,14,190,43100,189,665100,12675160000,12675160000,2259981028,1094100,0,"",0,0,0,NA,NA
"7",7,3098750,"2022-04-01T00:00:00","ADCP","Adhi Commuter Properti Tbk.","--U-1130000000H111------------",90,0,0,92,90,90,0,13986000,1267329000,1516,69.2,91,1079300,90,5488800,22222222200,22222222200,2222222220,0,0,"",0,0,0,NA,NA
"8",8,3098751,"2022-04-01T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",3680,0,0,3690,3660,3680,0,41400,152440000,49,191.2,3690,14600,3680,3200,589896800,589896800,48961434,0,0,"",0,0,0,NA,NA
"9",9,3098752,"2022-04-01T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835K52000J211------------",740,0,0,745,725,725,-15,7995300,5831590500,1906,569.4,730,267100,725,593300,3560849376,3560849376,1744816194,1146900,10000,"",20000,13900000,1,NA,NA
"10",10,3098753,"2022-04-01T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-1115200000G211------------",8575,0,0,8625,8500,8525,-50,353100,3020957500,423,366.7,8525,26300,8500,96900,1e+09,1e+09,79100000,5100,500,"",0,0,0,NA,NA
"11",11,3098754,"2022-04-01T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",184,0,0,184,181,184,0,143500,26148100,85,16.4,184,112400,183,10000,3889179559,3889179559,520372225,0,0,"",0,0,0,NA,NA
"12",12,3098755,"2022-04-01T00:00:00","ADMR","Adaro Minerals Indonesia Tbk.","--U-2135000000A121------------",2290,0,0,2380,2220,2250,-40,185999700,425859185000,27086,2250,2260,274200,2250,386000,40882331500,40882331500,6606584770,44401100,21176400,"",19696800,44873085700,25,NA,NA
"13",13,3098756,"2022-04-01T00:00:00","ADRO","Adaro Energy Indonesia Tbk.","--MO1XD0Q60000A121------------",2690,2690,2700,2830,2690,2810,120,104011500,289526337000,14559,255.5,2820,804300,2810,520000,31985962000,31985962000,13981063990,20557000,39303300,"",311,866071,5,NA,NA
