"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,2906663,"2021-04-13T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3EM00000D232------------",9975,0,0,10050,9800,9825,-150,1564800,15451690000,2002,798.2,9850,200,9825,19000,1924688333,1924688333,1924688333,361100,123800,"",0,0,0,NA,NA
"2",2,2906664,"2021-04-13T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614-E----------",236,0,0,240,226,234,-2,70608000,16470651200,5047,410.5,236,1789100,234,3018300,2755125000,2755125000,2755125000,8530000,9430600,"",0,0,0,NA,NA
"3",3,2906665,"2021-04-13T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",7050,0,0,0,0,7050,0,0,0,0,1609.5,0,0,0,0,620806680,620806680,620806680,0,0,"",0,0,0,NA,NA
"4",4,2906666,"2021-04-13T00:00:00","ABMM","ABM Investama Tbk.","--U-1105000000C311------------",790,0,0,790,765,770,-20,39300,30188500,20,20.5,770,73000,765,13800,2753165000,2753165000,2753165000,0,0,"",0,0,0,NA,NA
"5",5,2906667,"2021-04-13T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1U7PMN0000E743------------",1450,1450,1450,1450,1360,1405,-45,47450800,66150276000,9763,1713.4,1410,551800,1405,122300,1.715e+10,1.715e+10,1.715e+10,12947300,18632300,"",28496700,41141647000,6,NA,NA
"6",6,2906668,"2021-04-13T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",286,0,0,286,272,282,-4,13051000,3652044600,1236,20.8,284,207000,282,1282700,6425160000,6425160000,6425160000,1128700,777600,"",0,0,0,NA,NA
"7",7,2906669,"2021-04-13T00:00:00","ADES","Akasha Wira International Tbk.","--U-2130000000D212------------",1685,0,0,1705,1675,1675,-10,27000,45412000,45,87,1675,9000,1670,5000,589896800,589896800,589896800,0,0,"",0,0,0,NA,NA
"8",8,2906670,"2021-04-13T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1135400000J211------------",1065,0,0,1110,1005,1100,35,17507600,18802205000,3961,863.9,1100,511200,1095,1900,3560849376,3560849376,3560849376,3771300,2891200,"",0,0,0,NA,NA
"9",9,2906671,"2021-04-13T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-110F000000G211------------",8350,0,0,8375,8275,8300,-50,127900,1064470000,190,357,8325,9700,8300,1000,1e+09,1e+09,1e+09,5100,0,"",0,0,0,NA,NA
"10",10,2906672,"2021-04-13T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",165,0,0,166,162,166,1,665000,108289700,188,14.8,166,39700,165,3200,3889179559,3889179559,3889179559,20000,0,"",0,0,0,NA,NA
"11",11,2906673,"2021-04-13T00:00:00","ADRO","Adaro Energy Tbk.","--MO1XDCU60000A121------------",1180,1180,1180,1185,1160,1160,-20,61790200,72021606500,9101,105.5,1165,127200,1160,2011100,31985962000,31985962000,31985962000,18255600,8808700,"",2409904,2809465410,4,NA,NA
"12",12,2906674,"2021-04-13T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",390,0,0,382,380,380,-10,200,76200,2,345.5,382,500,380,600,1e+09,1e+09,1e+09,0,0,"",0,0,0,NA,NA
"13",13,2906675,"2021-04-13T00:00:00","AGII","Aneka Gas Industri Tbk.","--U-1135000000B111------------",1055,0,0,1065,1040,1050,-5,3843200,4036824000,1052,95.5,1050,36300,1045,64100,3066660000,3066660000,3066660000,307300,563700,"",0,0,0,NA,NA
"14",14,2906676,"2021-04-13T00:00:00","AGRO","Bank Rakyat Indonesia Agroniaga Tbk.","--U-1105000000G111------------",1010,0,0,1015,975,995,-15,78254400,77763533000,11023,1625.6,1000,593800,995,4858000,21281523792,21281523792,21281523792,2711800,3522500,"",1895150,1970956000,12,NA,NA
"15",15,2906677,"2021-04-13T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-2105000000G111------------",344,0,0,340,320,324,-20,1650500,540049400,343,294.5,326,147500,324,36500,11154923542,11154923542,11154923542,0,1000,"",0,0,0,NA,NA
"16",16,2906678,"2021-04-13T00:00:00","AHAP","Asuransi Harta Aman Pratama Tbk.","--U-2100000000G412------------",70,0,0,75,70,73,3,8876800,644430400,712,275.2,74,325100,73,161200,2.94e+09,2.94e+09,2.94e+09,0,0,"",0,0,0,NA,NA
"17",17,2906679,"2021-04-13T00:00:00","AIMS","Akbar Indo Makmur Stimec Tbk","--U-2130000000A121------------",340,0,0,418,340,340,0,8317200,3216524200,4518,272,346,100,340,9000,2.2e+08,2.2e+08,2.2e+08,0,0,"",0,0,0,NA,NA
"18",18,2906680,"2021-04-13T00:00:00","AISA","FKS Food Sejahtera Tbk.","--U-1105000000D222------------",286,0,0,292,282,288,2,23885000,6864996800,1514,35.1,290,424800,288,291300,9311800000,9311800000,9311800000,436700,359700,"",0,0,0,NA,NA
"19",19,2906681,"2021-04-13T00:00:00","AKKU","Anugerah Kagum Karya Utama Tbk.","--U-2130000000E512------------",50,0,0,50,50,50,0,20300,1015000,7,75.9,50,5384900,0,0,6449463636,6449463636,6449463636,0,0,"",0,0,0,NA,NA
"20",20,2906682,"2021-04-13T00:00:00","AKPI","Argha Karya Prima Industry Tbk.","--U-2130000000B113------------",440,0,0,440,410,436,-4,3700,1559800,22,57.5,440,1100,434,100,6.8e+08,6.8e+08,6.8e+08,1100,0,"",0,0,0,NA,NA
"21",21,2906683,"2021-04-13T00:00:00","AKRA","AKR Corporindo Tbk.","--MO1X7XM80000A112------------",3130,3130,3130,3170,3080,3110,-20,4764800,14814410000,2106,2478.7,3110,113300,3100,277000,4014694920,4014694920,4014694920,1621900,1130100,"",28,87360,1,NA,NA
"22",22,2906684,"2021-04-13T00:00:00","AKSI","Maming Enam Sembilan Mineral Tbk.","--U-2130000000K211------------",730,0,0,750,695,750,20,3800,2773000,7,375,780,500,750,100,7.2e+08,7.2e+08,7.2e+08,0,0,"",0,0,0,NA,NA
"23",23,2906685,"2021-04-13T00:00:00","ALDO","Alkindo Naratama Tbk.","--U-2130000000B131------------",476,0,0,505,462,505,29,31900,15047200,33,370.1,500,1000,468,10300,1.1e+09,1.1e+09,1.1e+09,0,0,"",0,0,0,NA,NA
