"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3146816,"2022-07-07T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-18APM16000D232------------",9400,0,0,9500,9375,9400,0,616100,5804365000,683,763.6,9400,5700,9375,38000,1924688333,1924688333,390711732,122800,187000,"",96,904800,1,NA,NA
"2",2,3146817,"2022-07-07T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614------------",220,0,0,224,214,216,-4,37357600,8189038800,4694,477.2,218,630900,216,709000,3935892857,3935892857,1342926643,391800,475900,"",0,0,0,NA,NA
"3",3,3146818,"2022-07-07T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412-----------X",5500,0,0,6050,6050,6050,550,500,3025000,1,1381.2,6050,2200,5325,100,620806680,620806680,78594126,0,0,"",0,0,0,NA,NA
"4",4,3146819,"2022-07-07T00:00:00","ABMM","ABM Investama Tbk.","--M-1175000000C311------------",2220,0,0,2250,2140,2180,-40,2351200,5156366000,1297,58.1,2200,10700,2180,28400,2753165000,2753165000,568803889,883900,297900,"",0,0,0,NA,NA
"5",5,3146820,"2022-07-07T00:00:00","ACES","Ace Hardware Indonesia Tbk.","XDM-187EMN0000E743------------",755,0,0,775,755,765,10,18985400,14543239500,2490,932.9,765,415800,760,958000,1.715e+10,1.715e+10,6835990000,4698100,9262900,"",20001500,15101125000,2,NA,NA
"6",6,3146821,"2022-07-07T00:00:00","ACST","Acset Indonusa Tbk.","--U-1135000000J211------------",158,0,0,160,157,158,0,1243600,196960500,144,11.7,159,88400,158,7300,12675160000,12675160000,2259981028,0,0,"",0,0,0,NA,NA
"7",7,3146822,"2022-07-07T00:00:00","ADCP","Adhi Commuter Properti Tbk.","--U-1130000000H111------------",75,0,0,76,74,75,0,9364500,701004500,797,57.7,76,4225300,75,799900,22222222200,22222222200,2222222220,0,0,"",0,0,0,NA,NA
"8",8,3146823,"2022-07-07T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",6175,0,0,6175,5750,5975,-200,890600,5179837500,993,310.4,5975,2100,5950,5100,589896800,589896800,48961434,6700,33400,"",0,0,0,NA,NA
"9",9,3146824,"2022-07-07T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835K50000J211------------",705,0,0,725,705,720,15,3861300,2762535000,1055,565.4,720,566500,715,402100,3560849376,3560849376,1744816194,410100,534100,"",0,0,0,NA,NA
"10",10,3146825,"2022-07-07T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-111F200000G211------------",8050,0,0,8050,8000,8000,-50,19200,154107500,47,344.1,8025,1200,8000,8000,1e+09,1e+09,79100000,200,0,"",0,0,0,NA,NA
"11",11,3146826,"2022-07-07T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",167,0,0,174,167,170,3,178900,30668300,69,15.2,170,3700,169,52900,3889179559,3889179559,520372225,0,0,"",0,0,0,NA,NA
"12",12,3146827,"2022-07-07T00:00:00","ADMR","Adaro Minerals Indonesia Tbk.","--U-2105000000A121------------",1715,0,0,1755,1680,1700,-15,83560200,143003667000,10253,1700,1705,551900,1700,96800,40882331500,40882331500,6606584770,12090900,6241400,"",7000224,11970380100,10,NA,NA
"13",13,3146828,"2022-07-07T00:00:00","ADRO","Adaro Energy Indonesia Tbk.","--MO1XDAQ60000A121------------",2770,2770,2770,2810,2720,2770,0,70438600,194745840000,8460,251.8,2770,1193700,2760,635400,31985962000,31985962000,13981063990,14565600,18045000,"",100080,273219750,10,NA,NA
"14",14,3146829,"2022-07-07T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",308,0,0,310,296,296,-12,7300,2184800,21,269.1,296,72800,294,100,1e+09,1e+09,250200000,0,0,"",0,0,0,NA,NA
"15",15,3146830,"2022-07-07T00:00:00","AGII","Aneka Gas Industri Tbk.","--M-1835F20000B111------------",2080,0,0,2130,2040,2050,-30,4177200,8632420000,1399,186.4,2060,300,2050,4600,3066660000,3066660000,597385368,651100,446300,"",0,0,0,NA,NA
"16",16,3146831,"2022-07-07T00:00:00","AGRO","Bank Raya Indonesia Tbk.","--U-1105000000G111------------",620,0,0,640,620,630,10,7799000,4917580000,1339,1049.7,630,979300,625,318700,22520272963,22520272963,3193374706,4531300,826000,"",1000,620000,1,NA,NA
"17",17,3146832,"2022-07-07T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-2105000000G111------------",114,0,0,116,112,115,1,4319900,491941600,349,142.8,115,494200,114,200,17481603282,17481603282,1363565056,0,100,"",0,0,0,NA,NA
"18",18,3146833,"2022-07-07T00:00:00","AHAP","Asuransi Harta Aman Pratama Tbk.","--U-2100000000G412------------",54,0,0,55,53,54,0,2503500,135899200,121,203.6,55,358800,54,549200,2.94e+09,2.94e+09,545958000,0,0,"",0,0,0,NA,NA
"19",19,3146834,"2022-07-07T00:00:00","AIMS","Akbar Indo Makmur Stimec Tbk","--U-2130000000A121------------",248,0,0,256,248,256,8,4000,993600,10,204.8,254,12200,234,1000,2.2e+08,2.2e+08,38786000,0,0,"",0,0,0,NA,NA
"20",20,3146835,"2022-07-07T00:00:00","AISA","FKS Food Sejahtera Tbk.","--U-1135000000D222------------",136,0,0,139,131,138,2,898900,123420900,236,16.8,138,51200,137,253300,9311800000,9311800000,2576575060,0,0,"",0,0,0,NA,NA
"21",21,3146836,"2022-07-07T00:00:00","AKKU","Anugerah Kagum Karya Utama Tbk.","--U-2100000000E512-----------X",50,0,0,50,50,50,0,3500,175000,3,75.9,50,33144700,0,0,6449463636,6449463636,1663316672,0,0,"",111500,3902500,1,NA,NA
"22",22,3146837,"2022-07-07T00:00:00","AKPI","Argha Karya Prima Industry Tbk.","XDU-2130000000B113------------",1245,0,0,1325,1225,1250,5,31900,39926500,84,164.9,1250,1700,1240,200,612248000,612248000,26816462,0,0,"",0,0,0,NA,NA
"23",23,3146838,"2022-07-07T00:00:00","AKRA","AKR Corporindo Tbk.","--M-18GXM86000A112------------",950,0,0,980,950,960,10,50142400,48403118500,6347,3825.6,965,286400,960,108400,20073474600,20073474600,7491420721,30185900,20754500,"",10990300,10282882000,4,NA,NA
"24",24,3146839,"2022-07-07T00:00:00","AKSI","Mineral Sumberdaya Mandiri Tbk.","--U-2130000000K211------------",278,0,0,288,278,278,0,34300,9543000,35,139,280,1600,276,10000,7.2e+08,7.2e+08,57528000,0,0,"",0,0,0,NA,NA
"25",25,3146840,"2022-07-07T00:00:00","ALDO","Alkindo Naratama Tbk.","XDU-2135000000B131------------",780,0,0,810,770,805,25,1753300,1396858500,456,615.6,805,40900,800,101700,1316856020,1316856020,288654840,4100,33300,"",0,0,0,NA,NA
"26",26,3146841,"2022-07-07T00:00:00","ALKA","Alakasa Industrindo Tbk","--U-2130000000B141------------",316,0,0,296,294,294,-22,109300,32148200,275,49.5,294,87200,0,0,507665055,507665055,38074879,0,0,"",0,0,0,NA,NA
"27",27,3146842,"2022-07-07T00:00:00","ALMI","Alumindo Light Metal Industry Tbk.","--U-2135000000B141------------",292,0,0,292,290,292,0,2900,844400,9,44.9,306,2000,290,100,3.816e+09,3.816e+09,169048800,0,0,"",0,0,0,NA,NA
"28",28,3146843,"2022-07-07T00:00:00","ALTO","Tri Banyan Tirta Tbk.","--U-1100000000D212------------",198,0,0,200,193,200,2,12400,2470700,14,99.9,200,182600,195,900,2191870558,2191870558,590270741,0,0,"",0,0,0,NA,NA
"29",29,3146844,"2022-07-07T00:00:00","AMAG","Asuransi Multi Artha Guna Tbk.","CDU-2105000000G412------------",426,0,0,468,424,468,42,6629700,2935078000,1240,445.7,468,96500,466,214600,5001552516,5001552516,424131653,137600,0,"",0,0,0,NA,NA
"30",30,3146845,"2022-07-07T00:00:00","AMAN","Makmur Berkah Amanda Tbk.","--M-1135000000H111------------",505,0,0,530,498,510,5,832900,422995100,62,463.6,510,57300,498,48300,3873500000,3873500000,455136250,0,0,"",0,0,0,NA,NA
"31",31,3146846,"2022-07-07T00:00:00","AMAR","Bank Amar Indonesia Tbk.","--U-2105000000G111------------",282,0,0,288,282,286,4,3119700,887934800,349,235.1,286,336200,284,526400,13681871000,13681871000,1231368390,102600,803900,"",0,0,0,NA,NA
"32",32,3146847,"2022-07-07T00:00:00","AMFG","Asahimas Flat Glass Tbk.","XDU-1135000000C121------------",5625,0,0,5700,5575,5675,50,660200,3722065000,464,231.6,5675,5500,5650,4400,4.34e+08,4.34e+08,84760200,94500,245300,"",0,0,0,NA,NA
"33",33,3146848,"2022-07-07T00:00:00","AMIN","Ateliers Mecaniques D Indonesie Tbk.","--U-2130000000C143------------",132,0,0,132,129,130,-2,196500,25541400,20,101.6,130,2400,129,3600,1.08e+09,1.08e+09,197964000,0,0,"",0,0,0,NA,NA
"34",34,3146849,"2022-07-07T00:00:00","AMOR","Ashmore Asset Management Indonesia Tbk.","--U-2105000000G311------------",1370,0,0,1375,1370,1370,0,1200,1645000,5,144.2,1395,100,1370,300,2222222400,2218538400,208666683,0,0,"",0,0,0,NA,NA
"35",35,3146850,"2022-07-07T00:00:00","AMRT","Sumber Alfaria Trijaya Tbk.","--MO1U05906000D113------------",2030,2030,2030,2040,1900,1900,-130,61873200,121256191000,9383,4848.3,1925,3000,1900,269300,41524501700,41524501700,18976697277,13099200,40843400,"",404,803300,9,NA,NA
"36",36,3146851,"2022-07-07T00:00:00","ANDI","Andira Agro Tbk.","--U-2130000000D232-----------X",50,0,0,50,50,50,0,300,15000,3,125,50,36549700,0,0,9.35e+09,9.35e+09,3787685000,0,0,"",120700,2414000,1,NA,NA
"37",37,3146852,"2022-07-07T00:00:00","ANJT","Austindo Nusantara Jaya Tbk.","XDM-1135000000D232------------",790,0,0,805,790,805,15,666500,531789000,208,67.1,810,12200,805,35000,3354175000,3354175000,330386238,42400,97300,"",0,0,0,NA,NA
"38",38,3146853,"2022-07-07T00:00:00","ANTM","Aneka Tambang Tbk.","--MO1XDPXC6000B146------------",1720,1715,1715,1735,1700,1720,0,73058900,125196399000,13459,1134,1725,280300,1720,300200,24030764725,24030764725,8369915354,17866500,19794700,"",91364,156413860,10,NA,NA
"39",39,3146854,"2022-07-07T00:00:00","APEX","Apexindo Pratama Duta Tbk.","--U-2135000000A131------------",300,0,0,312,290,306,6,108900,32999800,145,19.6,308,500,304,6700,2796804997,2796804997,660885021,600,0,"",0,0,0,NA,NA
