,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2706780,2020-02-27T00:00:00,AALI,Astra Agro Lestari Tbk.,--S1K--1,10525.0,0.0,0.0,10625.0,10000.0,10575.0,50.0,424700.0,4371610000.0,781.0,859.1,10575.0,7200.0,10450.0,5000.0,1924688333.0,1924688333.0,1924688333.0,60100.0,54400.0,,0.0,0.0,0.0,,
1,2,2706781,2020-02-27T00:00:00,ABBA,Mahaka Media Tbk.,--U9---2,51.0,0.0,0.0,52.0,50.0,50.0,-1.0,6803600.0,343649800.0,277.0,87.7,51.0,371300.0,50.0,5069500.0,2755125000.0,2755125000.0,2755125000.0,176200.0,18200.0,,0.0,0.0,0.0,,
2,3,2706782,2020-02-27T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,6975.0,0.0,0.0,0.0,0.0,6975.0,0.0,0.0,0.0,0.0,1592.4,6975.0,4900.0,5600.0,100.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2706783,2020-02-27T00:00:00,ABMM,ABM Investama Tbk.,--U9---1,1490.0,0.0,0.0,0.0,0.0,1490.0,0.0,0.0,0.0,0.0,39.7,1485.0,800.0,1135.0,1000.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2706784,2020-02-27T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--S9B3O1,1525.0,1525.0,1525.0,1525.0,1495.0,1500.0,-25.0,19117200.0,28723228000.0,2438.0,1829.3,1505.0,3200.0,1500.0,217000.0,17150000000.0,17150000000.0,17150000000.0,6778500.0,7853300.0,,2750900.0,4175866200.0,1.0,,
5,6,2706785,2020-02-27T00:00:00,ACST,Acset Indonusa Tbk.,--U6---1,610.0,0.0,0.0,610.0,505.0,510.0,-100.0,34600.0,20023500.0,33.0,21.4,545.0,100.0,510.0,1400.0,700000000.0,700000000.0,700000000.0,24100.0,0.0,,0.0,0.0,0.0,,
6,7,2706786,2020-02-27T00:00:00,ADES,Akasha Wira International Tbk.,--U5---2,880.0,0.0,0.0,895.0,880.0,895.0,15.0,47600.0,41891000.0,10.0,46.5,895.0,11800.0,880.0,100.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2706787,2020-02-27T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--U6K--1,835.0,0.0,0.0,835.0,765.0,780.0,-55.0,17196600.0,13632146000.0,2778.0,612.6,785.0,145000.0,780.0,221500.0,3560849376.0,3560849376.0,3560849376.0,5930200.0,984900.0,,0.0,0.0,0.0,,
8,9,2706788,2020-02-27T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,10250.0,0.0,0.0,10300.0,10000.0,10125.0,-125.0,375900.0,3825695000.0,205.0,435.5,10150.0,3000.0,10125.0,400.0,1000000000.0,1000000000.0,1000000000.0,9700.0,239700.0,,0.0,0.0,0.0,,
9,10,2706789,2020-02-27T00:00:00,ADMG,Polychem Indonesia Tbk,--U3---1,125.0,0.0,0.0,125.0,121.0,123.0,-2.0,1047600.0,129379400.0,59.0,11.0,123.0,81200.0,122.0,448700.0,3889179559.0,3889179559.0,3889179559.0,460000.0,0.0,,0.0,0.0,0.0,,
10,11,2706790,2020-02-27T00:00:00,ADRO,Adaro Energy Tbk.,--S2BXO1,1250.0,1250.0,1245.0,1275.0,1155.0,1165.0,-85.0,62491000.0,75070744000.0,7449.0,105.9,1170.0,371300.0,1165.0,926500.0,31985962000.0,31985962000.0,31985962000.0,13217000.0,27269600.0,,72.0,89640.0,2.0,,
11,12,2706791,2020-02-27T00:00:00,AGAR,Asia Sejahtera Mina Tbk.,--U9---2,446.0,0.0,0.0,444.0,426.0,426.0,-20.0,499000.0,213562200.0,24.0,387.3,428.0,100.0,426.0,13200.0,1000000000.0,250000000.0,1000000000.0,0.0,0.0,,0.0,0.0,0.0,,
12,13,2706792,2020-02-27T00:00:00,AGII,Aneka Gas Industri Tbk.,--S3---1,540.0,0.0,0.0,575.0,525.0,540.0,0.0,41800.0,23028000.0,27.0,49.1,540.0,17200.0,530.0,100.0,3066660000.0,3066660000.0,3066660000.0,0.0,0.0,,0.0,0.0,0.0,,
13,14,2706793,2020-02-27T00:00:00,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M8---1,130.0,0.0,0.0,133.0,120.0,123.0,-7.0,3257800.0,404762400.0,613.0,201.0,124.0,28200.0,123.0,31500.0,21129857328.0,21129857328.0,21129857328.0,1000.0,0.0,,2000.0,286000.0,1.0,,
14,15,2706794,2020-02-27T00:00:00,AGRS,Bank IBK Indonesia Tbk.,--U8---2,145.0,0.0,0.0,159.0,145.0,158.0,13.0,5700.0,850400.0,13.0,143.6,157.0,2000.0,141.0,300.0,7037266148.0,7037266148.0,7037266148.0,100.0,0.0,,0.0,0.0,0.0,,
15,16,2706795,2020-02-27T00:00:00,AHAP,Asuransi Harta Aman Pratama Tbk.,--U8---2,51.0,0.0,0.0,54.0,50.0,51.0,0.0,185500.0,9332500.0,35.0,192.3,51.0,3100.0,50.0,9900.0,2940000000.0,2940000000.0,2940000000.0,0.0,0.0,,0.0,0.0,0.0,,
16,17,2706796,2020-02-27T00:00:00,AIMS,Akbar Indo Makmur Stimec Tbk,--U9---2,180.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,220000000.0,220000000.0,220000000.0,0.0,0.0,,0.0,0.0,0.0,,
17,18,2706797,2020-02-27T00:00:00,AISA,Tiga Pilar Sejahtera Food Tbk.,--U5---1,168.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,3218600000.0,3218600000.0,3218600000.0,0.0,0.0,,0.0,0.0,0.0,,
18,19,2706798,2020-02-27T00:00:00,AKKU,Anugerah Kagum Karya Utama Tbk.,--U9---2,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,75.9,50.0,1794900.0,0.0,0.0,6449463636.0,6449463636.0,6449463636.0,0.0,0.0,,0.0,0.0,0.0,,
19,20,2706799,2020-02-27T00:00:00,AKPI,Argha Karya Prima Industry Tbk.,--U3---2,368.0,0.0,0.0,368.0,368.0,368.0,0.0,700.0,257600.0,3.0,48.5,368.0,11400.0,278.0,5000.0,680000000.0,680000000.0,680000000.0,0.0,100.0,,0.0,0.0,0.0,,
20,21,2706800,2020-02-27T00:00:00,AKRA,AKR Corporindo Tbk.,--S9XXO1,2890.0,2840.0,2840.0,2860.0,2680.0,2750.0,-140.0,6914300.0,18987282000.0,2510.0,2191.7,2750.0,154000.0,2720.0,20100.0,4014694920.0,4014694920.0,4014694920.0,2791800.0,679400.0,,23.0,62790.0,1.0,,
21,22,2706801,2020-02-27T00:00:00,AKSI,Maming Enam Sembilan Mineral Tbk.,--U7---2,336.0,0.0,0.0,350.0,288.0,310.0,-26.0,658800.0,206955800.0,42.0,155.0,310.0,900.0,308.0,1200.0,720000000.0,720000000.0,720000000.0,2500.0,0.0,,0.0,0.0,0.0,,
22,23,2706802,2020-02-27T00:00:00,ALDO,Alkindo Naratama Tbk.,--U3---2,362.0,0.0,0.0,450.0,402.0,450.0,88.0,19400.0,8263800.0,13.0,329.8,450.0,300.0,448.0,2000.0,1100000000.0,1100000000.0,1100000000.0,0.0,0.0,,0.0,0.0,0.0,,
23,24,2706803,2020-02-27T00:00:00,ALKA,Alakasa Industrindo Tbk,--U3---2,396.0,0.0,0.0,390.0,300.0,300.0,-96.0,6800.0,2593000.0,7.0,50.5,380.0,100.0,316.0,100.0,507665055.0,507665055.0,507665055.0,0.0,6200.0,,0.0,0.0,0.0,,
24,25,2706804,2020-02-27T00:00:00,ALMI,Alumindo Light Metal Industry Tbk.,--U3---2,244.0,0.0,0.0,244.0,224.0,238.0,-6.0,900.0,205000.0,6.0,36.6,264.0,100.0,232.0,500.0,616000000.0,616000000.0,616000000.0,0.0,0.0,,0.0,0.0,0.0,,
