"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3123117,"2022-05-25T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-183PM10000D232------------",12250,0,0,12500,12000,12000,-250,1370700,16640127500,1748,974.8,12025,200,12000,232100,1924688333,1924688333,390711732,475900,318100,"",0,0,0,NA,NA
"2",2,3123118,"2022-05-25T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614---L--------",190,0,0,194,184,184,-6,4170500,781977100,761,406.5,185,6000,184,461200,3935892857,3935892857,1342926643,1014200,159500,"",0,0,0,NA,NA
"3",3,3123119,"2022-05-25T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6250,0,0,6250,6250,6250,0,100,625000,1,1426.9,6175,100,0,0,620806680,620806680,78594126,0,0,"",0,0,0,NA,NA
"4",4,3123120,"2022-05-25T00:00:00","ABMM","ABM Investama Tbk.","XDM-1115000000C311------------",3000,0,0,3070,2970,3050,50,4069300,12307680000,1645,81.3,3050,365100,3040,1300,2753165000,2753165000,568803889,319300,1446200,"",0,0,0,NA,NA
"5",5,3123121,"2022-05-25T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--M-187EMN6000E743------------",975,0,0,1025,975,980,5,28218600,27702597000,4749,1195.1,980,483000,975,1614900,1.715e+10,1.715e+10,6835990000,10183500,2931800,"",58900,57722000,1,NA,NA
"6",6,3123122,"2022-05-25T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",157,0,0,161,156,157,0,7464300,1181013700,628,11.6,158,505200,157,26900,12675160000,12675160000,2259981028,447600,0,"",0,0,0,NA,NA
"7",7,3123123,"2022-05-25T00:00:00","ADCP","Adhi Commuter Properti Tbk.","--U-1130000000H111------------",78,0,0,79,75,75,-3,25489900,1948784400,1823,57.7,76,2467400,75,4895900,22222222200,22222222200,2222222220,221700,442500,"",0,0,0,NA,NA
"8",8,3123124,"2022-05-25T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",5950,0,0,6275,5625,6200,250,1627200,9486030000,737,322.1,6200,120500,5975,100,589896800,589896800,48961434,24800,53400,"",0,0,0,NA,NA
"9",9,3123125,"2022-05-25T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835K52000J211------------",685,0,0,700,680,685,0,9533100,6602966000,1699,538,690,204400,685,252300,3560849376,3560849376,1744816194,813000,464500,"",428000,293182000,2,NA,NA
"10",10,3123126,"2022-05-25T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-1115200000G211------------",8100,0,0,8100,8050,8075,-25,114900,927927500,150,347.3,8100,25600,8075,500,1e+09,1e+09,79100000,32200,300,"",0,0,0,NA,NA
"11",11,3123127,"2022-05-25T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",179,0,0,182,178,179,0,699500,125719900,132,16,181,64500,179,30100,3889179559,3889179559,520372225,0,0,"",0,0,0,NA,NA
"12",12,3123128,"2022-05-25T00:00:00","ADMR","Adaro Minerals Indonesia Tbk.","--U-2135000000A121------------",2400,0,0,2500,2280,2300,-100,181604300,424707203000,23531,2300,2310,135100,2300,157300,40882331500,40882331500,6606584770,37121600,21656600,"",272900,628070000,3,NA,NA
"13",13,3123129,"2022-05-25T00:00:00","ADRO","Adaro Energy Indonesia Tbk.","XDMO1XD2Q60000A121------------",3200,3160,3150,3160,3070,3100,-100,96617800,300942955000,17104,281.8,3110,98600,3100,1147400,31985962000,31985962000,13981063990,30494700,23623800,"",3585663,11158188716,25,NA,NA
"14",14,3123130,"2022-05-25T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",330,0,0,330,330,330,0,400,132000,2,300,330,1300,318,300,1e+09,1e+09,250200000,0,0,"",0,0,0,NA,NA
