,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,3158742,2022-07-28T00:00:00,AALI,Astra Agro Lestari Tbk.,--M-18APM16000D232------------,9400.0,0.0,0.0,9650.0,9425.0,9550.0,150.0,3382700.0,32270275000.0,2675.0,775.8,9575.0,10400.0,9550.0,13500.0,1924688333.0,1924688333.0,390711732.0,911700.0,512400.0,,16700.0,156980000.0,1.0,,
1,2,3158743,2022-07-28T00:00:00,ABBA,Mahaka Media Tbk.,--U-2100000000E614------------,240.0,0.0,0.0,256.0,242.0,246.0,6.0,72585700.0,18095684200.0,5149.0,543.5,248.0,361000.0,246.0,1444700.0,3935892857.0,3935892857.0,1342926643.0,8149300.0,4658300.0,,0.0,0.0,0.0,,
2,3,3158744,2022-07-28T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412-----------X,6375.0,0.0,0.0,0.0,0.0,6375.0,0.0,0.0,0.0,0.0,1455.4,6300.0,100.0,0.0,0.0,620806680.0,620806680.0,78594126.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,3158745,2022-07-28T00:00:00,ABMM,ABM Investama Tbk.,--M-1175000000C311------------,2610.0,0.0,0.0,2690.0,2600.0,2660.0,50.0,3049000.0,8066093000.0,1131.0,70.9,2670.0,50300.0,2660.0,698000.0,2753165000.0,2753165000.0,568803889.0,347500.0,164000.0,,0.0,0.0,0.0,,
4,5,3158746,2022-07-28T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--M-187EMN0000E743------------,710.0,0.0,0.0,725.0,705.0,705.0,-5.0,47140500.0,33585504000.0,5478.0,859.8,710.0,576900.0,705.0,2013300.0,17150000000.0,17150000000.0,6835990000.0,11255400.0,11799300.0,,15000000.0,10730000000.0,2.0,,
5,6,3158747,2022-07-28T00:00:00,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,158.0,0.0,0.0,160.0,158.0,160.0,2.0,2332800.0,371211800.0,275.0,11.8,160.0,1209700.0,159.0,40900.0,12675160000.0,12675160000.0,2259981028.0,0.0,250000.0,,0.0,0.0,0.0,,
6,7,3158748,2022-07-28T00:00:00,ADCP,Adhi Commuter Properti Tbk.,XDU-1130000000H111------------,74.0,0.0,0.0,75.0,73.0,74.0,0.0,9884000.0,732749000.0,654.0,56.9,75.0,6552100.0,74.0,4161200.0,22222222200.0,22222222200.0,2222222220.0,0.0,470000.0,,0.0,0.0,0.0,,
7,8,3158749,2022-07-28T00:00:00,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,6300.0,0.0,0.0,6400.0,6225.0,6275.0,-25.0,66300.0,416630000.0,145.0,326.0,6275.0,800.0,6250.0,5100.0,589896800.0,589896800.0,48961434.0,1200.0,300.0,,0.0,0.0,0.0,,
8,9,3158750,2022-07-28T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--M-1835K50000J211------------,740.0,0.0,0.0,765.0,740.0,755.0,15.0,6151600.0,4618012500.0,1420.0,592.9,755.0,662800.0,750.0,159200.0,3560849376.0,3560849376.0,1744816194.0,539200.0,497800.0,,0.0,0.0,0.0,,
9,10,3158751,2022-07-28T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U-111F200000G211------------,8075.0,0.0,0.0,8100.0,8050.0,8075.0,0.0,92600.0,748872500.0,106.0,347.3,8100.0,37800.0,8075.0,3700.0,1000000000.0,1000000000.0,79100000.0,8700.0,2100.0,,0.0,0.0,0.0,,
10,11,3158752,2022-07-28T00:00:00,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,174.0,0.0,0.0,188.0,173.0,174.0,0.0,35699700.0,6445039800.0,9786.0,15.5,175.0,4100.0,174.0,28100.0,3889179559.0,3889179559.0,520372225.0,0.0,0.0,,0.0,0.0,0.0,,
11,12,3158753,2022-07-28T00:00:00,ADMR,Adaro Minerals Indonesia Tbk.,--U-2105000000A121------------,1670.0,0.0,0.0,1840.0,1665.0,1820.0,150.0,172726300.0,302895604500.0,43216.0,1820.0,1825.0,274700.0,1820.0,99300.0,40882331500.0,40882331500.0,6606584770.0,16239500.0,12688100.0,,2749752.0,5004543920.0,5.0,,
12,13,3158754,2022-07-28T00:00:00,ADRO,Adaro Energy Indonesia Tbk.,--MO1XDAQ60000A121------------,3280.0,3290.0,3290.0,3330.0,3250.0,3280.0,0.0,94451400.0,311068162000.0,13927.0,298.2,3280.0,2248800.0,3270.0,293800.0,31985962000.0,31985962000.0,13981063990.0,12760400.0,9932500.0,,7335647.0,24132665985.0,11.0,,
13,14,3158755,2022-07-28T00:00:00,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,290.0,0.0,0.0,306.0,290.0,302.0,12.0,2700.0,807200.0,20.0,274.5,302.0,3000.0,292.0,200.0,1000000000.0,1000000000.0,250200000.0,0.0,0.0,,0.0,0.0,0.0,,
14,15,3158756,2022-07-28T00:00:00,AGII,Aneka Gas Industri Tbk.,--M-1835F20000B111------------,2360.0,0.0,0.0,2440.0,2360.0,2370.0,10.0,6481100.0,15545790000.0,2393.0,215.5,2380.0,125500.0,2370.0,82900.0,3066660000.0,3066660000.0,597385368.0,2200500.0,863100.0,,0.0,0.0,0.0,,
15,16,3158757,2022-07-28T00:00:00,AGRO,Bank Raya Indonesia Tbk.,--U-1105000000G111------------,815.0,0.0,0.0,850.0,805.0,820.0,5.0,68934000.0,56556417000.0,9219.0,1366.2,825.0,1397900.0,820.0,228700.0,22520272963.0,22520272963.0,3193374706.0,12629800.0,3771500.0,,0.0,0.0,0.0,,
16,17,3158758,2022-07-28T00:00:00,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,117.0,0.0,0.0,119.0,116.0,118.0,1.0,6066100.0,713719500.0,469.0,146.5,118.0,629300.0,117.0,1084700.0,17481603282.0,17481603282.0,1363565056.0,0.0,0.0,,0.0,0.0,0.0,,
17,18,3158759,2022-07-28T00:00:00,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,121.0,0.0,0.0,122.0,113.0,113.0,-8.0,12972800.0,1513429600.0,1481.0,426.0,113.0,695000.0,0.0,0.0,2940000000.0,2940000000.0,545958000.0,0.0,0.0,,0.0,0.0,0.0,,
18,19,3158760,2022-07-28T00:00:00,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,250.0,0.0,0.0,252.0,246.0,252.0,2.0,9900.0,2471600.0,17.0,201.6,252.0,24100.0,250.0,2700.0,220000000.0,220000000.0,38786000.0,0.0,0.0,,0.0,0.0,0.0,,
19,20,3158761,2022-07-28T00:00:00,AISA,FKS Food Sejahtera Tbk.,--U-1135000000D222------------,144.0,0.0,0.0,147.0,144.0,146.0,2.0,2461500.0,357318300.0,406.0,17.8,147.0,294700.0,146.0,12400.0,9311800000.0,9311800000.0,2576575060.0,100.0,0.0,,0.0,0.0,0.0,,
20,21,3158762,2022-07-28T00:00:00,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-2100000000E512-----------X,50.0,0.0,0.0,50.0,50.0,50.0,0.0,4800.0,240000.0,7.0,75.9,50.0,32133800.0,0.0,0.0,6449463636.0,6449463636.0,1663316672.0,0.0,0.0,,0.0,0.0,0.0,,
21,22,3158763,2022-07-28T00:00:00,AKPI,Argha Karya Prima Industry Tbk.,XDU-2130000000B113------------,1430.0,0.0,0.0,1500.0,1435.0,1470.0,40.0,35900.0,52411500.0,48.0,193.9,1485.0,1800.0,1470.0,500.0,612248000.0,612248000.0,26816462.0,0.0,0.0,,0.0,0.0,0.0,,
22,23,3158764,2022-07-28T00:00:00,AKRA,AKR Corporindo Tbk.,CDM-18GXM86000A112------------,1105.0,0.0,0.0,1185.0,1110.0,1160.0,55.0,88032700.0,101468301500.0,12670.0,4622.6,1170.0,3700.0,1160.0,1327800.0,20073474600.0,20073474600.0,7491420721.0,33561700.0,23511400.0,,500.0,552500.0,1.0,,
23,24,3158765,2022-07-28T00:00:00,AKSI,Mineral Sumberdaya Mandiri Tbk.,--U-2130000000K211------------,276.0,0.0,0.0,280.0,274.0,280.0,4.0,16500.0,4562600.0,61.0,140.0,282.0,1000.0,280.0,49100.0,720000000.0,720000000.0,57528000.0,0.0,0.0,,0.0,0.0,0.0,,
24,25,3158766,2022-07-28T00:00:00,ALDO,Alkindo Naratama Tbk.,--U-2135000000B131------------,825.0,0.0,0.0,840.0,790.0,810.0,-15.0,582700.0,472876000.0,297.0,619.5,820.0,6100.0,810.0,16900.0,1316856070.0,1316856070.0,288654840.0,17500.0,1900.0,,0.0,0.0,0.0,,
25,26,3158767,2022-07-28T00:00:00,ALKA,Alakasa Industrindo Tbk,--U-2130000000B141------------,290.0,0.0,0.0,298.0,292.0,294.0,4.0,4000.0,1177400.0,17.0,49.5,294.0,600.0,288.0,6000.0,507665055.0,507665055.0,38074879.0,0.0,0.0,,0.0,0.0,0.0,,
26,27,3158768,2022-07-28T00:00:00,ALMI,Alumindo Light Metal Industry Tbk.,--U-2135000000B141------------,290.0,0.0,0.0,300.0,288.0,300.0,10.0,16800.0,5032600.0,23.0,46.2,304.0,800.0,294.0,2900.0,3816000000.0,3816000000.0,169048800.0,0.0,0.0,,0.0,0.0,0.0,,
27,28,3158769,2022-07-28T00:00:00,ALTO,Tri Banyan Tirta Tbk.,--U-1100000000D212------------,194.0,0.0,0.0,194.0,192.0,192.0,-2.0,80900.0,15542800.0,44.0,95.9,193.0,11600.0,192.0,5900.0,2191870558.0,2191870558.0,590270741.0,0.0,0.0,,0.0,0.0,0.0,,
28,29,3158770,2022-07-28T00:00:00,AMAG,Asuransi Multi Artha Guna Tbk.,XDU-2105000000G412------------,358.0,0.0,0.0,360.0,348.0,358.0,0.0,182400.0,64801000.0,151.0,341.0,358.0,40200.0,356.0,33600.0,5001552516.0,5001552516.0,424131653.0,2600.0,0.0,,0.0,0.0,0.0,,
29,30,3158771,2022-07-28T00:00:00,AMAN,Makmur Berkah Amanda Tbk.,--M-1135000000H111------------,510.0,0.0,0.0,510.0,505.0,505.0,-5.0,97700.0,49824000.0,18.0,459.1,510.0,180700.0,505.0,112300.0,3873500000.0,3873500000.0,455136250.0,0.0,0.0,,0.0,0.0,0.0,,
