,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2752325,2020-06-04T00:00:00,AALI,Astra Agro Lestari Tbk.,--M1K--1,7700.0,0.0,0.0,8000.0,7700.0,7875.0,175.0,2815100.0,22052250000.0,1760.0,639.7,7875.0,111700.0,7850.0,100.0,1924688333.0,1924688333.0,1924688333.0,379200.0,731200.0,,0.0,0.0,0.0,,
1,2,2752326,2020-06-04T00:00:00,ABBA,Mahaka Media Tbk.,--U9---2,50.0,0.0,0.0,50.0,50.0,50.0,0.0,5308800.0,265440000.0,156.0,87.7,50.0,1283200.0,0.0,0.0,2755125000.0,2755125000.0,2755125000.0,0.0,0.0,,0.0,0.0,0.0,,
2,3,2752327,2020-06-04T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,5750.0,0.0,0.0,0.0,0.0,5750.0,0.0,0.0,0.0,0.0,1312.7,5750.0,100.0,0.0,0.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2752328,2020-06-04T00:00:00,ABMM,ABM Investama Tbk.,--U9---1,1525.0,0.0,0.0,1500.0,1450.0,1495.0,-30.0,3200.0,4699500.0,7.0,39.9,1450.0,900.0,0.0,0.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2752329,2020-06-04T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--M9B3-1,1500.0,0.0,0.0,1540.0,1485.0,1495.0,-5.0,13209900.0,19808200500.0,3546.0,1823.2,1495.0,1679600.0,1490.0,20800.0,17150000000.0,17150000000.0,17150000000.0,6726600.0,9700600.0,,43.0,64500.0,1.0,,
5,6,2752330,2020-06-04T00:00:00,ACST,Acset Indonusa Tbk.,--U6---1,254.0,0.0,0.0,284.0,260.0,266.0,12.0,5075400.0,1376503000.0,782.0,11.2,268.0,24300.0,266.0,12800.0,700000000.0,700000000.0,700000000.0,0.0,60000.0,,0.0,0.0,0.0,,
6,7,2752331,2020-06-04T00:00:00,ADES,Akasha Wira International Tbk.,--U5---2,885.0,0.0,0.0,905.0,865.0,880.0,-5.0,109400.0,96219000.0,73.0,45.7,885.0,19800.0,875.0,11400.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2752332,2020-06-04T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--M6K--1,535.0,0.0,0.0,640.0,540.0,590.0,55.0,144799600.0,85946820500.0,9938.0,463.4,595.0,759200.0,590.0,3331400.0,3560849376.0,3560849376.0,3560849376.0,16671600.0,5431200.0,,150081.0,81049410.0,3.0,,
8,9,2752333,2020-06-04T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,6700.0,0.0,0.0,6825.0,6700.0,6775.0,75.0,266900.0,1805320000.0,297.0,291.4,6800.0,25300.0,6750.0,25900.0,1000000000.0,1000000000.0,1000000000.0,4100.0,48300.0,,0.0,0.0,0.0,,
9,10,2752334,2020-06-04T00:00:00,ADMG,Polychem Indonesia Tbk,--U3---1,94.0,0.0,0.0,102.0,95.0,99.0,5.0,3892700.0,383839900.0,405.0,8.8,100.0,187800.0,99.0,205700.0,3889179559.0,3889179559.0,3889179559.0,0.0,0.0,,0.0,0.0,0.0,,
