,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2793508,2020-08-26T00:00:00,AALI,Astra Agro Lestari Tbk.,--M-183PM2000012--------------,9975.0,0.0,0.0,10075.0,9975.0,10075.0,100.0,1064700.0,10667855000.0,1353.0,818.5,10075.0,63200.0,10050.0,10200.0,1924688333.0,1924688333.0,1924688333.0,40600.0,364300.0,,0.0,0.0,0.0,,
1,2,2793509,2020-08-26T00:00:00,ABBA,Mahaka Media Tbk.,--U-210000000095---E----------,50.0,0.0,0.0,51.0,50.0,50.0,0.0,3686900.0,184531500.0,245.0,87.7,50.0,265700.0,0.0,0.0,2755125000.0,2755125000.0,2755125000.0,0.0,0.0,,0.0,0.0,0.0,,
2,3,2793510,2020-08-26T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,XDU-210500000084--------------,6900.0,0.0,0.0,0.0,0.0,6900.0,0.0,0.0,0.0,0.0,1575.3,6700.0,1500.0,0.0,0.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2793511,2020-08-26T00:00:00,ABMM,ABM Investama Tbk.,--U-110500000098--------------,955.0,0.0,0.0,955.0,955.0,955.0,0.0,1000.0,955000.0,6.0,25.5,955.0,3900.0,950.0,2000.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2793512,2020-08-26T00:00:00,ACES,Ace Hardware Indonesia Tbk.,XDM-1XKEMA000093--------------,1650.0,0.0,0.0,1665.0,1635.0,1645.0,-5.0,11584700.0,19055148500.0,3736.0,2006.1,1645.0,2433600.0,1640.0,147500.0,17150000000.0,17150000000.0,17150000000.0,6072600.0,4934100.0,,3655000.0,6005165000.0,1.0,,
5,6,2793513,2020-08-26T00:00:00,ACST,Acset Indonusa Tbk.,--U-113000000062--------------,436.0,0.0,0.0,545.0,440.0,545.0,109.0,35551500.0,18520420200.0,4519.0,22.9,0.0,0.0,545.0,1111000.0,700000000.0,700000000.0,700000000.0,2306200.0,44000.0,,0.0,0.0,0.0,,
6,7,2793514,2020-08-26T00:00:00,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,1295.0,0.0,0.0,1360.0,1265.0,1350.0,55.0,543300.0,719959000.0,317.0,70.1,1350.0,11300.0,1345.0,1600.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2793515,2020-08-26T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--M-18AF80000062--------------,620.0,0.0,0.0,620.0,615.0,615.0,-5.0,6011700.0,3702846000.0,1046.0,483.0,620.0,847700.0,615.0,769400.0,3560849376.0,3560849376.0,3560849376.0,176700.0,411900.0,,0.0,0.0,0.0,,
8,9,2793516,2020-08-26T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,7800.0,0.0,0.0,7850.0,7800.0,7850.0,50.0,118400.0,927805000.0,233.0,337.6,7850.0,2900.0,7825.0,56800.0,1000000000.0,1000000000.0,1000000000.0,45800.0,44600.0,,1.0,7800.0,1.0,,
9,10,2793517,2020-08-26T00:00:00,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,113.0,0.0,0.0,115.0,112.0,112.0,-1.0,2370100.0,267568100.0,216.0,10.0,113.0,50000.0,112.0,410000.0,3889179559.0,3889179559.0,3889179559.0,0.0,0.0,,0.0,0.0,0.0,,
