"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3008123,"2021-10-21T00:00:00","AALI","Astra Agro Lestari Tbk.","XDM-1M3EM00000D232------------",10175,0,0,10450,9950,10250,75,7970600,80783457500,4339,832.7,10250,374000,10175,300,1924688333,1924688333,1464495353,630300,2978800,"",22,224532,1,NA,NA
"2",2,3008124,"2021-10-21T00:00:00","ABBA","Mahaka Media Tbk.","--U-2105000000E614-E----------",422,0,0,426,400,412,-10,9027100,3721467000,1307,722.8,412,122400,410,2400,2755125000,2755125000,2139630075,609400,327700,"",0,0,0,NA,NA
"3",3,3008125,"2021-10-21T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6950,0,0,0,0,6950,0,0,0,0,1586.7,6800,1100,0,0,620806680,620806680,504405428,0,0,"",0,0,0,NA,NA
"4",4,3008126,"2021-10-21T00:00:00","ABMM","ABM Investama Tbk.","--U-1105000000C311------------",1615,0,0,1620,1505,1565,-50,29534100,45892126000,2051,41.7,1565,170600,1560,1e+05,2753165000,2753165000,2013114248,8464700,1038900,"",0,0,0,NA,NA
"5",5,3008127,"2021-10-21T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1S3PMN0000E743------------",1445,1440,1440,1455,1400,1455,10,25126200,35714427000,4926,1774.4,1455,443500,1425,7000,1.715e+10,1.715e+10,14056140000,15266100,16367000,"",2000,2890000,1,NA,NA
"6",6,3008128,"2021-10-21T00:00:00","ACST","Acset Indonusa Tbk.","--U-1135000000J211------------",286,0,0,290,272,272,-14,25793900,7173595200,2358,20.1,272,1470200,270,1212500,12675160000,12675160000,9550733060,5651700,622800,"",0,0,0,NA,NA
"7",7,3008129,"2021-10-21T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",2550,0,0,2590,2550,2560,10,502500,1287885000,186,133,2560,100,2550,44600,589896800,589896800,427616190,372300,0,"",0,0,0,NA,NA
"8",8,3008130,"2021-10-21T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835V50000J211------------",1190,0,0,1205,1110,1110,-80,69676100,79251850000,13505,871.7,1110,4477700,0,0,3560849376,3560849376,3016039421,1148300,1664200,"",100,119000,1,NA,NA
"9",9,3008131,"2021-10-21T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-110F000000G211------------",7975,0,0,8000,7925,7950,-25,299400,2381095000,316,341.9,7950,55100,7925,48900,1e+09,1e+09,723800000,0,186000,"",0,0,0,NA,NA
"10",10,3008132,"2021-10-21T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",224,0,0,226,220,220,-4,2997900,666129200,522,19.6,220,28600,218,149200,3889179559,3889179559,2878381792,0,10900,"",0,0,0,NA,NA
