"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,2993816,"2021-09-23T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3EM00000D232------------",8425,0,0,8500,8425,8475,50,352500,2977635000,376,688.5,8475,48200,8450,4100,1924688333,1924688333,1924688333,15800,13400,"",0,0,0,NA,NA
"2",2,2993817,"2021-09-23T00:00:00","ABBA","Mahaka Media Tbk.","--U-2105000000E614-E-L--------",540,0,0,595,515,595,55,39180100,22141231500,3883,1043.9,595,275500,590,270600,2755125000,2755125000,2755125000,2944400,674200,"",0,0,0,NA,NA
"3",3,2993818,"2021-09-23T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6950,0,0,0,0,6950,0,0,0,0,1586.7,0,0,0,0,620806680,620806680,620806680,0,0,"",0,0,0,NA,NA
"4",4,2993819,"2021-09-23T00:00:00","ABMM","ABM Investama Tbk.","--U-1105000000C311------------",1250,0,0,1300,1195,1200,-50,1101600,1352559500,483,32,1200,13100,1195,10500,2753165000,2753165000,2753165000,829900,2900,"",0,0,0,NA,NA
"5",5,2993820,"2021-09-23T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1S3PMN0000E743------------",1310,1310,1315,1325,1295,1305,-5,11065800,14491474500,3027,1591.5,1305,1139400,1300,249500,1.715e+10,1.715e+10,1.715e+10,6006300,1458400,"",32076725,42082851025,8,NA,NA
"6",6,2993821,"2021-09-23T00:00:00","ACST","Acset Indonusa Tbk.","--U-1135000000J211------------",246,0,0,260,246,246,0,48773000,12326735000,4290,18.2,248,133500,246,1889000,12675160000,12675160000,12675160000,980200,1698100,"",0,0,0,NA,NA
"7",7,2993822,"2021-09-23T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",2720,0,0,2800,2720,2760,40,2905000,7995208000,345,143.4,2760,613800,2750,105600,589896800,589896800,589896800,2711100,0,"",0,0,0,NA,NA
"8",8,2993823,"2021-09-23T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835V50000J211------------",885,0,0,935,890,905,20,64453700,59007202500,7466,710.7,910,234200,905,1149500,3560849376,3560849376,3560849376,1781700,3079800,"",0,0,0,NA,NA
"9",9,2993824,"2021-09-23T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-110F000000G211------------",7675,0,0,7750,7650,7725,50,57700,444117500,93,332.3,7725,3400,7675,3300,1e+09,1e+09,1e+09,0,0,"",0,0,0,NA,NA
"10",10,2993825,"2021-09-23T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",218,0,0,220,214,216,-2,2392900,517923400,356,19.3,216,91900,214,604500,3889179559,3889179559,3889179559,0,47100,"",0,0,0,NA,NA
