,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2828303,2020-11-06T00:00:00,AALI,Astra Agro Lestari Tbk.,--M-1M3EM2000012--------------,10775.0,0.0,0.0,11025.0,10725.0,10900.0,125.0,4071800.0,44266647500.0,2017.0,885.5,10900.0,225600.0,10875.0,12200.0,1924688333.0,1924688333.0,1924688333.0,1824700.0,216700.0,,974900.0,10645510900.0,4.0,,
1,2,2828304,2020-11-06T00:00:00,ABBA,Mahaka Media Tbk.,--U-210000000095---E----------,50.0,0.0,0.0,50.0,50.0,50.0,0.0,1489200.0,74460000.0,86.0,87.7,50.0,7153300.0,0.0,0.0,2755125000.0,2755125000.0,2755125000.0,0.0,0.0,,0.0,0.0,0.0,,
2,3,2828305,2020-11-06T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U-210500000084--------------,6450.0,0.0,0.0,0.0,0.0,6450.0,0.0,0.0,0.0,0.0,1472.5,6450.0,700.0,0.0,0.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2828306,2020-11-06T00:00:00,ABMM,ABM Investama Tbk.,--U-110500000098--------------,805.0,0.0,0.0,830.0,795.0,805.0,0.0,16500.0,13182500.0,16.0,21.5,805.0,11100.0,800.0,1200.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2828307,2020-11-06T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--MO1XKPMA000093--M-----------,1610.0,1630.0,1630.0,1630.0,1610.0,1625.0,15.0,8896500.0,14383821000.0,3974.0,1981.7,1625.0,133600.0,1615.0,4600.0,17150000000.0,17150000000.0,17150000000.0,2376800.0,6833000.0,,4781325.0,7753923800.0,4.0,,
5,6,2828308,2020-11-06T00:00:00,ACST,Acset Indonusa Tbk.,--U-113000000062--------------,193.0,0.0,0.0,195.0,192.0,193.0,0.0,22824200.0,4410990900.0,1297.0,14.3,193.0,432400.0,192.0,3464700.0,6425160000.0,6425160000.0,6425160000.0,111000.0,51000.0,,0.0,0.0,0.0,,
6,7,2828309,2020-11-06T00:00:00,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,1165.0,0.0,0.0,1185.0,1160.0,1180.0,15.0,29800.0,35045500.0,35.0,61.3,1185.0,5800.0,1180.0,2600.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2828310,2020-11-06T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--M-18AF80000062--------------,590.0,0.0,0.0,600.0,585.0,600.0,10.0,14587200.0,8654502500.0,1517.0,471.2,600.0,1896300.0,595.0,179200.0,3560849376.0,3560849376.0,3560849376.0,0.0,1643100.0,,100.0,61000.0,1.0,,
8,9,2828311,2020-11-06T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,7725.0,0.0,0.0,7850.0,7725.0,7800.0,75.0,84600.0,660587500.0,141.0,335.5,7800.0,200.0,7775.0,1600.0,1000000000.0,1000000000.0,1000000000.0,0.0,33100.0,,0.0,0.0,0.0,,
9,10,2828312,2020-11-06T00:00:00,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,145.0,0.0,0.0,149.0,142.0,144.0,-1.0,475100.0,68149800.0,93.0,12.9,144.0,27000.0,143.0,22400.0,3889179559.0,3889179559.0,3889179559.0,0.0,0.0,,0.0,0.0,0.0,,
10,11,2828313,2020-11-06T00:00:00,ADRO,Adaro Energy Tbk.,--MO1XDCU1000021--------------,1140.0,1150.0,1150.0,1155.0,1130.0,1140.0,0.0,57817100.0,66028488500.0,7122.0,103.6,1145.0,858400.0,1140.0,574600.0,31985962000.0,31985962000.0,31985962000.0,14250500.0,10101900.0,,117.0,133715.0,2.0,,
11,12,2828314,2020-11-06T00:00:00,AGAR,Asia Sejahtera Mina Tbk.,--U-213000000091--------------,500.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,454.5,498.0,3200.0,0.0,0.0,1000000000.0,1000000000.0,1000000000.0,0.0,0.0,,0.0,0.0,0.0,,
12,13,2828315,2020-11-06T00:00:00,AGII,Aneka Gas Industri Tbk.,--M-113500000034--------------,750.0,0.0,0.0,770.0,750.0,750.0,0.0,367100.0,276169500.0,95.0,68.2,755.0,7900.0,750.0,1076200.0,3066660000.0,3066660000.0,3066660000.0,90900.0,500.0,,0.0,0.0,0.0,,
13,14,2828316,2020-11-06T00:00:00,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M-110500000081--------------,376.0,0.0,0.0,384.0,372.0,372.0,-4.0,47582100.0,17916830200.0,4242.0,607.8,372.0,266300.0,370.0,4816500.0,21129857328.0,21129857328.0,21129857328.0,1485700.0,704300.0,,0.0,0.0,0.0,,
