"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3065305,"2022-01-28T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3PM00000D232------------",9725,0,0,9825,9550,9675,-50,2024500,19491367500,1425,786,9675,24200,9650,22500,1924688333,1924688333,1004302372,90800,305500,"",0,0,0,NA,NA
"2",2,3065306,"2022-01-28T00:00:00","ABBA","Mahaka Media Tbk.","--U-2105000000E614------------",302,0,0,334,300,314,12,31747100,10066581600,3479,550.9,314,56000,312,161200,2755125000,2755125000,1524410663,2974600,1840300,"",0,0,0,NA,NA
"3",3,3065307,"2022-01-28T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",5825,0,0,6975,6000,6975,1150,1300,8442500,4,1592.4,6950,1400,6925,100,620806680,620806680,388004175,0,0,"",0,0,0,NA,NA
"4",4,3065308,"2022-01-28T00:00:00","ABMM","ABM Investama Tbk.","--M-1105000000C311------------",1370,0,0,1375,1325,1360,-10,3690400,4980941000,707,36.3,1365,38000,1360,35600,2753165000,2753165000,1442383144,835700,274700,"",0,0,0,NA,NA
"5",5,3065309,"2022-01-28T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1H3EMN6000E743------------",1255,1260,1265,1270,1245,1260,5,9132800,11500143000,2555,1536.6,1260,417500,1255,168900,1.715e+10,1.715e+10,10962280000,2857000,3405100,"",14031260,17499998520,4,NA,NA
"6",6,3065310,"2022-01-28T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",184,0,0,188,179,186,2,2662500,495190200,451,13.7,186,299000,185,1656100,12675160000,12675160000,6426306120,3200,180600,"",0,0,0,NA,NA
"7",7,3065311,"2022-01-28T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",3570,0,0,3610,3430,3450,-120,88700,310332000,167,179.2,3490,100,3450,100,589896800,589896800,265335581,800,1000,"",0,0,0,NA,NA
"8",8,3065312,"2022-01-28T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835V52000J211------------",810,0,0,820,805,810,0,3378300,2744970000,924,636.1,815,112300,810,740100,3560849376,3560849376,2471229467,0,450800,"",600,483000,1,NA,NA
"9",9,3065313,"2022-01-28T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-1105000000G211------------",7600,0,0,7625,7575,7600,0,22400,170295000,48,326.9,7600,600,7575,25900,1e+09,1e+09,447500000,0,0,"",0,0,0,NA,NA
"10",10,3065314,"2022-01-28T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",175,0,0,177,170,175,0,370700,64404500,121,15.6,177,18500,175,1100,3889179559,3889179559,1867972942,0,0,"",0,0,0,NA,NA
"11",11,3065315,"2022-01-28T00:00:00","ADMR","Adaro Minerals Indonesia Tbk.","--U-2130000000A121-----------X",1050,0,0,1155,990,1155,105,189101800,205539273500,24359,1155,0,0,1155,11500700,40882331500,40882331500,20317181500,7886100,3496900,"",1600000,1772800000,2,NA,NA
"12",12,3065316,"2022-01-28T00:00:00","ADRO","Adaro Energy Tbk.","--MO1XD5U60000A121------------",2310,2320,2320,2320,2240,2280,-30,104574100,237251722000,10765,207.3,2290,741900,2280,1922800,31985962000,31985962000,21184302633,31535700,11528600,"",5e+06,1.15e+10,1,NA,NA
"13",13,3065317,"2022-01-28T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",360,0,0,360,348,360,0,16700,5840000,16,327.3,360,18700,348,10400,1e+09,1e+09,550100000,0,0,"",0,0,0,NA,NA
"14",14,3065318,"2022-01-28T00:00:00","AGII","Aneka Gas Industri Tbk.","--M-1835400000B111------------",1430,0,0,1445,1390,1410,-20,13405000,18826616000,2977,128.2,1410,121900,1405,131500,3066660000,3066660000,1565836596,20600,159200,"",0,0,0,NA,NA
"15",15,3065319,"2022-01-28T00:00:00","AGRO","Bank Raya Indonesia Tbk.","--U-1100000000G111------------",1275,0,0,1320,1260,1320,45,28936800,37428476500,5083,2199.3,1320,273900,1315,85600,22520054593,22520054593,10917722467,6430200,6093600,"",402,530640,9,NA,NA
"16",16,3065320,"2022-01-28T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-2105000000G111------------",149,0,0,157,149,152,3,32454400,4973738700,1933,188.8,153,50000,152,587400,17481603282,17481603282,7810780346,318800,296500,"",0,0,0,NA,NA
"17",17,3065321,"2022-01-28T00:00:00","AHAP","Asuransi Harta Aman Pratama Tbk.","--U-2100000000G412------------",69,0,0,70,67,68,-1,2047000,140593200,151,256.4,69,85900,68,1065700,2.94e+09,2.94e+09,1495578000,0,0,"",0,0,0,NA,NA
"18",18,3065322,"2022-01-28T00:00:00","AIMS","Akbar Indo Makmur Stimec Tbk","--U-2130000000A121------------",370,0,0,372,368,370,0,16900,6254200,14,296,374,100,370,12600,2.2e+08,2.2e+08,111276000,0,0,"",0,0,0,NA,NA
"19",19,3065323,"2022-01-28T00:00:00","AISA","FKS Food Sejahtera Tbk.","--U-1135000000D222------------",172,0,0,174,171,173,1,3432800,592075200,314,21.1,174,247100,173,130600,9311800000,9311800000,5757485940,0,0,"",0,0,0,NA,NA
"20",20,3065324,"2022-01-28T00:00:00","AKKU","Anugerah Kagum Karya Utama Tbk.","--U-2130000000E512------------",50,0,0,50,50,50,0,1300,65000,4,75.9,50,7922200,0,0,6449463636,6449463636,3577517479,0,0,"",0,0,0,NA,NA
"21",21,3065325,"2022-01-28T00:00:00","AKPI","Argha Karya Prima Industry Tbk.","--U-2130000000B113------------",1090,0,0,1090,1040,1075,-15,17100,17959500,39,141.8,1075,8600,1050,500,612248000,612248000,261001322,0,0,"",0,0,0,NA,NA
