,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2787190,2020-08-10T00:00:00,AALI,Astra Agro Lestari Tbk.,--M-183PM2000012--------------,9750.0,0.0,0.0,10125.0,9750.0,10125.0,375.0,3044700.0,30189102500.0,2001.0,822.5,10125.0,166500.0,10100.0,11900.0,1924688333.0,1924688333.0,1924688333.0,87200.0,511000.0,,0.0,0.0,0.0,,
1,2,2787191,2020-08-10T00:00:00,ABBA,Mahaka Media Tbk.,--U-210000000095---E----------,50.0,0.0,0.0,50.0,50.0,50.0,0.0,315500.0,15775000.0,27.0,87.7,50.0,4207800.0,0.0,0.0,2755125000.0,2755125000.0,2755125000.0,40000.0,0.0,,0.0,0.0,0.0,,
2,3,2787192,2020-08-10T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,XDU-210500000084--------------,6900.0,0.0,0.0,0.0,0.0,6900.0,0.0,0.0,0.0,0.0,1575.3,6900.0,801300.0,0.0,0.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2787193,2020-08-10T00:00:00,ABMM,ABM Investama Tbk.,--U-110500000098--------------,1000.0,0.0,0.0,1050.0,980.0,1000.0,0.0,2200.0,2190500.0,9.0,26.7,1000.0,300.0,980.0,2900.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,8693000.0,8519140000.0,1.0,,
4,5,2787194,2020-08-10T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--M-1XKEMA000093--------------,1660.0,0.0,0.0,1685.0,1655.0,1660.0,0.0,9431400.0,15739752000.0,4337.0,2024.4,1665.0,40600.0,1660.0,110600.0,17150000000.0,17150000000.0,17150000000.0,3727700.0,1688100.0,,74116.0,123106660.0,2.0,,
5,6,2787195,2020-08-10T00:00:00,ACST,Acset Indonusa Tbk.,--U-113000000062--------------,250.0,0.0,0.0,266.0,236.0,258.0,8.0,978500.0,254710200.0,173.0,10.8,260.0,72500.0,258.0,33700.0,700000000.0,700000000.0,700000000.0,0.0,0.0,,0.0,0.0,0.0,,
6,7,2787196,2020-08-10T00:00:00,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,995.0,0.0,0.0,1040.0,990.0,1040.0,45.0,125400.0,127480000.0,99.0,54.0,1045.0,2200.0,1040.0,8900.0,589896800.0,589896800.0,589896800.0,12000.0,0.0,,0.0,0.0,0.0,,
7,8,2787197,2020-08-10T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--M-18AF80000062--------------,585.0,0.0,0.0,590.0,580.0,585.0,0.0,5814600.0,3404170000.0,736.0,459.4,585.0,315700.0,580.0,1427200.0,3560849376.0,3560849376.0,3560849376.0,465200.0,10000.0,,0.0,0.0,0.0,,
8,9,2787198,2020-08-10T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,7600.0,0.0,0.0,7675.0,7500.0,7625.0,25.0,72500.0,552822500.0,191.0,328.0,7650.0,2800.0,7625.0,18300.0,1000000000.0,1000000000.0,1000000000.0,25000.0,40000.0,,0.0,0.0,0.0,,
9,10,2787199,2020-08-10T00:00:00,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,106.0,0.0,0.0,107.0,99.0,106.0,0.0,850400.0,89496700.0,110.0,9.5,107.0,60000.0,105.0,210200.0,3889179559.0,3889179559.0,3889179559.0,0.0,0.0,,0.0,0.0,0.0,,
10,11,2787200,2020-08-10T00:00:00,ADRO,Adaro Energy Tbk.,--M-1XDCU1000021--------------,1095.0,0.0,0.0,1140.0,1095.0,1140.0,45.0,83699000.0,94160668000.0,9386.0,103.6,1145.0,3330500.0,1140.0,2805600.0,31985962000.0,31985962000.0,31985962000.0,7347700.0,13475400.0,,0.0,0.0,0.0,,
11,12,2787201,2020-08-10T00:00:00,AGAR,Asia Sejahtera Mina Tbk.,--U-213000000091--------------,490.0,0.0,0.0,510.0,480.0,494.0,4.0,500.0,246000.0,4.0,449.1,480.0,19000.0,0.0,0.0,1000000000.0,1000000000.0,1000000000.0,0.0,0.0,,536300.0,270831500.0,1.0,,
12,13,2787202,2020-08-10T00:00:00,AGII,Aneka Gas Industri Tbk.,--M-113500000034--------------,525.0,0.0,0.0,525.0,496.0,505.0,-20.0,1052500.0,532345200.0,184.0,45.9,505.0,146700.0,500.0,132500.0,3066660000.0,3066660000.0,3066660000.0,0.0,0.0,,0.0,0.0,0.0,,
13,14,2787203,2020-08-10T00:00:00,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M-115500000081--------------,234.0,0.0,0.0,244.0,234.0,238.0,4.0,63839400.0,15301673000.0,2861.0,388.8,240.0,551600.0,238.0,1764700.0,21129857328.0,21129857328.0,21129857328.0,736800.0,552500.0,,0.0,0.0,0.0,,
14,15,2787204,2020-08-10T00:00:00,AGRS,Bank IBK Indonesia Tbk.,--U-210500000081--------------,146.0,0.0,0.0,155.0,142.0,142.0,-4.0,5600.0,829700.0,15.0,129.1,153.0,3600.0,142.0,54400.0,11154923542.0,11154923542.0,11728776913.0,0.0,0.0,,0.0,0.0,0.0,,
15,16,2787205,2020-08-10T00:00:00,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-210000000084--------------,51.0,0.0,0.0,51.0,50.0,51.0,0.0,66100.0,3305900.0,21.0,192.3,51.0,34600.0,50.0,100200.0,2940000000.0,2940000000.0,2940000000.0,0.0,0.0,,0.0,0.0,0.0,,
