"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,2960262,"2021-07-26T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3EM00000D232------------",8125,0,0,8250,8075,8125,0,2954900,24067735000,2549,660.1,8150,47600,8125,678100,1924688333,1924688333,1924688333,752500,58400,"",178900,1446227600,15,NA,NA
"2",2,2960263,"2021-07-26T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614-E-L--------",432,0,0,540,416,540,108,240059300,117533389800,21270,947.4,0,0,540,45605700,2755125000,2755125000,2755125000,10589000,21771400,"",0,0,0,NA,NA
"3",3,2960264,"2021-07-26T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6950,0,0,0,0,6950,0,0,0,0,1586.7,0,0,0,0,620806680,620806680,620806680,0,0,"",0,0,0,NA,NA
"4",4,2960265,"2021-07-26T00:00:00","ABMM","ABM Investama Tbk.","--U-1105000000C311------------",1235,0,0,1340,1235,1310,75,498500,649697000,424,34.9,1320,4000,1305,19500,2753165000,2753165000,2753165000,0,0,"",0,0,0,NA,NA
"5",5,2960266,"2021-07-26T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1H7PMN0000E743M-----------",1330,1335,1340,1350,1315,1320,-10,10598000,14021694500,2625,1609.8,1325,5100,1320,140700,1.715e+10,1.715e+10,1.715e+10,9809000,7058900,"",0,0,0,NA,NA
"6",6,2960267,"2021-07-26T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",246,0,0,250,240,240,-6,10794300,2626822600,1364,17.7,242,236400,240,921200,6425160000,6425160000,6425160000,44100,49600,"",0,0,0,NA,NA
"7",7,2960268,"2021-07-26T00:00:00","ADES","Akasha Wira International Tbk.","--U-2130000000D212------------",2500,0,0,2590,2450,2500,0,135200,336343000,123,129.9,2500,55100,2480,500,589896800,589896800,589896800,0,0,"",0,0,0,NA,NA
"8",8,2960269,"2021-07-26T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1135400000J211------------",740,0,0,750,725,730,-10,13701500,10067146500,2323,573.3,730,2000,725,1243800,3560849376,3560849376,3560849376,881300,795600,"",0,0,0,NA,NA
"9",9,2960270,"2021-07-26T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","XDU-110F000000G211------------",7750,0,0,7800,7675,7750,0,66600,514480000,170,333.3,7750,13300,7725,100,1e+09,1e+09,1e+09,500,500,"",0,0,0,NA,NA
"10",10,2960271,"2021-07-26T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",206,0,0,240,206,240,34,28871700,6586351800,3371,21.4,242,848700,240,1973500,3889179559,3889179559,3889179559,454000,5000,"",0,0,0,NA,NA
"11",11,2960272,"2021-07-26T00:00:00","ADRO","Adaro Energy Tbk.","--MO1XD5U60000A121------------",1305,1300,1300,1310,1275,1280,-25,55386900,71492179500,9879,116.4,1280,232700,1275,2117800,31985962000,31985962000,31985962000,11126700,10435500,"",704100,908289000,3,NA,NA
"12",12,2960273,"2021-07-26T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",402,0,0,402,400,400,-2,5600,2240600,7,363.6,440,3700,402,1200,1e+09,1e+09,1e+09,0,0,"",0,0,0,NA,NA
"13",13,2960274,"2021-07-26T00:00:00","AGII","Aneka Gas Industri Tbk.","--U-1135000000B111------------",1740,0,0,1760,1675,1690,-50,38959000,66314988500,10727,153.6,1695,196000,1690,8400,3066660000,3066660000,3066660000,2897600,931700,"",0,0,0,NA,NA
"14",14,2960275,"2021-07-26T00:00:00","AGRO","Bank Rakyat Indonesia Agroniaga Tbk.","--U-1105000000G111------------",2390,0,0,2690,2360,2630,240,160252700,405385420000,30273,4296.8,2640,826500,2630,10513400,21379233779,21379233779,21379233779,6284100,23057500,"",0,0,0,NA,NA
"15",15,2960276,"2021-07-26T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-2105000000G111------------",224,0,0,244,222,232,8,76725700,18001476400,6320,288.1,232,505300,230,1182300,17481603282,17481603282,17481603282,806700,1607400,"",0,0,0,NA,NA
"16",16,2960277,"2021-07-26T00:00:00","AHAP","Asuransi Harta Aman Pratama Tbk.","--U-2100000000G412------------",59,0,0,59,56,58,-1,2300300,131464300,242,218.7,58,114400,57,228300,2.94e+09,2.94e+09,2.94e+09,0,0,"",0,0,0,NA,NA
"17",17,2960278,"2021-07-26T00:00:00","AIMS","Akbar Indo Makmur Stimec Tbk","--U-2130000000A121------------",438,0,0,442,424,426,-12,138500,59450400,121,340.8,428,8100,426,4300,2.2e+08,2.2e+08,2.2e+08,0,0,"",0,0,0,NA,NA
"18",18,2960279,"2021-07-26T00:00:00","AISA","FKS Food Sejahtera Tbk.","--U-1105000000D222------------",230,0,0,236,222,222,-8,26320500,5956749800,2732,27,224,300600,222,2091200,9311800000,9311800000,9311800000,1903300,315000,"",0,0,0,NA,NA
"19",19,2960280,"2021-07-26T00:00:00","AKKU","Anugerah Kagum Karya Utama Tbk.","--U-2130000000E512---L--------",50,0,0,50,50,50,0,6500,325000,6,75.9,50,3668900,0,0,6449463636,6449463636,6449463636,0,0,"",0,0,0,NA,NA
"20",20,2960281,"2021-07-26T00:00:00","AKPI","Argha Karya Prima Industry Tbk.","--U-2130000000B113------------",630,0,0,630,615,615,-15,13700,8498000,32,81.1,620,8800,615,4500,612248000,612248000,612248000,0,0,"",0,0,0,NA,NA
"21",21,2960282,"2021-07-26T00:00:00","AKRA","AKR Corporindo Tbk.","--MO1S7XM80000A112------------",3500,3510,3510,3570,3460,3510,10,9206900,32315620000,3311,2797.5,3520,47900,3510,35500,4014694920,4014694920,4014694920,2736700,4640000,"",70000,244650000,1,NA,NA
"22",22,2960283,"2021-07-26T00:00:00","AKSI","Maming Enam Sembilan Mineral Tbk.","--U-2130000000K211------------",450,0,0,464,448,448,-2,11800,5342400,27,224,462,600,426,100,7.2e+08,7.2e+08,7.2e+08,0,0,"",0,0,0,NA,NA
"23",23,2960284,"2021-07-26T00:00:00","ALDO","Alkindo Naratama Tbk.","XDU-2130000000B131------------",680,0,0,685,635,635,-45,2389900,1565141000,720,465.4,640,64100,635,5000,1.1e+09,1.1e+09,1.1e+09,609800,0,"",0,0,0,NA,NA
"24",24,2960285,"2021-07-26T00:00:00","ALKA","Alakasa Industrindo Tbk","--U-2130000000B141------------",236,0,0,236,234,234,-2,1000,234400,4,39.4,236,3000,234,300,507665055,507665055,507665055,0,0,"",0,0,0,NA,NA
"25",25,2960286,"2021-07-26T00:00:00","ALMI","Alumindo Light Metal Industry Tbk.","--U-2100000000B141-E----------",236,0,0,240,222,232,-4,47000,10953800,26,35.7,232,12600,230,4100,6.16e+08,6.16e+08,6.16e+08,37400,0,"",0,0,0,NA,NA
