,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2676986,2020-01-03T00:00:00,AALI,Astra Agro Lestari Tbk.,--S1K--1,14025.0,0.0,0.0,14450.0,14025.0,14100.0,75.0,1282400.0,18194257500.0,1336.0,1145.4,14100.0,46200.0,14075.0,500.0,1924688333.0,1924688333.0,1924688333.0,304100.0,359700.0,,10000.0,143000000.0,1.0,,
1,2,2676987,2020-01-03T00:00:00,ABBA,Mahaka Media Tbk.,--U9---2,105.0,0.0,0.0,107.0,104.0,106.0,1.0,7456200.0,788309200.0,535.0,186.0,106.0,119200.0,105.0,208800.0,2755125000.0,2755125000.0,2755125000.0,0.0,0.0,,0.0,0.0,0.0,,
2,3,2676988,2020-01-03T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,6925.0,0.0,0.0,0.0,0.0,6925.0,0.0,0.0,0.0,0.0,1581.0,6600.0,100.0,5550.0,100.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2676989,2020-01-03T00:00:00,ABMM,ABM Investama Tbk.,--U9---1,1530.0,0.0,0.0,0.0,0.0,1530.0,0.0,0.0,0.0,0.0,40.8,1515.0,1000.0,1205.0,500.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2676990,2020-01-03T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--S9KB-1,1510.0,0.0,0.0,1525.0,1500.0,1515.0,5.0,15248800.0,23050774000.0,4049.0,1847.6,1515.0,153500.0,1510.0,634000.0,17150000000.0,17150000000.0,17150000000.0,12661700.0,10161600.0,,1872529.0,2836882125.0,4.0,,
5,6,2676991,2020-01-03T00:00:00,ACST,Acset Indonusa Tbk.,--U6---1,995.0,0.0,0.0,1000.0,995.0,1000.0,5.0,29500.0,29455000.0,18.0,42.0,1000.0,15600.0,995.0,200.0,700000000.0,700000000.0,700000000.0,0.0,0.0,,0.0,0.0,0.0,,
6,7,2676992,2020-01-03T00:00:00,ADES,Akasha Wira International Tbk.,--U5---2,1045.0,0.0,0.0,1060.0,1045.0,1050.0,5.0,1300.0,1363500.0,5.0,54.5,1050.0,19400.0,1025.0,100.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2676993,2020-01-03T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--U6K--1,1170.0,0.0,0.0,1215.0,1175.0,1210.0,40.0,13514500.0,16218397500.0,2276.0,950.3,1210.0,61900.0,1205.0,88700.0,3560849376.0,3560849376.0,3560849376.0,722500.0,1048600.0,,90.0,108900.0,1.0,,
8,9,2676994,2020-01-03T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,10425.0,0.0,0.0,10425.0,10350.0,10425.0,0.0,250300.0,2597262500.0,53.0,448.4,10425.0,5300.0,10400.0,200.0,1000000000.0,1000000000.0,1000000000.0,16400.0,0.0,,0.0,0.0,0.0,,
9,10,2676995,2020-01-03T00:00:00,ADMG,Polychem Indonesia Tbk,--U3---1,187.0,0.0,0.0,191.0,185.0,187.0,0.0,323100.0,60848600.0,56.0,16.7,189.0,25200.0,186.0,49800.0,3889179559.0,3889179559.0,3889179559.0,0.0,0.0,,0.0,0.0,0.0,,
