"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3140496,"2022-06-27T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-183PM10000D232------------",9800,0,0,9825,9625,9725,-75,3314600,32231917500,2834,790,9750,900,9725,2500,1924688333,1924688333,390711732,2327300,1248800,"",0,0,0,NA,NA
"2",2,3140497,"2022-06-27T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614---L--------",188,0,0,195,184,190,2,39646900,7528444900,4022,419.8,190,3700,189,80600,3935892857,3935892857,1342926643,3415500,1515000,"",0,0,0,NA,NA
"3",3,3140498,"2022-06-27T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","XDU-2105000000G412-----------X",5900,0,0,0,0,5900,0,0,0,0,1347,5900,100,5525,200,620806680,620806680,78594126,0,0,"",0,0,0,NA,NA
"4",4,3140499,"2022-06-27T00:00:00","ABMM","ABM Investama Tbk.","--M-1115000000C311------------",2360,0,0,2400,2320,2390,30,2732300,6469672000,839,63.7,2390,60900,2380,4100,2753165000,2753165000,568803889,345100,1091700,"",0,0,0,NA,NA
"5",5,3140500,"2022-06-27T00:00:00","ACES","Ace Hardware Indonesia Tbk.","XDM-187EMN6000E743------------",780,0,0,805,780,800,20,39874700,31851326000,4840,975.6,805,705000,800,76900,1.715e+10,1.715e+10,6835990000,21673000,13197000,"",6909100,5467280000,6,NA,NA
"6",6,3140501,"2022-06-27T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",170,0,0,171,168,170,0,2929800,495443100,433,12.6,170,63800,169,114800,12675160000,12675160000,2259981028,116600,46000,"",20,3300,1,NA,NA
"7",7,3140502,"2022-06-27T00:00:00","ADCP","Adhi Commuter Properti Tbk.","--U-1130000000H111------------",79,0,0,81,78,79,0,17161500,1349904500,985,60.8,79,2840800,78,3904900,22222222200,22222222200,2222222220,0,13800,"",0,0,0,NA,NA
"8",8,3140503,"2022-06-27T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",7375,0,0,7900,7400,7700,325,801700,6134877500,1066,400,7700,11500,7675,2300,589896800,589896800,48961434,18500,56000,"",0,0,0,NA,NA
"9",9,3140504,"2022-06-27T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835K52000J211------------",815,0,0,830,790,805,-10,21599400,17348713500,4140,632.2,810,314700,805,144800,3560849376,3560849376,1744816194,961300,1860100,"",0,0,0,NA,NA
"10",10,3140505,"2022-06-27T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-1115200000G211------------",8100,0,0,8150,8075,8100,0,11400,92387500,45,348.4,8100,21400,8075,9900,1e+09,1e+09,79100000,1100,0,"",100,820000,1,NA,NA
