"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3062987,"2022-01-25T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3PM00000D232------------",9875,0,0,9875,9575,9575,-300,2144300,20733722500,1759,777.8,9600,600,9575,150700,1924688333,1924688333,1004302372,502400,460300,"",0,0,0,NA,NA
"2",2,3062988,"2022-01-25T00:00:00","ABBA","Mahaka Media Tbk.","--U-2105000000E614------------",324,0,0,332,302,302,-22,17501300,5398523200,2147,529.8,302,3858700,0,0,2755125000,2755125000,1524410663,3321700,285600,"",0,0,0,NA,NA
"3",3,3062989,"2022-01-25T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6600,0,0,6600,6175,6175,-425,200,1277500,2,1409.8,6500,100,6200,1500,620806680,620806680,388004175,0,0,"",0,0,0,NA,NA
"4",4,3062990,"2022-01-25T00:00:00","ABMM","ABM Investama Tbk.","--M-1105000000C311------------",1435,0,0,1440,1355,1370,-65,3522500,4891846000,937,36.5,1375,28200,1370,34500,2753165000,2753165000,1442383144,620800,297500,"",50000,7.1e+07,1,NA,NA
"5",5,3062991,"2022-01-25T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1H3EMN6000E743------------",1270,1270,1270,1285,1250,1250,-20,22408600,28268348000,3985,1524.4,1255,1800,1250,1110500,1.715e+10,1.715e+10,10962280000,9359900,8603200,"",0,0,0,NA,NA
"6",6,3062992,"2022-01-25T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",192,0,0,195,186,186,-6,8097700,1525763500,671,13.7,187,523400,186,48400,12675160000,12675160000,6426306120,31100,6400,"",0,0,0,NA,NA
"7",7,3062993,"2022-01-25T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",3410,0,0,3430,3300,3300,-110,164100,545698000,180,171.4,3310,800,3300,10000,589896800,589896800,265335581,1000,52500,"",0,0,0,NA,NA
"8",8,3062994,"2022-01-25T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835V52000J211------------",835,0,0,835,800,805,-30,4925000,3995731000,1415,632.2,810,31800,805,40800,3560849376,3560849376,2471229467,60200,61600,"",0,0,0,NA,NA
"9",9,3062995,"2022-01-25T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-1105000000G211------------",7625,0,0,7625,7575,7575,-50,108400,822857500,148,325.8,7600,2000,7575,10400,1e+09,1e+09,447500000,50000,0,"",0,0,0,NA,NA
"10",10,3062996,"2022-01-25T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",182,0,0,185,177,179,-3,533200,95842300,176,16,179,17400,178,42200,3889179559,3889179559,1867972942,0,0,"",0,0,0,NA,NA
"11",11,3062997,"2022-01-25T00:00:00","ADMR","Adaro Minerals Indonesia Tbk.","--U-2130000000A121------------",1050,0,0,0,0,1050,0,0,0,0,1050,0,0,0,0,40882331500,40882331500,20317181500,0,0,"",13176700,13835535000,2,NA,NA
"12",12,3062998,"2022-01-25T00:00:00","ADRO","Adaro Energy Tbk.","--MO1XD5U60000A121------------",2270,2260,2250,2270,2160,2210,-60,158258600,347517871000,13134,200.9,2210,282800,2200,1293400,31985962000,31985962000,21184302633,12627100,68113100,"",446794,1000814980,3,NA,NA
"13",13,3062999,"2022-01-25T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",348,0,0,366,348,362,14,4200,1511600,25,329.1,362,5100,360,100,1e+09,1e+09,550100000,0,0,"",0,0,0,NA,NA
"14",14,3063000,"2022-01-25T00:00:00","AGII","Aneka Gas Industri Tbk.","--M-1835400000B111------------",1400,0,0,1485,1405,1410,10,13246900,19076533000,4971,128.2,1415,52000,1410,327100,3066660000,3066660000,1565836596,1516400,2334200,"",0,0,0,NA,NA
"15",15,3063001,"2022-01-25T00:00:00","AGRO","Bank Raya Indonesia Tbk.","--U-1100000000G111------------",1250,0,0,1340,1235,1270,20,44968700,57462407500,8726,2116,1275,416600,1270,448800,22520054593,22520054593,10917722467,3385200,9477500,"",113,47200,3,NA,NA
"16",16,3063002,"2022-01-25T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-2105000000G111------------",157,0,0,156,149,149,-8,36747000,5552608700,2420,185,150,70700,149,83800,17481603282,17481603282,7810780346,1685900,5659300,"",0,0,0,NA,NA
"17",17,3063003,"2022-01-25T00:00:00","AHAP","Asuransi Harta Aman Pratama Tbk.","--U-2100000000G412------------",69,0,0,70,66,66,-3,5526700,373846200,311,248.8,67,177000,66,1022600,2.94e+09,2.94e+09,1495578000,0,0,"",0,0,0,NA,NA
"18",18,3063004,"2022-01-25T00:00:00","AIMS","Akbar Indo Makmur Stimec Tbk","--U-2130000000A121------------",362,0,0,368,358,358,-4,25100,9026600,30,286.4,366,200,358,5600,2.2e+08,2.2e+08,111276000,0,0,"",0,0,0,NA,NA
"19",19,3063005,"2022-01-25T00:00:00","AISA","FKS Food Sejahtera Tbk.","--U-1135000000D222------------",174,0,0,175,171,174,0,4167800,721271400,490,21.2,174,137500,173,538400,9311800000,9311800000,5757485940,0,100,"",0,0,0,NA,NA
"20",20,3063006,"2022-01-25T00:00:00","AKKU","Anugerah Kagum Karya Utama Tbk.","--U-2130000000E512------------",50,0,0,50,50,50,0,3800,190000,8,75.9,50,8185800,0,0,6449463636,6449463636,3577517479,0,0,"",14800,162800,1,NA,NA
"21",21,3063007,"2022-01-25T00:00:00","AKPI","Argha Karya Prima Industry Tbk.","--U-2130000000B113------------",1115,0,0,1115,1040,1045,-70,38000,40299000,105,137.8,1045,122200,1040,4400,612248000,612248000,261001322,0,0,"",0,0,0,NA,NA
"22",22,3063008,"2022-01-25T00:00:00","AKRA","AKR Corporindo Tbk.","--MO1HGXM86000A112------------",795,795,795,800,770,775,-20,34220900,26802240500,4508,3088.4,775,150300,770,187500,20073474600,20073474600,12533877540,9605400,15104200,"",83,65985,1,NA,NA
"23",23,3063009,"2022-01-25T00:00:00","AKSI","Mineral Sumberdaya Mandiri Tbk.","--U-2130000000K211------------",705,0,0,880,685,735,30,505600,387852500,819,367.5,740,500,735,11900,7.2e+08,7.2e+08,322488000,0,0,"",0,0,0,NA,NA
"24",24,3063010,"2022-01-25T00:00:00","ALDO","Alkindo Naratama Tbk.","--U-2130000000B131------------",1300,0,0,1345,1250,1320,20,8652000,11441274500,1958,1009.5,1320,92800,1315,7800,1316856020,1316856020,684798535,1131400,392400,"",0,0,0,NA,NA
"25",25,3063011,"2022-01-25T00:00:00","ALKA","Alakasa Industrindo Tbk","--U-2130000000B141------------",304,0,0,310,284,296,-8,34600,10290000,148,49.8,296,18300,286,1500,507665055,507665055,225910949,0,0,"",0,0,0,NA,NA
"26",26,3063012,"2022-01-25T00:00:00","ALMI","Alumindo Light Metal Industry Tbk.","--U-2100000000B141-E----------",288,0,0,296,296,296,8,1700,503200,8,45.5,294,100,282,100,3.816e+09,3.816e+09,1587236160,100,0,"",0,0,0,NA,NA
"27",27,3063013,"2022-01-25T00:00:00","ALTO","Tri Banyan Tirta Tbk.","--U-1100000000D212------------",242,0,0,260,226,258,16,68300,17277200,53,128.9,260,119000,258,16400,2191870558,2191870558,1170458878,3000,0,"",0,0,0,NA,NA
"28",28,3063014,"2022-01-25T00:00:00","AMAG","Asuransi Multi Artha Guna Tbk.","--U-2105000000G412------------",350,0,0,380,350,366,16,192000,69033600,82,348.6,368,4900,366,104400,5001552516,5001552516,2255200029,0,0,"",0,0,0,NA,NA
"29",29,3063015,"2022-01-25T00:00:00","AMAN","Makmur Berkah Amanda Tbk.","--M-1135000000H111------------",530,0,0,530,525,530,0,917200,486114500,53,481.8,530,119600,525,137700,3873500000,3873500000,1822481750,0,0,"",0,0,0,NA,NA
