"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,2961745,"2021-07-28T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3EM00000D232------------",8150,0,0,8325,8100,8175,25,1900500,15513632500,1816,664.1,8175,64400,8150,1100,1924688333,1924688333,1924688333,462500,42600,"",0,0,0,NA,NA
"2",2,2961746,"2021-07-28T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614-E-L--------",590,0,0,655,550,580,-10,79539600,46902605500,10267,1017.5,580,5639300,575,240800,2755125000,2755125000,2755125000,5141600,11791500,"",100,61000,1,NA,NA
"3",3,2961747,"2021-07-28T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6950,0,0,0,0,6950,0,0,0,0,1586.7,6950,1200,0,0,620806680,620806680,620806680,0,0,"",0,0,0,NA,NA
"4",4,2961748,"2021-07-28T00:00:00","ABMM","ABM Investama Tbk.","--U-1105000000C311------------",1300,0,0,1305,1265,1290,-10,253000,327842000,104,34.4,1290,31200,1275,17100,2753165000,2753165000,2753165000,0,0,"",0,0,0,NA,NA
"5",5,2961749,"2021-07-28T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1H7PMN0000E743M-----------",1305,1305,1300,1305,1280,1290,-15,10673900,13775157000,2590,1573.2,1290,295300,1285,82000,1.715e+10,1.715e+10,1.715e+10,8423400,6702500,"",4900000,6384700000,1,NA,NA
"6",6,2961750,"2021-07-28T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",274,0,0,280,256,256,-18,70248300,18553899600,8225,18.9,256,1808500,0,0,6425160000,6425160000,6425160000,1852000,692200,"",0,0,0,NA,NA
"7",7,2961751,"2021-07-28T00:00:00","ADES","Akasha Wira International Tbk.","--U-2130000000D212------------",2460,0,0,2460,2360,2400,-60,105200,251099000,116,124.7,2410,1600,2400,600,589896800,589896800,589896800,0,0,"",0,0,0,NA,NA
"8",8,2961752,"2021-07-28T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1135400000J211------------",740,0,0,745,700,705,-35,14432200,10370757500,2596,553.7,710,129800,705,511800,3560849376,3560849376,3560849376,2223200,720700,"",0,0,0,NA,NA
"9",9,2961753,"2021-07-28T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","XDU-110F000000G211------------",7650,0,0,7750,7550,7575,-75,172200,1304580000,271,325.8,7600,6500,7575,1400,1e+09,1e+09,1e+09,0,8000,"",0,0,0,NA,NA
"10",10,2961754,"2021-07-28T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",224,0,0,248,210,212,-12,45289000,10203587000,4133,18.9,212,2534700,210,1172700,3889179559,3889179559,3889179559,5038400,1e+05,"",0,0,0,NA,NA
"11",11,2961755,"2021-07-28T00:00:00","ADRO","Adaro Energy Tbk.","--MO1XD5U60000A121------------",1275,1280,1280,1285,1255,1270,-5,46422700,58790253000,5398,115.5,1275,374400,1270,395400,31985962000,31985962000,31985962000,5836200,10069300,"",146,184325,2,NA,NA
"12",12,2961756,"2021-07-28T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",400,0,0,400,400,400,0,800,320000,5,363.6,438,100,400,400,1e+09,1e+09,1e+09,0,0,"",0,0,0,NA,NA
"13",13,2961757,"2021-07-28T00:00:00","AGII","Aneka Gas Industri Tbk.","--U-1135000000B111------------",1670,0,0,1760,1670,1730,60,61732000,106009551500,13092,157.3,1730,431000,1725,57100,3066660000,3066660000,3066660000,2132500,1491800,"",100,170500,1,NA,NA
"14",14,2961758,"2021-07-28T00:00:00","AGRO","Bank Rakyat Indonesia Agroniaga Tbk.","--U-1105000000G111------------",2620,0,0,2920,2600,2850,230,162721100,456879749000,30544,4656.3,2860,518000,2850,4205000,21379233779,21379233779,21379233779,10842800,19268600,"",201100,537135000,2,NA,NA
"15",15,2961759,"2021-07-28T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-2105000000G111------------",226,0,0,232,222,224,-2,26130900,5909619000,1897,278.2,226,645200,224,438600,17481603282,17481603282,17481603282,442300,965100,"",40,10800,1,NA,NA
"16",16,2961760,"2021-07-28T00:00:00","AHAP","Asuransi Harta Aman Pratama Tbk.","--U-2100000000G412------------",58,0,0,59,57,58,0,221800,12841300,101,218.7,58,100,57,340500,2.94e+09,2.94e+09,2.94e+09,0,0,"",0,0,0,NA,NA
"17",17,2961761,"2021-07-28T00:00:00","AIMS","Akbar Indo Makmur Stimec Tbk","--U-2130000000A121------------",424,0,0,434,420,426,2,78300,33617400,95,340.8,426,4400,424,1200,2.2e+08,2.2e+08,2.2e+08,0,0,"",0,0,0,NA,NA
"18",18,2961762,"2021-07-28T00:00:00","AISA","FKS Food Sejahtera Tbk.","--U-1105000000D222------------",222,0,0,226,214,214,-8,14321100,3113005200,1282,26,216,405400,214,1142300,9311800000,9311800000,9311800000,648600,1340700,"",0,0,0,NA,NA
"19",19,2961763,"2021-07-28T00:00:00","AKKU","Anugerah Kagum Karya Utama Tbk.","--U-2130000000E512---L--------",50,0,0,50,50,50,0,400,20000,4,75.9,50,4214800,0,0,6449463636,6449463636,6449463636,0,0,"",0,0,0,NA,NA
"20",20,2961764,"2021-07-28T00:00:00","AKPI","Argha Karya Prima Industry Tbk.","--U-2130000000B113------------",615,0,0,650,615,645,30,71000,45068000,72,85.1,645,30200,625,5000,612248000,612248000,612248000,0,0,"",0,0,0,NA,NA
"21",21,2961765,"2021-07-28T00:00:00","AKRA","AKR Corporindo Tbk.","CDMO1S7XM80000A112------------",3560,3560,3560,3560,3510,3530,-30,5251300,18537789000,1844,2813.4,3540,162500,3530,227800,4014694920,4014694920,4014694920,421300,3315800,"",141683,499999307,1,NA,NA
"22",22,2961766,"2021-07-28T00:00:00","AKSI","Maming Enam Sembilan Mineral Tbk.","--U-2130000000K211------------",446,0,0,446,416,420,-26,29500,12368600,38,210,430,200,420,700,7.2e+08,7.2e+08,7.2e+08,0,0,"",0,0,0,NA,NA
"23",23,2961767,"2021-07-28T00:00:00","ALDO","Alkindo Naratama Tbk.","XDU-2130000000B131------------",615,0,0,665,615,655,40,4798600,3077415000,1077,480.1,655,41700,650,25600,1.1e+09,1.1e+09,1.1e+09,526900,254300,"",0,0,0,NA,NA
"24",24,2961768,"2021-07-28T00:00:00","ALKA","Alakasa Industrindo Tbk","--U-2130000000B141------------",232,0,0,232,226,226,-6,2500,571800,10,38,230,1500,226,7900,507665055,507665055,507665055,0,0,"",0,0,0,NA,NA
"25",25,2961769,"2021-07-28T00:00:00","ALMI","Alumindo Light Metal Industry Tbk.","--U-2100000000B141-E----------",232,0,0,256,222,252,20,34000,8489600,40,38.8,252,3000,234,600,6.16e+08,6.16e+08,6.16e+08,0,0,"",0,0,0,NA,NA
"26",26,2961770,"2021-07-28T00:00:00","ALTO","Tri Banyan Tirta Tbk.","--U-1100000000D212------------",304,0,0,320,304,308,4,12900,4005200,25,153.9,310,10300,308,600,2191870558,2191870558,2191870558,0,0,"",0,0,0,NA,NA
"27",27,2961771,"2021-07-28T00:00:00","AMAG","Asuransi Multi Artha Guna Tbk.","XDU-2105000000G412------------",278,0,0,286,278,280,2,303200,84909800,163,266.7,280,13600,278,30500,5001552516,5001552516,5001552516,0,0,"",0,0,0,NA,NA
"28",28,2961772,"2021-07-28T00:00:00","AMAN","Makmur Berkah Amanda Tbk.","--U-1135000000H111------------",416,0,0,418,410,410,-6,905000,375019200,239,372.7,412,44100,410,60400,3873500000,3873500000,3873500000,0,0,"",0,0,0,NA,NA
"29",29,2961773,"2021-07-28T00:00:00","AMAR","Bank Amar Indonesia Tbk.","--U-2105000000G111------------",284,0,0,318,282,282,-2,38805800,11618778600,4638,162.1,282,12000,280,305400,7954749000,7954749000,7954749000,2007000,153000,"",0,0,0,NA,NA
