"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3119172,"2022-05-18T00:00:00","AALI","Astra Agro Lestari Tbk.","XDM-183PM10000D232------------",12025,0,0,12175,11925,11950,-75,1246900,14977935000,1825,970.8,11975,1000,11950,51200,1924688333,1924688333,390711732,848500,363100,"",0,0,0,NA,NA
"2",2,3119173,"2022-05-18T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614---L--------",190,0,0,198,186,189,-1,8571700,1643653100,993,417.5,190,76300,189,164500,3935892857,3935892857,1342926643,1951600,928500,"",0,0,0,NA,NA
"3",3,3119174,"2022-05-18T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",6250,0,0,6250,6250,6250,0,300,1875000,3,1426.9,6400,100,6250,100,620806680,620806680,78594126,0,0,"",0,0,0,NA,NA
"4",4,3119175,"2022-05-18T00:00:00","ABMM","ABM Investama Tbk.","--M-1115000000C311------------",3280,0,0,3360,3190,3230,-50,5659400,18415114000,2413,86.1,3240,6100,3230,34700,2753165000,2753165000,568803889,1010700,386500,"",0,0,0,NA,NA
"5",5,3119176,"2022-05-18T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--M-187EMN6000E743------------",1015,0,0,1030,1000,1015,0,12730600,12874211000,2595,1237.8,1015,290200,1010,141400,1.715e+10,1.715e+10,6835990000,8156200,7347600,"",0,0,0,NA,NA
"6",6,3119177,"2022-05-18T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",164,0,0,167,164,165,1,2631600,436251100,219,12.2,166,474300,165,643200,12675160000,12675160000,2259981028,561200,800,"",0,0,0,NA,NA
"7",7,3119178,"2022-05-18T00:00:00","ADCP","Adhi Commuter Properti Tbk.","--U-1130000000H111------------",74,0,0,76,73,74,0,15012800,1109063500,3844,56.9,74,755500,73,4890100,22222222200,22222222200,2222222220,308800,435100,"",0,0,0,NA,NA
"8",8,3119179,"2022-05-18T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",4820,0,0,4850,4770,4800,-20,104700,502432000,94,249.4,4810,4500,4800,500,589896800,589896800,48961434,0,900,"",0,0,0,NA,NA
"9",9,3119180,"2022-05-18T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835K52000J211------------",685,0,0,695,680,680,-5,3783800,2594877500,1015,534,685,288800,680,2119000,3560849376,3560849376,1744816194,580300,628600,"",423514,287988960,2,NA,NA
"10",10,3119181,"2022-05-18T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-1115200000G211------------",8000,0,0,8150,7950,8075,75,191400,1536107500,223,347.3,8100,28400,8075,300,1e+09,1e+09,79100000,24800,0,"",0,0,0,NA,NA
"11",11,3119182,"2022-05-18T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",162,0,0,172,161,167,5,1098700,184775900,225,14.9,167,37600,166,32600,3889179559,3889179559,520372225,0,0,"",0,0,0,NA,NA
"12",12,3119183,"2022-05-18T00:00:00","ADMR","Adaro Minerals Indonesia Tbk.","--U-2135000000A121------------",2470,0,0,2550,2410,2430,-40,103750100,258855951000,17249,2430,2430,1053200,2420,84100,40882331500,40882331500,6606584770,10417200,21605400,"",33,77880,1,NA,NA
"13",13,3119184,"2022-05-18T00:00:00","ADRO","Adaro Energy Indonesia Tbk.","--MO1XD2Q60000A121------------",3220,3250,3250,3270,3100,3190,-30,128274700,406137973000,17942,290,3190,889400,3180,63700,31985962000,31985962000,13981063990,51672800,30651500,"",396,1249780,12,NA,NA
"14",14,3119185,"2022-05-18T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",326,0,0,344,326,332,6,2400,795800,15,301.8,342,2300,330,100,1e+09,1e+09,250200000,0,0,"",0,0,0,NA,NA
"15",15,3119186,"2022-05-18T00:00:00","AGII","Aneka Gas Industri Tbk.","--M-1835F20000B111------------",1895,0,0,1955,1880,1925,30,11293600,21605774500,3478,175,1925,24000,1920,3000,3066660000,3066660000,597385368,4482000,7355700,"",0,0,0,NA,NA
"16",16,3119187,"2022-05-18T00:00:00","AGRO","Bank Raya Indonesia Tbk.","--U-1105000000G111------------",915,0,0,935,905,935,20,8367200,7752213500,2140,1557.8,935,494400,930,21400,22520054593,22520054593,3182083714,563300,1507200,"",71,64965,1,NA,NA
"17",17,3119188,"2022-05-18T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-2105000000G111------------",116,0,0,119,115,116,0,8465400,991482500,525,144,118,354100,116,328600,17481603282,17481603282,1363565056,0,623500,"",0,0,0,NA,NA
"18",18,3119189,"2022-05-18T00:00:00","AHAP","Asuransi Harta Aman Pratama Tbk.","--U-2100000000G412------------",63,0,0,63,61,61,-2,2282600,141700300,194,230,62,10200,61,2767700,2.94e+09,2.94e+09,523026000,72400,0,"",0,0,0,NA,NA
"19",19,3119190,"2022-05-18T00:00:00","AIMS","Akbar Indo Makmur Stimec Tbk","--U-2130000000A121------------",252,0,0,254,248,250,-2,7400,1855000,24,200,250,27800,248,1300,2.2e+08,2.2e+08,38786000,0,0,"",0,0,0,NA,NA
"20",20,3119191,"2022-05-18T00:00:00","AISA","FKS Food Sejahtera Tbk.","--U-1135000000D222------------",155,0,0,161,153,159,4,5736000,907277000,1252,19.4,160,587100,159,9000,9311800000,9311800000,3387632840,1714500,0,"",0,0,0,NA,NA
"21",21,3119192,"2022-05-18T00:00:00","AKKU","Anugerah Kagum Karya Utama Tbk.","--U-2130000000E512---L--------",50,0,0,50,50,50,0,75100,3755000,8,75.9,50,35233000,0,0,6449463636,6449463636,1663316672,0,0,"",36900,1143900,1,NA,NA
"22",22,3119193,"2022-05-18T00:00:00","AKPI","Argha Karya Prima Industry Tbk.","--U-2130000000B113------------",940,0,0,940,930,930,-10,1800,1675000,9,122.7,930,19900,925,1600,612248000,612248000,26816462,0,0,"",0,0,0,NA,NA
"23",23,3119194,"2022-05-18T00:00:00","AKRA","AKR Corporindo Tbk.","--M-18GXM86000A112------------",1020,0,0,1040,1010,1020,0,46341800,47471862000,4065,4064.7,1020,764500,1015,1610500,20073474600,20073474600,7503464805,26474300,9360700,"",4346700,4476115000,3,NA,NA
"24",24,3119195,"2022-05-18T00:00:00","AKSI","Mineral Sumberdaya Mandiri Tbk.","--U-2130000000K211------------",230,0,0,250,230,234,4,1160300,271993600,141,117,236,100,234,88600,7.2e+08,7.2e+08,57528000,0,0,"",6411400,1410508000,5,NA,NA
