,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2781588,2020-07-28T00:00:00,AALI,Astra Agro Lestari Tbk.,--M-183PM2000012--------------,9400.0,0.0,0.0,9400.0,9250.0,9300.0,-100.0,1451500.0,13530420000.0,1578.0,755.5,9325.0,500.0,9275.0,4400.0,1924688333.0,1924688333.0,1924688333.0,33600.0,164400.0,,0.0,0.0,0.0,,
1,2,2781589,2020-07-28T00:00:00,ABBA,Mahaka Media Tbk.,--U-210000000095--------------,50.0,0.0,0.0,50.0,50.0,50.0,0.0,30100.0,1505000.0,14.0,87.7,50.0,2359000.0,0.0,0.0,2755125000.0,2755125000.0,2755125000.0,0.0,0.0,,0.0,0.0,0.0,,
2,3,2781590,2020-07-28T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U-210500000084--------------,6900.0,0.0,0.0,7025.0,7025.0,7025.0,125.0,1200.0,8430000.0,4.0,1603.8,7075.0,14440800.0,7025.0,100.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2781591,2020-07-28T00:00:00,ABMM,ABM Investama Tbk.,XDU-110500000098--------------,1145.0,0.0,0.0,1195.0,1065.0,1075.0,-70.0,13500.0,14436000.0,12.0,28.7,1080.0,1000.0,1070.0,1000.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2781592,2020-07-28T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--M-1UKEM2000093--------------,1650.0,0.0,0.0,1690.0,1640.0,1685.0,35.0,12864500.0,21540107500.0,4071.0,2054.9,1685.0,835700.0,1680.0,21100.0,17150000000.0,17150000000.0,17150000000.0,8144700.0,6022200.0,,1085600.0,1781469600.0,1.0,,
5,6,2781593,2020-07-28T00:00:00,ACST,Acset Indonusa Tbk.,--U-113000000062--------------,286.0,0.0,0.0,290.0,280.0,288.0,2.0,524600.0,149868600.0,117.0,12.1,288.0,148100.0,286.0,200.0,700000000.0,700000000.0,700000000.0,0.0,0.0,,0.0,0.0,0.0,,
6,7,2781594,2020-07-28T00:00:00,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,900.0,0.0,0.0,905.0,880.0,880.0,-20.0,87900.0,78252500.0,60.0,45.7,880.0,62000.0,875.0,5300.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2781595,2020-07-28T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--M-18AFK0000062--------------,635.0,0.0,0.0,640.0,625.0,630.0,-5.0,8104400.0,5116243000.0,993.0,494.8,635.0,1663400.0,630.0,25000.0,3560849376.0,3560849376.0,3560849376.0,990500.0,50000.0,,2063400.0,1299942000.0,1.0,,
8,9,2781596,2020-07-28T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,7900.0,0.0,0.0,7975.0,7925.0,7975.0,75.0,129000.0,1026760000.0,228.0,343.0,7975.0,4900.0,7950.0,68400.0,1000000000.0,1000000000.0,1000000000.0,2800.0,14400.0,,0.0,0.0,0.0,,
9,10,2781597,2020-07-28T00:00:00,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,119.0,0.0,0.0,131.0,111.0,121.0,2.0,9583000.0,1191172100.0,933.0,10.8,122.0,3500.0,121.0,69400.0,3889179559.0,3889179559.0,3889179559.0,0.0,0.0,,0.0,0.0,0.0,,
