,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2700634,2020-02-14T00:00:00,AALI,Astra Agro Lestari Tbk.,--S1K--1,11025.0,0.0,0.0,11150.0,11000.0,11100.0,75.0,392300.0,4334477500.0,589.0,901.7,11150.0,2100.0,11100.0,400.0,1924688333.0,1924688333.0,1924688333.0,141500.0,78400.0,,0.0,0.0,0.0,,
1,2,2700635,2020-02-14T00:00:00,ABBA,Mahaka Media Tbk.,--U9---2,66.0,0.0,0.0,68.0,65.0,66.0,0.0,4357300.0,287672200.0,388.0,115.8,67.0,360400.0,66.0,25700.0,2755125000.0,2755125000.0,2755125000.0,158300.0,71700.0,,0.0,0.0,0.0,,
2,3,2700636,2020-02-14T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,6800.0,0.0,0.0,0.0,0.0,6800.0,0.0,0.0,0.0,0.0,1552.4,7000.0,800000.0,5450.0,100.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2700637,2020-02-14T00:00:00,ABMM,ABM Investama Tbk.,--U9---1,1465.0,0.0,0.0,1460.0,1120.0,1460.0,-5.0,400.0,482000.0,2.0,38.9,1460.0,600.0,1280.0,300.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2700638,2020-02-14T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--S9B3O1,1610.0,1610.0,1615.0,1655.0,1590.0,1645.0,35.0,20446100.0,33588665500.0,2837.0,2006.1,1650.0,138100.0,1645.0,490300.0,17150000000.0,17150000000.0,17150000000.0,10022100.0,13094700.0,,300.0,490500.0,1.0,,
5,6,2700639,2020-02-14T00:00:00,ACST,Acset Indonusa Tbk.,--U6---1,750.0,0.0,0.0,750.0,690.0,750.0,0.0,55400.0,41281500.0,13.0,31.5,750.0,494600.0,745.0,100.0,700000000.0,700000000.0,700000000.0,11400.0,0.0,,0.0,0.0,0.0,,
6,7,2700640,2020-02-14T00:00:00,ADES,Akasha Wira International Tbk.,--U5---2,910.0,0.0,0.0,910.0,910.0,910.0,0.0,3000.0,2730000.0,1.0,47.3,910.0,6900.0,900.0,2000.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2700641,2020-02-14T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--U6K--1,925.0,0.0,0.0,935.0,910.0,925.0,0.0,4804900.0,4430969500.0,926.0,726.4,930.0,36400.0,925.0,313100.0,3560849376.0,3560849376.0,3560849376.0,438800.0,1005000.0,,14003.0,10222760.0,2.0,,
8,9,2700642,2020-02-14T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,10200.0,0.0,0.0,10200.0,9975.0,10000.0,-200.0,298600.0,3020240000.0,63.0,430.1,10000.0,5100.0,9975.0,4900.0,1000000000.0,1000000000.0,1000000000.0,1300.0,5000.0,,0.0,0.0,0.0,,
9,10,2700643,2020-02-14T00:00:00,ADMG,Polychem Indonesia Tbk,--U3---1,135.0,0.0,0.0,146.0,131.0,132.0,-3.0,460200.0,62109500.0,104.0,11.8,134.0,3000.0,132.0,35100.0,3889179559.0,3889179559.0,3889179559.0,135800.0,0.0,,0.0,0.0,0.0,,
