,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2846802,2020-12-10T00:00:00,AALI,Astra Agro Lestari Tbk.,--M-1M3EM2000012--------------,11925.0,0.0,0.0,12000.0,11700.0,11825.0,-100.0,2656900.0,31531210000.0,2281.0,960.6,11850.0,2600.0,11825.0,1700.0,1924688333.0,1924688333.0,1924688333.0,601900.0,150600.0,,550088.0,6555397200.0,2.0,,
1,2,2846803,2020-12-10T00:00:00,ABBA,Mahaka Media Tbk.,--U-210000000095---E----------,67.0,0.0,0.0,90.0,65.0,90.0,23.0,405919200.0,35461813300.0,8871.0,157.9,0.0,0.0,90.0,30895300.0,2755125000.0,2755125000.0,2755125000.0,431900.0,905900.0,,0.0,0.0,0.0,,
2,3,2846804,2020-12-10T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U-210500000084--------------,5825.0,0.0,0.0,5825.0,5675.0,5825.0,0.0,300.0,1730000.0,3.0,1329.9,5825.0,400.0,5575.0,400.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2846805,2020-12-10T00:00:00,ABMM,ABM Investama Tbk.,--U-110500000098--------------,1000.0,0.0,0.0,1050.0,995.0,995.0,-5.0,366500.0,365157500.0,79.0,26.5,995.0,3000.0,985.0,100.0,2753165000.0,2753165000.0,2753165000.0,4500.0,0.0,,0.0,0.0,0.0,,
4,5,2846806,2020-12-10T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--MO1UKPMA000093--------------,1635.0,1655.0,1655.0,1680.0,1635.0,1680.0,45.0,30032000.0,49900046000.0,7785.0,2048.8,1680.0,768700.0,1675.0,489200.0,17150000000.0,17150000000.0,17150000000.0,13263200.0,7418500.0,,10280900.0,17028197200.0,3.0,,
5,6,2846807,2020-12-10T00:00:00,ACST,Acset Indonusa Tbk.,--U-110000000062--------------,294.0,0.0,0.0,320.0,296.0,304.0,10.0,231064400.0,71276184400.0,9520.0,22.5,306.0,5057400.0,304.0,5907400.0,6425160000.0,6425160000.0,6425160000.0,17357900.0,15457500.0,,0.0,0.0,0.0,,
6,7,2846808,2020-12-10T00:00:00,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,1440.0,0.0,0.0,1500.0,1420.0,1440.0,0.0,146500.0,213429500.0,166.0,74.8,1445.0,800.0,1440.0,500.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2846809,2020-12-10T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--M-183F80000062--------------,1275.0,0.0,0.0,1300.0,1215.0,1260.0,-15.0,38235400.0,48115927500.0,6008.0,989.5,1260.0,94900.0,1255.0,107700.0,3560849376.0,3560849376.0,3560849376.0,3578500.0,4245700.0,,300029.0,382536366.0,2.0,,
8,9,2846810,2020-12-10T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,8700.0,0.0,0.0,8800.0,8650.0,8650.0,-50.0,193100.0,1681110000.0,307.0,372.0,8675.0,400.0,8650.0,45000.0,1000000000.0,1000000000.0,1000000000.0,34800.0,4800.0,,0.0,0.0,0.0,,
9,10,2846811,2020-12-10T00:00:00,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,156.0,0.0,0.0,157.0,151.0,153.0,-3.0,1827000.0,280951500.0,197.0,13.7,154.0,29000.0,153.0,142600.0,3889179559.0,3889179559.0,3889179559.0,500.0,100000.0,,0.0,0.0,0.0,,
10,11,2846812,2020-12-10T00:00:00,ADRO,Adaro Energy Tbk.,--MO1XDCU1000021--------------,1545.0,1580.0,1580.0,1600.0,1525.0,1545.0,0.0,321869700.0,503809203000.0,32996.0,140.5,1545.0,2167700.0,1540.0,6329000.0,31985962000.0,31985962000.0,31985962000.0,51561500.0,18510200.0,,110983.0,169753005.0,12.0,,
11,12,2846813,2020-12-10T00:00:00,AGAR,Asia Sejahtera Mina Tbk.,--U-213000000091--------------,434.0,0.0,0.0,434.0,404.0,406.0,-28.0,16400.0,6744200.0,25.0,369.1,406.0,800.0,404.0,22300.0,1000000000.0,1000000000.0,1000000000.0,0.0,0.0,,0.0,0.0,0.0,,
12,13,2846814,2020-12-10T00:00:00,AGII,Aneka Gas Industri Tbk.,--M-113500000034--------------,900.0,0.0,0.0,915.0,880.0,880.0,-20.0,651100.0,584274000.0,346.0,80.0,885.0,1200.0,880.0,28900.0,3066660000.0,3066660000.0,3066660000.0,293000.0,0.0,,0.0,0.0,0.0,,
13,14,2846815,2020-12-10T00:00:00,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M-110500000081--------------,650.0,0.0,0.0,750.0,655.0,730.0,80.0,512367300.0,364363987000.0,28575.0,1192.7,735.0,2461700.0,730.0,7032900.0,21129857328.0,21129857328.0,21129857328.0,21773600.0,59304000.0,,3051000.0,2007617000.0,9.0,,
14,15,2846816,2020-12-10T00:00:00,AGRS,Bank IBK Indonesia Tbk.,--U-210500000081--------------,160.0,0.0,0.0,160.0,156.0,160.0,0.0,68400.0,10915300.0,19.0,145.5,160.0,56800.0,156.0,25100.0,11154923542.0,11154923542.0,11728776913.0,0.0,0.0,,0.0,0.0,0.0,,
15,16,2846817,2020-12-10T00:00:00,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-210000000084--------------,57.0,0.0,0.0,57.0,56.0,56.0,-1.0,6300.0,356100.0,22.0,211.1,57.0,101300.0,56.0,58100.0,2940000000.0,2940000000.0,2940000000.0,0.0,0.0,,0.0,0.0,0.0,,
16,17,2846818,2020-12-10T00:00:00,AIMS,Akbar Indo Makmur Stimec Tbk,--U-213000000091--------------,136.0,0.0,0.0,150.0,137.0,149.0,13.0,22500.0,3100800.0,10.0,119.2,148.0,6100.0,137.0,21600.0,220000000.0,220000000.0,220000000.0,0.0,0.0,,0.0,0.0,0.0,,
17,18,2846819,2020-12-10T00:00:00,AISA,Tiga Pilar Sejahtera Food Tbk.,--U-110000000051---E----------,388.0,0.0,0.0,444.0,388.0,412.0,24.0,171466100.0,71760450600.0,11496.0,50.1,414.0,323600.0,412.0,888500.0,9311800000.0,9311800000.0,9311800000.0,24353200.0,21473800.0,,0.0,0.0,0.0,,
18,19,2846820,2020-12-10T00:00:00,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-213000000094--------------,50.0,0.0,0.0,50.0,50.0,50.0,0.0,600.0,30000.0,3.0,75.9,50.0,2236900.0,0.0,0.0,6449463636.0,6449463636.0,6449463636.0,0.0,0.0,,0.0,0.0,0.0,,
19,20,2846821,2020-12-10T00:00:00,AKPI,Argha Karya Prima Industry Tbk.,--U-213000000035--------------,378.0,0.0,0.0,388.0,380.0,388.0,10.0,2200.0,848800.0,7.0,51.2,388.0,1100.0,380.0,900.0,680000000.0,680000000.0,680000000.0,0.0,100.0,,0.0,0.0,0.0,,
20,21,2846822,2020-12-10T00:00:00,AKRA,AKR Corporindo Tbk.,--MO1X3XM0000091--------------,3310.0,3330.0,3330.0,3350.0,3230.0,3300.0,-10.0,32368500.0,106758380000.0,6395.0,2630.1,3310.0,274600.0,3300.0,27500.0,4014694920.0,4014694920.0,4014694920.0,8439200.0,3970300.0,,4005500.0,13217919000.0,2.0,,
21,22,2846823,2020-12-10T00:00:00,AKSI,Maming Enam Sembilan Mineral Tbk.,--U-213000000074--------------,388.0,0.0,0.0,434.0,388.0,400.0,12.0,20700.0,8287000.0,26.0,200.0,430.0,6100.0,400.0,6600.0,720000000.0,720000000.0,720000000.0,0.0,0.0,,0.0,0.0,0.0,,
