,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2692497,2020-01-29T00:00:00,AALI,Astra Agro Lestari Tbk.,--S1K--1,11800.0,0.0,0.0,11950.0,11500.0,11800.0,0.0,985700.0,11623532500.0,1149.0,958.6,11800.0,7500.0,11750.0,2000.0,1924688333.0,1924688333.0,1924688333.0,158400.0,56700.0,,44.0,495000.0,1.0,,
1,2,2692498,2020-01-29T00:00:00,ABBA,Mahaka Media Tbk.,--U9---2,84.0,0.0,0.0,89.0,78.0,85.0,1.0,8465600.0,727455800.0,849.0,149.1,85.0,602500.0,84.0,185200.0,2755125000.0,2755125000.0,2755125000.0,12400.0,35800.0,,0.0,0.0,0.0,,
2,3,2692499,2020-01-29T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,6800.0,0.0,0.0,0.0,0.0,6800.0,0.0,0.0,0.0,0.0,1552.4,6800.0,100.0,5450.0,100.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2692500,2020-01-29T00:00:00,ABMM,ABM Investama Tbk.,--U9---1,1450.0,0.0,0.0,1445.0,1430.0,1445.0,-5.0,500.0,718000.0,4.0,38.5,1445.0,500.0,1430.0,100.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2692501,2020-01-29T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--S9KB-1,1630.0,0.0,0.0,1645.0,1595.0,1595.0,-35.0,8183500.0,13217168000.0,2913.0,1945.1,1600.0,35200.0,1595.0,205100.0,17150000000.0,17150000000.0,17150000000.0,6196800.0,3268500.0,,42.0,66990.0,1.0,,
5,6,2692502,2020-01-29T00:00:00,ACST,Acset Indonusa Tbk.,--U6---1,905.0,0.0,0.0,945.0,930.0,930.0,25.0,200.0,187500.0,2.0,39.1,930.0,300.0,915.0,500.0,700000000.0,700000000.0,700000000.0,0.0,0.0,,0.0,0.0,0.0,,
6,7,2692503,2020-01-29T00:00:00,ADES,Akasha Wira International Tbk.,--U5---2,980.0,0.0,0.0,980.0,945.0,980.0,0.0,1000.0,955500.0,3.0,50.9,970.0,3000.0,950.0,500.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2692504,2020-01-29T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--U6K--1,1045.0,0.0,0.0,1065.0,1045.0,1050.0,5.0,3039800.0,3205756500.0,1038.0,824.6,1050.0,123100.0,1045.0,171500.0,3560849376.0,3560849376.0,3560849376.0,368600.0,202100.0,,557000.0,582065000.0,1.0,,
8,9,2692505,2020-01-29T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,10000.0,0.0,0.0,10025.0,9950.0,9950.0,-50.0,436300.0,4354112500.0,178.0,428.0,9975.0,23100.0,9950.0,2600.0,1000000000.0,1000000000.0,1000000000.0,76900.0,0.0,,0.0,0.0,0.0,,
9,10,2692506,2020-01-29T00:00:00,ADMG,Polychem Indonesia Tbk,--U3---1,169.0,0.0,0.0,169.0,166.0,166.0,-3.0,576300.0,96577600.0,64.0,14.8,168.0,73500.0,166.0,314400.0,3889179559.0,3889179559.0,3889179559.0,144000.0,0.0,,0.0,0.0,0.0,,
10,11,2692507,2020-01-29T00:00:00,ADRO,Adaro Energy Tbk.,--S2BXO1,1325.0,1330.0,1335.0,1345.0,1300.0,1305.0,-20.0,27119800.0,35851307000.0,4777.0,118.6,1305.0,295300.0,1300.0,601300.0,31985962000.0,31985962000.0,31985962000.0,9303400.0,7494500.0,,40000.0,53000000.0,1.0,,
11,12,2692508,2020-01-29T00:00:00,AGAR,Asia Sejahtera Mina Tbk.,--U9---2,392.0,0.0,0.0,396.0,386.0,392.0,0.0,194600.0,75449400.0,25.0,356.4,392.0,5000.0,386.0,30000.0,1000000000.0,250000000.0,1000000000.0,0.0,0.0,,0.0,0.0,0.0,,
12,13,2692509,2020-01-29T00:00:00,AGII,Aneka Gas Industri Tbk.,--S3---1,590.0,0.0,0.0,590.0,585.0,590.0,0.0,137900.0,81326000.0,41.0,53.6,590.0,4000.0,585.0,10600.0,3066660000.0,3066660000.0,3066660000.0,129500.0,1700.0,,0.0,0.0,0.0,,
13,14,2692510,2020-01-29T00:00:00,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M8---1,159.0,0.0,0.0,164.0,159.0,159.0,0.0,1594200.0,255545900.0,331.0,259.8,160.0,3800.0,159.0,244900.0,21129857328.0,21129857328.0,21129857328.0,0.0,0.0,,0.0,0.0,0.0,,
14,15,2692511,2020-01-29T00:00:00,AGRS,Bank IBK Indonesia Tbk.,--U8---2,159.0,0.0,0.0,161.0,150.0,155.0,-4.0,11400.0,1779700.0,10.0,140.9,160.0,10100.0,155.0,11000.0,7037266148.0,7037266148.0,7037266148.0,0.0,0.0,,0.0,0.0,0.0,,
15,16,2692512,2020-01-29T00:00:00,AHAP,Asuransi Harta Aman Pratama Tbk.,--U8---2,60.0,0.0,0.0,60.0,58.0,58.0,-2.0,466100.0,27409800.0,99.0,218.7,59.0,16700.0,58.0,28300.0,2940000000.0,2940000000.0,2940000000.0,0.0,0.0,,0.0,0.0,0.0,,
16,17,2692513,2020-01-29T00:00:00,AIMS,Akbar Indo Makmur Stimec Tbk,--U9---2,180.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,220000000.0,220000000.0,220000000.0,0.0,0.0,,0.0,0.0,0.0,,
17,18,2692514,2020-01-29T00:00:00,AISA,Tiga Pilar Sejahtera Food Tbk.,--U5---1,168.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,3218600000.0,3218600000.0,3218600000.0,0.0,0.0,,0.0,0.0,0.0,,
18,19,2692515,2020-01-29T00:00:00,AKKU,Anugerah Kagum Karya Utama Tbk.,--U9---2,50.0,0.0,0.0,50.0,50.0,50.0,0.0,1600.0,80000.0,6.0,75.9,50.0,1408900.0,0.0,0.0,6449463636.0,6449463636.0,6449463636.0,0.0,0.0,,0.0,0.0,0.0,,
19,20,2692516,2020-01-29T00:00:00,AKPI,Argha Karya Prima Industry Tbk.,--U3---2,368.0,0.0,0.0,366.0,340.0,352.0,-16.0,11400.0,4165600.0,6.0,46.4,366.0,100.0,352.0,4900.0,680000000.0,680000000.0,680000000.0,0.0,8600.0,,0.0,0.0,0.0,,
