"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,3062216,"2022-01-24T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3PM00000D232------------",9925,0,0,10100,9850,9875,-50,1285600,12755390000,1067,802.2,9875,2000,9850,89400,1924688333,1924688333,1004302372,194700,260800,"",0,0,0,NA,NA
"2",2,3062217,"2022-01-24T00:00:00","ABBA","Mahaka Media Tbk.","--U-2105000000E614------------",290,0,0,324,290,324,34,26357900,8083318800,3269,568.4,326,40500,324,509300,2755125000,2755125000,1524410663,2689100,3284700,"",0,0,0,NA,NA
"3",3,3062218,"2022-01-24T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",7000,0,0,7000,6550,6600,-400,400,2670000,4,1506.8,7000,100,6600,1100,620806680,620806680,388004175,0,0,"",0,0,0,NA,NA
"4",4,3062219,"2022-01-24T00:00:00","ABMM","ABM Investama Tbk.","--M-1105000000C311------------",1380,0,0,1435,1370,1435,55,4743100,6695573000,951,38.3,1435,4000,1430,400,2753165000,2753165000,1442383144,268700,849900,"",0,0,0,NA,NA
"5",5,3062220,"2022-01-24T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1H3EMN6000E743------------",1275,1280,1280,1295,1270,1270,-5,7732300,9877165500,2473,1548.8,1280,145900,1270,73000,1.715e+10,1.715e+10,10962280000,5826800,3433200,"",8e+06,1.0216e+10,1,NA,NA
"6",6,3062221,"2022-01-24T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",194,0,0,198,191,192,-2,5845500,1130686500,484,14.2,193,100,192,277500,12675160000,12675160000,6426306120,473200,197700,"",0,0,0,NA,NA
"7",7,3062222,"2022-01-24T00:00:00","ADES","Akasha Wira International Tbk.","--U-2135000000D212------------",3400,0,0,3450,3360,3410,10,81500,277594000,119,177.1,3410,3700,3400,100,589896800,589896800,265335581,2000,23900,"",0,0,0,NA,NA
"8",8,3062223,"2022-01-24T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1835V52000J211------------",840,0,0,850,825,835,-5,5844400,4879374000,1051,655.8,840,574100,835,4300,3560849376,3560849376,2471229467,134800,382700,"",0,0,0,NA,NA
"9",9,3062224,"2022-01-24T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-1105000000G211------------",7625,0,0,7700,7600,7625,0,70100,534535000,139,328,7625,9800,7575,34300,1e+09,1e+09,447500000,700,0,"",0,0,0,NA,NA
"10",10,3062225,"2022-01-24T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",188,0,0,189,180,182,-6,3129500,568398000,361,16.2,183,52600,182,6700,3889179559,3889179559,1867972942,0,0,"",0,0,0,NA,NA
"11",11,3062226,"2022-01-24T00:00:00","ADMR","Adaro Minerals Indonesia Tbk.","--U-2130000000A121------------",985,0,0,1070,985,1050,65,175909100,182684253500,24957,1050,1055,316700,1050,9421400,40882331500,40882331500,20317181500,2860700,6370200,"",1026300,1072289500,2,NA,NA
"12",12,3062227,"2022-01-24T00:00:00","ADRO","Adaro Energy Tbk.","--MO1XD5U60000A121------------",2310,2300,2300,2350,2250,2270,-40,94316300,215471015000,11762,206.4,2280,215000,2270,1013900,31985962000,31985962000,21184302633,19545600,18604000,"",5402230,12316389700,4,NA,NA
"13",13,3062228,"2022-01-24T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",364,0,0,366,346,348,-16,3000,1066400,8,316.4,360,200,348,10200,1e+09,1e+09,550100000,0,0,"",0,0,0,NA,NA
"14",14,3062229,"2022-01-24T00:00:00","AGII","Aneka Gas Industri Tbk.","--M-1835400000B111------------",1390,0,0,1415,1390,1400,10,8342800,11688372500,1906,127.3,1405,3600,1400,464700,3066660000,3066660000,1565836596,321100,140900,"",0,0,0,NA,NA
"15",15,3062230,"2022-01-24T00:00:00","AGRO","Bank Raya Indonesia Tbk.","--U-1100000000G111------------",1325,0,0,1325,1235,1250,-75,65917000,82897694500,11024,2082.7,1255,123900,1250,11100,22520054593,22520054593,10917722467,2306200,12896700,"",135,154240,2,NA,NA
"16",16,3062231,"2022-01-24T00:00:00","AGRS","Bank IBK Indonesia Tbk.","--U-2105000000G111------------",163,0,0,167,156,157,-6,33092800,5288249800,3023,195,157,1038000,156,2544900,17481603282,17481603282,7810780346,2358700,3515600,"",0,0,0,NA,NA
