,No,IDStockSummary,Date,StockCode,StockName,Remarks,Previous,OpenPrice,FirstTrade,High,Low,Close,Change,Volume,Value,Frequency,IndexIndividual,Offer,OfferVolume,Bid,BidVolume,ListedShares,TradebleShares,WeightForIndex,ForeignSell,ForeignBuy,DelistingDate,NonRegularVolume,NonRegularValue,NonRegularFrequency,persen,percentage
0,1,2849653,2020-12-16T00:00:00,AALI,Astra Agro Lestari Tbk.,--M-1M3EM2000012--------------,11850.0,0.0,0.0,12125.0,11850.0,12100.0,250.0,3830100.0,46141142500.0,2850.0,983.0,12125.0,36000.0,12100.0,91600.0,1924688333.0,1924688333.0,1924688333.0,1860000.0,516400.0,,0.0,0.0,0.0,,
1,2,2849654,2020-12-16T00:00:00,ABBA,Mahaka Media Tbk.,--U-210000000095---E----------,77.0,0.0,0.0,83.0,77.0,79.0,2.0,40030700.0,3184991000.0,1844.0,138.6,79.0,4120700.0,78.0,2119200.0,2755125000.0,2755125000.0,2755125000.0,0.0,0.0,,0.0,0.0,0.0,,
2,3,2849655,2020-12-16T00:00:00,ABDA,Asuransi Bina Dana Arta Tbk.,--U-210500000084--------------,5825.0,0.0,0.0,0.0,0.0,5825.0,0.0,0.0,0.0,0.0,1329.9,5800.0,400.0,0.0,0.0,620806680.0,620806680.0,620806680.0,0.0,0.0,,0.0,0.0,0.0,,
3,4,2849656,2020-12-16T00:00:00,ABMM,ABM Investama Tbk.,--U-110500000098--------------,940.0,0.0,0.0,950.0,920.0,925.0,-15.0,113500.0,105825500.0,54.0,24.7,925.0,3900.0,920.0,300.0,2753165000.0,2753165000.0,2753165000.0,0.0,0.0,,0.0,0.0,0.0,,
4,5,2849657,2020-12-16T00:00:00,ACES,Ace Hardware Indonesia Tbk.,--MO1UKPMN000093--------------,1810.0,1830.0,1825.0,1840.0,1800.0,1805.0,-5.0,22594300.0,41060040000.0,5474.0,2201.2,1810.0,190300.0,1805.0,2660700.0,17150000000.0,17150000000.0,17150000000.0,13453100.0,16121400.0,,4999082.0,8948389650.0,3.0,,
5,6,2849658,2020-12-16T00:00:00,ACST,Acset Indonusa Tbk.,--U-110000000062--------------,308.0,0.0,0.0,334.0,308.0,312.0,4.0,248465400.0,79575980800.0,9235.0,23.0,314.0,1750700.0,312.0,3201100.0,6425160000.0,6425160000.0,6425160000.0,20537700.0,15041300.0,,0.0,0.0,0.0,,
6,7,2849659,2020-12-16T00:00:00,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,1495.0,0.0,0.0,1535.0,1500.0,1520.0,25.0,217400.0,328793000.0,100.0,79.0,1525.0,10500.0,1520.0,300.0,589896800.0,589896800.0,589896800.0,0.0,0.0,,0.0,0.0,0.0,,
7,8,2849660,2020-12-16T00:00:00,ADHI,Adhi Karya (Persero) Tbk.,--M-183F80000062--------------,1280.0,0.0,0.0,1320.0,1280.0,1290.0,10.0,56724000.0,73550899000.0,5986.0,1013.1,1295.0,482900.0,1290.0,279300.0,3560849376.0,3560849376.0,3560849376.0,15705500.0,4008900.0,,807800.0,1027521600.0,1.0,,
8,9,2849661,2020-12-16T00:00:00,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,8750.0,0.0,0.0,8800.0,8725.0,8725.0,-25.0,223200.0,1951877500.0,327.0,375.3,8725.0,3700.0,8700.0,40500.0,1000000000.0,1000000000.0,1000000000.0,64200.0,4500.0,,0.0,0.0,0.0,,
9,10,2849662,2020-12-16T00:00:00,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,154.0,0.0,0.0,159.0,151.0,155.0,1.0,718000.0,111584600.0,150.0,13.8,156.0,91000.0,155.0,115100.0,3889179559.0,3889179559.0,3889179559.0,0.0,0.0,,0.0,0.0,0.0,,
10,11,2849663,2020-12-16T00:00:00,ADRO,Adaro Energy Tbk.,--MO1XDCU1000021--------------,1530.0,1550.0,1550.0,1570.0,1545.0,1555.0,25.0,183469700.0,285405945000.0,16382.0,141.4,1560.0,1685000.0,1550.0,1973300.0,31985962000.0,31985962000.0,31985962000.0,43004300.0,58578100.0,,424729.0,661602895.0,8.0,,
11,12,2849664,2020-12-16T00:00:00,AGAR,Asia Sejahtera Mina Tbk.,--U-213000000091--------------,400.0,0.0,0.0,400.0,380.0,382.0,-18.0,9900.0,3785600.0,30.0,347.3,384.0,800.0,380.0,4400.0,1000000000.0,1000000000.0,1000000000.0,0.0,0.0,,0.0,0.0,0.0,,
12,13,2849665,2020-12-16T00:00:00,AGII,Aneka Gas Industri Tbk.,--M-113500000034--------------,890.0,0.0,0.0,895.0,865.0,875.0,-15.0,344700.0,302264500.0,292.0,79.5,880.0,28400.0,875.0,3900.0,3066660000.0,3066660000.0,3066660000.0,0.0,0.0,,0.0,0.0,0.0,,
13,14,2849666,2020-12-16T00:00:00,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M-110500000081--------------,810.0,0.0,0.0,980.0,800.0,965.0,155.0,557606400.0,501673732500.0,32767.0,1576.6,970.0,814000.0,965.0,21924500.0,21129857328.0,21129857328.0,21129857328.0,27117000.0,26535700.0,,177800.0,169799000.0,1.0,,
14,15,2849667,2020-12-16T00:00:00,AGRS,Bank IBK Indonesia Tbk.,--U-210500000081--------------,159.0,0.0,0.0,161.0,155.0,155.0,-4.0,18500.0,2917800.0,15.0,140.9,159.0,23000.0,155.0,61800.0,11154923542.0,11154923542.0,11728776913.0,0.0,0.0,,0.0,0.0,0.0,,
15,16,2849668,2020-12-16T00:00:00,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-210000000084--------------,57.0,0.0,0.0,60.0,56.0,57.0,0.0,9900.0,564200.0,32.0,214.9,57.0,21700.0,56.0,58200.0,2940000000.0,2940000000.0,2940000000.0,0.0,0.0,,0.0,0.0,0.0,,
16,17,2849669,2020-12-16T00:00:00,AIMS,Akbar Indo Makmur Stimec Tbk,--U-213000000091--------------,144.0,0.0,0.0,142.0,136.0,142.0,-2.0,4700.0,666800.0,6.0,113.6,142.0,2700.0,136.0,8100.0,220000000.0,220000000.0,220000000.0,0.0,0.0,,0.0,0.0,0.0,,
17,18,2849670,2020-12-16T00:00:00,AISA,Tiga Pilar Sejahtera Food Tbk.,--U-110000000051---E----------,442.0,0.0,0.0,450.0,432.0,434.0,-8.0,61350100.0,26999553600.0,4242.0,52.8,436.0,255500.0,434.0,289300.0,9311800000.0,9311800000.0,9311800000.0,14873200.0,2077800.0,,100000.0,100700000.0,1.0,,
18,19,2849671,2020-12-16T00:00:00,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-213000000094--------------,50.0,0.0,0.0,50.0,50.0,50.0,0.0,7800.0,390000.0,10.0,75.9,50.0,3346500.0,0.0,0.0,6449463636.0,6449463636.0,6449463636.0,0.0,0.0,,0.0,0.0,0.0,,
