"","No","IDStockSummary","Date","StockCode","StockName","Remarks","Previous","OpenPrice","FirstTrade","High","Low","Close","Change","Volume","Value","Frequency","IndexIndividual","Offer","OfferVolume","Bid","BidVolume","ListedShares","TradebleShares","WeightForIndex","ForeignSell","ForeignBuy","DelistingDate","NonRegularVolume","NonRegularValue","NonRegularFrequency","persen","percentage"
"1",1,2891412,"2021-03-12T00:00:00","AALI","Astra Agro Lestari Tbk.","--M-1M3EM00000D232------------",11000,0,0,11550,11025,11300,300,4875600,55618482500,3700,918,11450,300,11300,266500,1924688333,1924688333,1924688333,106500,613200,"",0,0,0,NA,NA
"2",2,2891413,"2021-03-12T00:00:00","ABBA","Mahaka Media Tbk.","--U-2100000000E614-E----------",155,0,0,192,145,159,4,556413000,97608972000,31579,278.9,160,1497900,159,1301000,2755125000,2755125000,2755125000,5136700,5716000,"",0,0,0,NA,NA
"3",3,2891414,"2021-03-12T00:00:00","ABDA","Asuransi Bina Dana Arta Tbk.","--U-2105000000G412------------",7025,0,0,7050,7050,7050,25,1000,7050000,2,1609.5,7050,2100,0,0,620806680,620806680,620806680,0,0,"",0,0,0,NA,NA
"4",4,2891415,"2021-03-12T00:00:00","ABMM","ABM Investama Tbk.","--U-1105000000C311------------",755,0,0,805,750,760,5,37700,28485500,35,20.3,760,44800,750,7500,2753165000,2753165000,2753165000,0,0,"",0,0,0,NA,NA
"5",5,2891416,"2021-03-12T00:00:00","ACES","Ace Hardware Indonesia Tbk.","--MO1U7PMN0000E743------------",1605,1610,1615,1615,1580,1595,-10,26011100,41539105000,5487,1945.1,1600,47800,1595,137600,1.715e+10,1.715e+10,1.715e+10,17615400,18311200,"",0,0,0,NA,NA
"6",6,2891417,"2021-03-12T00:00:00","ACST","Acset Indonusa Tbk.","--U-1105000000J211------------",372,0,0,386,374,382,10,47554600,18031099200,3998,28.2,382,78800,380,3236300,6425160000,6425160000,6425160000,376200,745600,"",0,0,0,NA,NA
"7",7,2891418,"2021-03-12T00:00:00","ADES","Akasha Wira International Tbk.","--U-2130000000D212------------",1690,0,0,1710,1690,1690,0,208600,353977500,137,87.8,1690,46700,1685,3700,589896800,589896800,589896800,0,0,"",0,0,0,NA,NA
"8",8,2891419,"2021-03-12T00:00:00","ADHI","Adhi Karya (Persero) Tbk.","--M-1135400000J211------------",1270,0,0,1325,1275,1300,30,18608300,24198709500,3367,1020.9,1305,400,1300,56100,3560849376,3560849376,3560849376,354000,2982300,"",0,0,0,NA,NA
"9",9,2891420,"2021-03-12T00:00:00","ADMF","Adira Dinamika Multi Finance Tbk.","--U-110F000000G211------------",8350,0,0,8400,8325,8350,0,446800,3730287500,353,359.1,8350,10200,8325,44900,1e+09,1e+09,1e+09,348200,105900,"",0,0,0,NA,NA
"10",10,2891421,"2021-03-12T00:00:00","ADMG","Polychem Indonesia Tbk","--U-1130000000B111------------",188,0,0,192,185,188,0,4077600,768114700,743,16.8,189,144600,188,30100,3889179559,3889179559,3889179559,92900,0,"",0,0,0,NA,NA
"11",11,2891422,"2021-03-12T00:00:00","ADRO","Adaro Energy Tbk.","--MO1XDCU60000A121------------",1170,1190,1185,1225,1185,1210,40,170821500,206140087500,19978,110,1215,2576400,1210,1663500,31985962000,31985962000,31985962000,13320500,62763600,"",1200149,1431779207,3,NA,NA
"12",12,2891423,"2021-03-12T00:00:00","AGAR","Asia Sejahtera Mina Tbk.","--U-2130000000D231------------",380,0,0,420,380,408,28,6800,2593800,27,370.9,408,2400,380,5500,1e+09,1e+09,1e+09,0,0,"",0,0,0,NA,NA
"13",13,2891424,"2021-03-12T00:00:00","AGII","Aneka Gas Industri Tbk.","--U-1135000000B111------------",1235,0,0,1340,1240,1270,35,22496600,28975179000,6113,115.5,1275,32800,1270,109200,3066660000,3066660000,3066660000,476700,1275900,"",1000,1260000,1,NA,NA
"14",14,2891425,"2021-03-12T00:00:00","AGRO","Bank Rakyat Indonesia Agroniaga Tbk.","--U-1105000000G111------------",1155,0,0,1255,1150,1245,90,185607100,224190528500,23719,2034,1250,1283600,1245,13295900,21129857328,21129857328,21129857328,13923700,9300200,"",1000,1160000,1,NA,NA
