,0,1,3
0,Current PE Ratio (Annualised),4.84,TINS
1,Current PE Ratio (TTM),6.15,TINS
2,Forward PE Ratio,5.43,TINS
3,IHSG PE Ratio TTM (Median),8.47,TINS
4,Earnings Yield (TTM)(%),16.25%,TINS
5,Current Price to Sales (TTM),0.70,TINS
6,Current Price to Book Value,1.66,TINS
7,Current Price To Cashflow (TTM),0.61,TINS
8,Current Price To Free Cashflow (TTM),0.62,TINS
9,EV to EBIT (TTM),4.23,TINS
10,PEG Ratio,0.01,TINS
11,PEG Ratio (3yr),0.18,TINS
12,PEG (Forward),0.30,TINS
