,0,1,3
0,Current PE Ratio (Annualised),-5.95,UANG
1,Current PE Ratio (TTM),-6.48,UANG
2,Forward PE Ratio,-,UANG
3,IHSG PE Ratio TTM (Median),8.47,UANG
4,Earnings Yield (TTM)(%),-15.43%,UANG
5,Current Price to Sales (TTM),2325.39,UANG
6,Current Price to Book Value,-49.51,UANG
7,Current Price To Cashflow (TTM),4.65,UANG
8,Current Price To Free Cashflow (TTM),4.68,UANG
9,EV to EBIT (TTM),-18.24,UANG
10,PEG Ratio,-,UANG
11,PEG Ratio (3yr),-,UANG
12,PEG (Forward),-,UANG
