,0,1,3
0,Current PE Ratio (Annualised),-15.59,BEKS
1,Current PE Ratio (TTM),-10.51,BEKS
2,Forward PE Ratio,-,BEKS
3,IHSG PE Ratio TTM (Median),8.47,BEKS
4,Earnings Yield (TTM)(%),-9.51%,BEKS
5,Current Price to Sales (TTM),6.38,BEKS
6,Current Price to Book Value,1.43,BEKS
7,Current Price To Cashflow (TTM),0.02,BEKS
8,Current Price To Free Cashflow (TTM),0.02,BEKS
9,EV to EBIT (TTM),-13.76,BEKS
10,PEG Ratio,-0.12,BEKS
11,PEG Ratio (3yr),-0.22,BEKS
12,PEG (Forward),-,BEKS
