,0,1,3
0,Current PE Ratio (Annualised),643.62,PPRO
1,Current PE Ratio (TTM),161.37,PPRO
2,Forward PE Ratio,-,PPRO
3,IHSG PE Ratio TTM (Median),8.47,PPRO
4,Earnings Yield (TTM)(%),0.62%,PPRO
5,Current Price to Sales (TTM),3.26,PPRO
6,Current Price to Book Value,0.84,PPRO
7,Current Price To Cashflow (TTM),0.02,PPRO
8,Current Price To Free Cashflow (TTM),0.02,PPRO
9,EV to EBIT (TTM),142.02,PPRO
10,PEG Ratio,-2.09,PPRO
11,PEG Ratio (3yr),-2.49,PPRO
12,PEG (Forward),-,PPRO
