,0,1,3
0,Current PE Ratio (Annualised),166.90,AMAN
1,Current PE Ratio (TTM),53.65,AMAN
2,Forward PE Ratio,-,AMAN
3,IHSG PE Ratio TTM (Median),8.47,AMAN
4,Earnings Yield (TTM)(%),1.86%,AMAN
5,Current Price to Sales (TTM),16.31,AMAN
6,Current Price to Book Value,2.68,AMAN
7,Current Price To Cashflow (TTM),0.20,AMAN
8,Current Price To Free Cashflow (TTM),0.20,AMAN
9,EV to EBIT (TTM),43.62,AMAN
10,PEG Ratio,0.78,AMAN
11,PEG Ratio (3yr),-,AMAN
12,PEG (Forward),-,AMAN
