,0,1,3
0,Current PE Ratio (Annualised),-136.45,MTRA
1,Current PE Ratio (TTM),28.77,MTRA
2,Forward PE Ratio,-,MTRA
3,IHSG PE Ratio TTM (Median),7.18,MTRA
4,Earnings Yield (TTM)(%),3.48%,MTRA
5,Current Price to Sales (TTM),0.81,MTRA
6,Current Price to Book Value,1.87,MTRA
7,Current Price To Cashflow (TTM),-4.86,MTRA
8,Current Price To Free Cashflow (TTM),-5.01,MTRA
9,EV to EBIT (TTM),13.48,MTRA
10,PEG Ratio,-,MTRA
11,PEG Ratio (3yr),-,MTRA
12,PEG (Forward),-,MTRA
