,0,1,3
0,Current PE Ratio (Annualised),-45.80,SHID
1,Current PE Ratio (TTM),-38.31,SHID
2,Forward PE Ratio,-,SHID
3,IHSG PE Ratio TTM (Median),8.47,SHID
4,Earnings Yield (TTM)(%),-2.61%,SHID
5,Current Price to Sales (TTM),28.28,SHID
6,Current Price to Book Value,2.43,SHID
7,Current Price To Cashflow (TTM),0.68,SHID
8,Current Price To Free Cashflow (TTM),0.68,SHID
9,EV to EBIT (TTM),-55.55,SHID
10,PEG Ratio,-1.96,SHID
11,PEG Ratio (3yr),-0.20,SHID
12,PEG (Forward),-,SHID
