,0,1,3
0,Current PE Ratio (Annualised),14.15,ULTJ
1,Current PE Ratio (TTM),14.12,ULTJ
2,Forward PE Ratio,-,ULTJ
3,IHSG PE Ratio TTM (Median),8.47,ULTJ
4,Earnings Yield (TTM)(%),7.08%,ULTJ
5,Current Price to Sales (TTM),2.38,ULTJ
6,Current Price to Book Value,3.04,ULTJ
7,Current Price To Cashflow (TTM),0.59,ULTJ
8,Current Price To Free Cashflow (TTM),0.59,ULTJ
9,EV to EBIT (TTM),11.53,ULTJ
10,PEG Ratio,0.90,ULTJ
11,PEG Ratio (3yr),0.64,ULTJ
12,PEG (Forward),-,ULTJ
