,0,1,3
0,Current PE Ratio (Annualised),39.90,BSIM
1,Current PE Ratio (TTM),27.33,BSIM
2,Forward PE Ratio,-,BSIM
3,IHSG PE Ratio TTM (Median),8.47,BSIM
4,Earnings Yield (TTM)(%),3.66%,BSIM
5,Current Price to Sales (TTM),3.59,BSIM
6,Current Price to Book Value,1.66,BSIM
7,Current Price To Cashflow (TTM),0.24,BSIM
8,Current Price To Free Cashflow (TTM),0.24,BSIM
9,EV to EBIT (TTM),22.43,BSIM
10,PEG Ratio,3.50,BSIM
11,PEG Ratio (3yr),0.89,BSIM
12,PEG (Forward),-,BSIM
