,0,1,3
0,Current PE Ratio (Annualised),3.74,CSRA
1,Current PE Ratio (TTM),3.76,CSRA
2,Forward PE Ratio,-,CSRA
3,IHSG PE Ratio TTM (Median),8.47,CSRA
4,Earnings Yield (TTM)(%),26.58%,CSRA
5,Current Price to Sales (TTM),1.30,CSRA
6,Current Price to Book Value,1.42,CSRA
7,Current Price To Cashflow (TTM),0.26,CSRA
8,Current Price To Free Cashflow (TTM),0.26,CSRA
9,EV to EBIT (TTM),3.40,CSRA
10,PEG Ratio,0.01,CSRA
11,PEG Ratio (3yr),-,CSRA
12,PEG (Forward),-,CSRA
