,0,1,3
0,Current PE Ratio (Annualised),7.68,PMJS
1,Current PE Ratio (TTM),9.45,PMJS
2,Forward PE Ratio,-,PMJS
3,IHSG PE Ratio TTM (Median),8.47,PMJS
4,Earnings Yield (TTM)(%),10.59%,PMJS
5,Current Price to Sales (TTM),0.20,PMJS
6,Current Price to Book Value,1.06,PMJS
7,Current Price To Cashflow (TTM),0.07,PMJS
8,Current Price To Free Cashflow (TTM),0.07,PMJS
9,EV to EBIT (TTM),5.15,PMJS
10,PEG Ratio,0.06,PMJS
11,PEG Ratio (3yr),-0.10,PMJS
12,PEG (Forward),-,PMJS
