,0,1,3
0,Current PE Ratio (Annualised),98.93,AGRO
1,Current PE Ratio (TTM),-6.26,AGRO
2,Forward PE Ratio,-,AGRO
3,IHSG PE Ratio TTM (Median),8.47,AGRO
4,Earnings Yield (TTM)(%),-15.97%,AGRO
5,Current Price to Sales (TTM),12.73,AGRO
6,Current Price to Book Value,7.66,AGRO
7,Current Price To Cashflow (TTM),0.33,AGRO
8,Current Price To Free Cashflow (TTM),0.33,AGRO
9,EV to EBIT (TTM),-6.03,AGRO
10,PEG Ratio,-,AGRO
11,PEG Ratio (3yr),-0.04,AGRO
12,PEG (Forward),-,AGRO
