,0,1,3
0,Current PE Ratio (Annualised),10.24,TRST
1,Current PE Ratio (TTM),11.58,TRST
2,Forward PE Ratio,-,TRST
3,IHSG PE Ratio TTM (Median),8.47,TRST
4,Earnings Yield (TTM)(%),8.64%,TRST
5,Current Price to Sales (TTM),0.54,TRST
6,Current Price to Book Value,0.87,TRST
7,Current Price To Cashflow (TTM),20.07,TRST
8,Current Price To Free Cashflow (TTM),-14.01,TRST
9,EV to EBIT (TTM),13.76,TRST
10,PEG Ratio,0.09,TRST
11,PEG Ratio (3yr),0.30,TRST
12,PEG (Forward),-,TRST
