,0,1,3
0,Current PE Ratio (Annualised),130.45,GLOB
1,Current PE Ratio (TTM),-2.46,GLOB
2,Forward PE Ratio,-,GLOB
3,IHSG PE Ratio TTM (Median),8.47,GLOB
4,Earnings Yield (TTM)(%),-40.73%,GLOB
5,Current Price to Sales (TTM),2.70,GLOB
6,Current Price to Book Value,-0.17,GLOB
7,Current Price To Cashflow (TTM),0.05,GLOB
8,Current Price To Free Cashflow (TTM),0.05,GLOB
9,EV to EBIT (TTM),871.59,GLOB
10,PEG Ratio,-,GLOB
11,PEG Ratio (3yr),-0.06,GLOB
12,PEG (Forward),-,GLOB
