,0,1,3
0,Current PE Ratio (Annualised),174.21,PZZA
1,Current PE Ratio (TTM),28.02,PZZA
2,Forward PE Ratio,-,PZZA
3,IHSG PE Ratio TTM (Median),8.47,PZZA
4,Earnings Yield (TTM)(%),3.57%,PZZA
5,Current Price to Sales (TTM),0.46,PZZA
6,Current Price to Book Value,1.40,PZZA
7,Current Price To Cashflow (TTM),0.21,PZZA
8,Current Price To Free Cashflow (TTM),0.21,PZZA
9,EV to EBIT (TTM),28.49,PZZA
10,PEG Ratio,0.17,PZZA
11,PEG Ratio (3yr),-0.95,PZZA
12,PEG (Forward),-,PZZA
