,0,1,3
0,Current PE Ratio (Annualised),135.16,PRAS
1,Current PE Ratio (TTM),4.19,PRAS
2,Forward PE Ratio,-,PRAS
3,IHSG PE Ratio TTM (Median),8.47,PRAS
4,Earnings Yield (TTM)(%),23.87%,PRAS
5,Current Price to Sales (TTM),0.58,PRAS
6,Current Price to Book Value,0.30,PRAS
7,Current Price To Cashflow (TTM),0.08,PRAS
8,Current Price To Free Cashflow (TTM),0.08,PRAS
9,EV to EBIT (TTM),245.32,PRAS
10,PEG Ratio,0.05,PRAS
11,PEG Ratio (3yr),-0.08,PRAS
12,PEG (Forward),-,PRAS
