,0,1,3
0,Current PE Ratio (Annualised),4.79,TKIM
1,Current PE Ratio (TTM),5.78,TKIM
2,Forward PE Ratio,-,TKIM
3,IHSG PE Ratio TTM (Median),8.47,TKIM
4,Earnings Yield (TTM)(%),17.29%,TKIM
5,Current Price to Sales (TTM),1.35,TKIM
6,Current Price to Book Value,0.78,TKIM
7,Current Price To Cashflow (TTM),2.57,TKIM
8,Current Price To Free Cashflow (TTM),2.58,TKIM
9,EV to EBIT (TTM),34.04,TKIM
10,PEG Ratio,0.08,TKIM
11,PEG Ratio (3yr),-192.67,TKIM
12,PEG (Forward),-,TKIM
